Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771777312425,4,4,4,4,4,4,4,4,4,4,42.75994873046875,43.415382385253906,43.12894058227539,43.02919387817383,37.277801513671875,43.88655471801758,66.609375,0,NaN,0,0,0,0,0,0,0,0,4.149268627166748,17179869184,0,10564321280,0
204,1771777312426,4,4,4,4,4,4,4,4,4,4,42.75994873046875,43.415382385253906,43.12894058227539,43.02919387817383,37.277801513671875,43.88655471801758,66.609375,NaN,0,50,NaN,0,NaN,NaN,NaN,NaN,0,4.149268627166748,17179869184,0,10564321280,0
199,1771777312631,4,4,4,4,4,4,4,4,4,4,42.75994873046875,43.415382385253906,43.12894058227539,43.02919387817383,37.277801513671875,43.88655471801758,66.609375,19.047618865966797,23.809524536132813,5,4.761904716491699,0,0,22.72727394104004,25,0,9.523809432983398,4.149268627166748,17179869184,0,10564321280,0
202,1771777312831,4,4,4,4,4,4,4,4,4,4,42.75994873046875,43.415382385253906,43.12894058227539,43.02919387817383,37.277801513671875,43.88655471801758,66.609375,42.105262756347656,45,35,20,23.809524536132813,10.526315689086914,40,35,19.047618865966797,15.000000953674316,4.6538262367248535,17179869184,0,10564321280,0
204,1771777313033,4,4,4,4,4,4,4,4,4,4,42.75994873046875,43.415382385253906,43.12894058227539,43.02919387817383,37.277801513671875,43.88655471801758,66.609375,90.47618865966797,75,70,65,55,52.38095474243164,100,100,100,100,4.6538262367248535,17179869184,0,10564321280,0
204,1771777313238,4,4,4,4,4,4,4,4,4,4,42.75994873046875,43.415382385253906,43.12894058227539,43.02919387817383,37.277801513671875,43.88655471801758,66.609375,73.68421173095703,66.66667175292969,55,47.36842346191406,40,38.095237731933594,95.23809814453125,95.23809814453125,95,95,4.6538262367248535,17179869184,0,10547789824,0
204,1771777313443,4,4,4,4,4,4,4,4,4,4,50.31642150878906,51.3255500793457,50.813636779785156,50.41835021972656,46.09939956665039,52.74300765991211,74.796875,33.333335876464844,22.22222328186035,15.000000953674316,9.523809432983398,10,5,38.095237731933594,45,33.333335876464844,35,4.6538262367248535,17179869184,0,10556948480,0
204,1771777313648,4,4,4,4,4,4,4,4,4,4,50.31642150878906,51.3255500793457,50.813636779785156,50.41835021972656,46.09939956665039,52.74300765991211,74.796875,25,19.047618865966797,4.761904716491699,0,0,0,5,5,5,9.523809432983398,4.6538262367248535,17179869184,0,10558275584,0
204,1771777313853,4,4,4,4,4,4,4,4,4,4,50.31642150878906,51.3255500793457,50.813636779785156,50.41835021972656,46.09939956665039,52.74300765991211,74.796875,40,33.333335876464844,30.000001907348633,19.047618865966797,15.000000953674316,10,10,9.523809432983398,15.000000953674316,14.285715103149414,10.578468322753906,17179869184,0,10532143104,0
199,1771777314058,4,4,4,4,4,4,4,4,4,4,50.31642150878906,51.3255500793457,50.813636779785156,50.41835021972656,46.09939956665039,52.74300765991211,74.796875,19.047618865966797,10.526315689086914,9.523809432983398,5,0,0,0,0,0,0,10.578468322753906,17179869184,0,10514464768,0
203,1771777314258,4,4,4,4,4,4,4,4,4,4,47.087158203125,47.33494567871094,47.10146713256836,47.04081726074219,40.991355895996094,47.95613479614258,70.53125,5,13.636363983154297,5.263157844543457,0,0,0,0,0,0,0,10.578468322753906,17179869184,0,10442407936,0
203,1771777314462,4,4,4,4,4,4,4,4,4,4,47.087158203125,47.33494567871094,47.10146713256836,47.04081726074219,40.991355895996094,47.95613479614258,70.53125,40,31.57894515991211,30.000001907348633,33.333335876464844,23.809524536132813,15.000000953674316,28.571430206298828,31.81818199157715,28.571430206298828,30.000001907348633,10.578468322753906,17179869184,0,10496999424,0
