elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
0.0,1.7,6656.8,57.1,0.0,0.0
1.01,27.4,6971.6,58.9,0.03,0.08
2.02,22.9,6941.6,58.7,0.13,0.67
3.02,27.6,7134.1,59.8,0.32,12.6
4.03,21.3,7147.4,59.9,0.38,13.86
5.04,22.4,7121.5,59.7,0.49,19.52
6.05,23.6,7154.9,59.9,0.53,22.58
7.06,4.7,7152.0,60.0,0.54,22.63
8.07,4.6,7042.0,59.3,0.55,22.67
9.08,9.3,7274.5,60.6,1.48,23.65
10.08,14.0,7251.0,60.5,1.49,23.71
11.09,10.2,7178.8,60.1,1.52,24.79
12.1,10.3,7269.5,60.6,1.55,25.58
13.11,29.4,7337.3,61.0,1.69,32.56
14.12,47.0,7333.7,60.9,1.91,57.72
15.13,13.1,7309.6,60.8,2.08,78.08
16.14,8.2,7321.7,60.9,2.08,78.08
17.15,4.7,7275.4,60.6,2.08,78.09
18.16,4.1,7270.6,60.6,2.08,78.09
19.17,10.6,7265.8,60.6,2.1,78.13
20.17,11.4,7287.5,60.7,2.11,78.14
21.18,4.2,7279.7,60.7,2.11,78.14
22.19,5.2,7263.0,60.6,2.11,78.15
23.2,4.4,7266.9,60.6,2.11,78.15
24.21,13.6,7267.9,60.6,2.12,78.15
25.22,4.0,7267.2,60.6,2.12,78.15
26.23,3.7,7267.5,60.6,2.12,78.15
27.24,4.0,7261.2,60.5,2.12,78.15
28.25,3.7,7260.6,60.5,2.12,78.15
29.26,4.1,7260.6,60.6,2.12,78.16
30.27,5.4,7252.9,60.5,2.13,78.16
31.28,5.2,7259.2,60.6,2.13,78.16
32.29,9.8,7189.5,60.1,2.13,78.16
33.3,5.8,7197.4,60.2,2.13,78.16
34.31,4.4,7197.3,60.2,2.13,78.16
35.32,4.1,7190.2,60.1,2.14,78.16
36.33,4.8,7189.5,60.1,2.14,78.17
37.34,4.4,7190.0,60.1,2.14,78.17
38.36,3.6,7190.8,60.1,2.14,78.17
39.37,3.7,7190.8,60.1,2.14,78.17
40.38,3.6,7190.5,60.2,2.15,78.17
41.39,4.1,7190.2,60.2,2.15,78.17
42.39,3.8,7190.0,60.2,2.15,78.17
43.4,6.7,7162.0,60.0,2.16,78.17
44.41,4.4,7162.1,60.0,2.16,78.17
45.42,7.6,7141.9,59.9,2.16,78.18
46.43,4.6,7142.4,59.9,2.16,78.18
47.44,3.6,7142.4,59.8,2.16,78.18
48.45,4.0,7142.1,59.9,2.17,78.18
49.46,3.8,7142.1,59.9,2.17,78.18
50.47,3.8,7141.8,59.8,2.17,78.19
51.47,4.3,7141.7,59.8,2.17,78.19
52.48,3.8,7141.4,59.8,2.17,78.19
53.49,4.1,7141.1,59.8,2.17,78.19
54.5,3.8,7141.6,59.8,2.18,78.19
55.51,3.7,7141.6,59.8,2.18,78.19
56.51,3.8,7141.9,59.8,2.18,78.19
57.52,3.7,7142.0,59.8,2.18,78.19
58.53,3.7,7141.6,59.9,2.18,78.19
59.54,3.8,7141.4,59.9,2.18,78.19
60.55,4.7,7150.5,60.0,2.19,78.19
61.56,4.8,7144.8,59.9,2.21,78.22
62.57,4.2,7145.4,59.9,2.21,78.22
63.58,4.5,7143.1,59.9,2.21,78.22
64.59,3.8,7143.0,59.9,2.21,78.23
65.59,6.0,7142.9,59.9,2.21,78.23
66.6,3.6,7143.1,59.9,2.22,78.23
67.6,4.0,7143.2,59.9,2.22,78.24
68.61,4.0,7143.0,59.9,2.22,78.24
69.62,3.8,7143.1,59.9,2.22,78.24
70.63,3.9,7142.7,59.9,2.22,78.24
71.64,8.3,7145.3,59.9,2.25,78.29
72.65,5.3,7145.2,59.9,2.25,78.29
73.66,9.4,7147.0,59.9,2.29,78.7
74.67,5.7,7147.3,59.9,2.29,78.71
75.68,5.6,7147.4,59.9,2.29,78.71
76.69,3.5,7147.2,59.9,2.29,78.71
77.7,4.0,7147.1,59.9,2.29,78.71
78.71,3.6,7146.7,59.9,2.3,78.71
79.72,4.1,7146.3,59.9,2.3,78.71
80.72,3.7,7145.9,59.9,2.3,78.72
81.73,6.4,7146.1,59.9,2.3,78.72
82.74,6.5,7144.3,59.8,2.3,78.72
83.75,7.8,7144.6,59.8,2.35,78.83
84.76,9.9,7151.0,59.9,2.35,78.83
85.76,10.2,7157.7,59.9,2.35,78.83
86.77,8.3,7159.4,60.0,2.38,78.85
87.78,3.8,7148.2,59.9,2.38,78.85
88.79,3.7,7148.2,59.9,2.38,78.85
89.8,4.1,7143.5,59.9,2.38,78.85
90.8,4.2,7141.9,59.8,2.38,78.85
91.81,7.5,7142.0,59.8,2.38,78.85
92.82,5.9,7140.9,59.9,2.39,78.85
93.83,5.0,7140.7,59.9,2.39,78.85
94.84,4.0,7140.6,59.9,2.39,78.85
95.85,4.9,7140.9,59.9,2.39,78.86
96.85,3.8,7140.9,59.9,2.39,78.86
97.85,3.6,7140.9,59.9,2.39,78.86
98.86,3.8,7140.4,59.8,2.4,78.86
99.87,3.7,7140.6,59.8,2.4,78.86
100.88,4.3,7139.9,59.8,2.4,78.86
101.88,4.3,7140.1,59.8,2.4,78.86
102.89,4.0,7140.1,59.8,2.4,78.86
103.89,3.9,7140.1,59.9,2.4,78.86
104.9,3.8,7140.0,59.9,2.41,78.87
105.91,5.0,7139.9,59.9,2.41,78.87
106.92,9.7,7185.8,60.1,2.42,78.88
107.92,9.9,7189.6,60.1,2.42,78.93
108.93,8.3,7194.9,60.2,2.43,78.95
109.95,3.9,7195.3,60.1,2.43,78.95
