Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771777902085,4,4,4,4,4,4,4,4,4,4,38.1961784362793,38.562965393066406,38.205474853515625,38.480072021484375,31.724376678466797,38.531944274902344,45.953125,0,NaN,0,0,0,0,50,50,50,0,3.8502986431121826,17179869184,0,9210003456,0
209,1771777902085,4,4,4,4,4,4,4,4,4,4,38.1961784362793,38.562965393066406,38.205474853515625,38.480072021484375,31.724376678466797,38.531944274902344,45.953125,NaN,100,NaN,0,0,NaN,NaN,0,0,0,3.8502986431121826,17179869184,0,9210888192,0
204,1771777902295,4,4,4,4,4,4,4,4,4,4,39.60095977783203,40.599754333496094,39.947967529296875,39.50751495361328,33.606075286865234,40.36703872680664,52.296875,14.285715103149414,10,4.545454502105713,0,0,0,30.000001907348633,10,4.545454502105713,15.000000953674316,3.8502986431121826,17179869184,0,9219620864,0
196,1771777902506,4,4,4,4,4,4,4,4,4,4,39.60095977783203,40.599754333496094,39.947967529296875,39.50751495361328,33.606075286865234,40.36703872680664,52.296875,59.09090805053711,61.904762268066406,47.619049072265625,38.095237731933594,33.333335876464844,36.3636360168457,40.90909194946289,36.3636360168457,25,19.047618865966797,3.8502986431121826,17179869184,0,9332785152,0
204,1771777902702,4,4,4,4,4,4,4,4,4,4,39.60095977783203,40.599754333496094,39.947967529296875,39.50751495361328,33.606075286865234,40.36703872680664,52.296875,85,78.94737243652344,73.68421173095703,68.42105102539063,65,55.55555725097656,100,100,95,95,3.8502986431121826,17179869184,0,9464627200,0
209,1771777902907,4,4,4,4,4,4,4,4,4,4,39.60095977783203,40.599754333496094,39.947967529296875,39.50751495361328,33.606075286865234,40.36703872680664,52.296875,63.15789031982422,57.142860412597656,50,38.095237731933594,31.57894515991211,28.571430206298828,85.71428680419922,89.47368621826172,90,90,4.04732084274292,17179869184,0,9536323584,0
209,1771777903117,4,4,4,4,4,4,4,4,4,4,39.60095977783203,40.599754333496094,39.947967529296875,39.50751495361328,33.606075286865234,40.36703872680664,52.296875,33.333335876464844,28.571430206298828,19.047618865966797,5,13.636363983154297,5,30.000001907348633,31.81818199157715,25,33.333335876464844,4.04732084274292,17179869184,0,9519693824,0
209,1771777903327,4,4,4,4,4,4,4,4,4,4,52.4157829284668,52.697845458984375,52.418025970458984,52.538055419921875,47.8520622253418,54.95322036743164,74.078125,25,14.285715103149414,9.523809432983398,9.090909004211426,4.761904716491699,4.545454502105713,19.047618865966797,40,22.72727394104004,14.285715103149414,4.04732084274292,17179869184,0,9546563584,0
209,1771777903537,4,4,4,4,4,4,4,4,4,4,52.4157829284668,52.697845458984375,52.418025970458984,52.538055419921875,47.8520622253418,54.95322036743164,74.078125,59.09090805053711,45,38.095237731933594,30.000001907348633,23.809524536132813,23.809524536132813,63.6363639831543,86.36363983154297,61.904762268066406,61.904762268066406,4.04732084274292,17179869184,0,9573892096,0
209,1771777903747,4,4,4,4,4,4,4,4,4,4,52.4157829284668,52.697845458984375,52.418025970458984,52.538055419921875,47.8520622253418,54.95322036743164,74.078125,90,80.95238494873047,75,61.904762268066406,57.142860412597656,47.619049072265625,100,100,100,100,4.04732084274292,17179869184,0,9503047680,0
200,1771777903957,4,4,4,4,4,4,4,4,4,4,52.4157829284668,52.697845458984375,52.418025970458984,52.538055419921875,47.8520622253418,54.95322036743164,74.078125,42.85714340209961,33.333335876464844,23.809524536132813,15.000000953674316,15.000000953674316,5,61.904762268066406,61.904762268066406,61.904762268066406,66.66667175292969,13.365478515625,17179869184,0,9524576256,0
