elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
0.0,2.1,6712.4,57.1,0.0,0.0
1.0,29.4,7200.6,60.0,0.03,0.08
2.02,21.4,7228.4,60.2,0.12,0.69
3.02,29.3,7400.3,61.1,0.32,13.24
4.02,18.5,7395.7,61.1,0.39,13.98
5.03,21.3,7308.2,60.6,0.48,19.55
6.04,24.3,7395.2,61.1,0.53,22.61
7.05,24.8,7695.1,62.8,0.53,22.67
8.06,22.2,7646.4,62.6,0.55,22.71
9.07,16.6,7790.8,63.4,1.47,23.68
10.08,19.0,7730.3,63.1,1.49,23.75
11.08,13.1,7633.6,62.5,1.52,25.19
12.09,9.2,7757.8,63.3,1.56,25.66
13.1,27.0,7812.6,63.5,1.67,34.46
14.11,46.4,7833.1,63.6,1.93,64.97
15.12,11.6,7780.0,63.4,2.05,78.14
16.13,11.1,7747.9,63.2,2.06,78.18
17.14,5.2,7781.1,63.3,2.06,78.18
18.15,5.4,7747.9,63.2,2.07,78.19
19.16,4.5,7708.1,62.9,2.08,78.19
20.17,11.5,7701.4,62.9,2.08,78.2
21.18,14.0,7665.9,62.7,2.08,78.2
22.19,4.2,7637.0,62.5,2.08,78.2
23.19,4.0,7611.7,62.4,2.08,78.2
24.2,3.8,7615.7,62.4,2.09,78.2
25.21,3.9,7608.0,62.4,2.09,78.21
26.22,3.8,7611.8,62.4,2.09,78.21
27.23,4.7,7591.5,62.3,2.09,78.21
28.24,4.2,7601.7,62.3,2.1,78.21
29.25,3.5,7604.0,62.3,2.1,78.21
30.26,4.8,7597.2,62.3,2.1,78.21
31.27,5.3,7603.6,62.3,2.1,78.21
32.28,9.2,7525.4,61.9,2.1,78.21
33.29,5.6,7533.4,62.0,2.11,78.22
34.3,4.3,7533.2,62.0,2.11,78.22
35.31,3.8,7533.0,61.9,2.11,78.22
36.32,5.4,7529.6,61.9,2.11,78.22
37.33,6.0,7532.3,61.9,2.11,78.22
38.34,4.2,7532.2,61.9,2.12,78.22
39.35,3.6,7531.7,61.9,2.12,78.23
40.36,4.4,7532.3,61.9,2.12,78.23
41.37,4.8,7532.4,61.9,2.12,78.23
42.39,3.6,7531.9,61.9,2.13,78.23
43.4,6.4,7496.7,61.7,2.14,78.24
44.41,3.7,7496.5,61.7,2.14,78.24
45.42,4.5,7497.0,61.7,2.14,78.24
46.43,6.9,7478.9,61.6,2.15,78.24
47.44,5.4,7479.7,61.6,2.15,78.25
48.45,4.5,7479.7,61.6,2.15,78.25
49.46,4.3,7479.8,61.6,2.17,78.27
50.47,5.5,7479.6,61.6,2.17,78.27
51.48,3.3,7479.1,61.6,2.17,78.27
52.49,3.9,7477.1,61.6,2.17,78.27
53.5,3.5,7477.1,61.6,2.17,78.27
54.51,3.9,7477.2,61.6,2.18,78.27
55.52,3.9,7477.4,61.6,2.18,78.27
56.53,3.7,7476.6,61.6,2.18,78.27
57.54,5.5,7478.3,61.6,2.19,78.28
58.55,3.5,7478.2,61.6,2.19,78.29
59.56,3.7,7478.0,61.6,2.19,78.29
60.57,4.9,7477.1,61.6,2.2,78.29
61.57,9.5,7479.2,61.6,2.23,78.76
62.58,12.2,7458.4,61.5,2.25,80.52
63.6,10.5,7452.9,61.5,2.26,83.74
64.61,16.6,7456.3,61.5,2.29,85.49
65.61,12.4,7464.8,61.5,2.3,85.86
66.62,8.7,7464.9,61.5,2.31,85.94
67.63,16.9,7465.7,61.5,2.33,90.69
68.63,6.7,7465.8,61.5,2.33,90.71
69.63,7.2,7466.1,61.6,2.34,90.72
70.65,4.4,7465.6,61.6,2.34,90.72
71.65,4.6,7465.6,61.6,2.34,90.72
72.66,4.6,7464.2,61.5,2.34,90.72
73.67,10.8,7464.7,61.5,2.39,91.13
