Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771772155407,4,4,4,4,4,4,4,4,4,4,38.34309387207031,39.14813995361328,38.47138595581055,38.28426742553711,31.951461791992188,38.58928298950195,48.53125,0,100,0,0,NaN,0,NaN,NaN,NaN,NaN,4.018117427825928,17179869184,0,9441296384,0
209,1771772155407,4,4,4,4,4,4,4,4,4,4,38.34309387207031,39.14813995361328,38.47138595581055,38.28426742553711,31.951461791992188,38.58928298950195,48.53125,NaN,100,100,NaN,0,NaN,50,50,0,0,4.018117427825928,17179869184,0,9441296384,0
209,1771772155617,4,4,4,4,4,4,4,4,4,4,38.34309387207031,39.14813995361328,38.47138595581055,38.28426742553711,31.951461791992188,38.58928298950195,48.53125,14.285715103149414,14.285715103149414,4.761904716491699,4.545454502105713,4.545454502105713,0,14.285715103149414,4.545454502105713,19.047618865966797,14.285715103149414,4.018117427825928,17179869184,0,9441296384,0
202,1771772155827,4,4,4,4,4,4,4,4,4,4,38.34309387207031,39.14813995361328,38.47138595581055,38.28426742553711,31.951461791992188,38.58928298950195,48.53125,47.619049072265625,55,42.85714340209961,25,33.333335876464844,9.523809432983398,42.85714340209961,26.3157901763916,14.285715103149414,14.285715103149414,3.9781458377838135,17179869184,0,9441296384,0
209,1771772156030,4,4,4,4,4,4,4,4,4,4,38.34309387207031,39.14813995361328,38.47138595581055,38.28426742553711,31.951461791992188,38.58928298950195,48.53125,85,76.19047546386719,68.42105102539063,61.904762268066406,50,50,100,95.23809814453125,100,100,3.9781458377838135,17179869184,0,9441296384,0
206,1771772156240,4,4,4,4,4,4,4,4,4,4,38.34309387207031,39.14813995361328,38.47138595581055,38.28426742553711,31.951461791992188,38.58928298950195,48.53125,66.66667175292969,55,47.619049072265625,38.095237731933594,33.333335876464844,28.571430206298828,85,90.47618865966797,85.71428680419922,86.36363983154297,3.9781458377838135,17179869184,0,9942302720,0
209,1771772156446,4,4,4,4,4,4,4,4,4,4,48.34012222290039,48.71442413330078,48.08134841918945,48.452613830566406,43.10464096069336,50.645973205566406,71.015625,25,19.047618865966797,14.285715103149414,10,4.761904716491699,5,42.85714340209961,30.000001907348633,40.90909194946289,35,3.9781458377838135,17179869184,0,9964142592,0
209,1771772156656,4,4,4,4,4,4,4,4,4,4,48.34012222290039,48.71442413330078,48.08134841918945,48.452613830566406,43.10464096069336,50.645973205566406,71.015625,15.000000953674316,19.047618865966797,4.761904716491699,4.761904716491699,0,0,9.523809432983398,9.090909004211426,4.761904716491699,4.761904716491699,3.9781458377838135,17179869184,0,9961340928,0
203,1771772156867,4,4,4,4,4,4,4,4,4,4,48.34012222290039,48.71442413330078,48.08134841918945,48.452613830566406,43.10464096069336,50.645973205566406,71.015625,31.81818199157715,30.000001907348633,9.523809432983398,9.523809432983398,4.761904716491699,4.761904716491699,4.545454502105713,4.761904716491699,0,0,6.773786544799805,17179869184,0,9961963520,0
204,1771772157071,4,4,4,4,4,4,4,4,4,4,48.34012222290039,48.71442413330078,48.08134841918945,48.452613830566406,43.10464096069336,50.645973205566406,71.015625,15.000000953674316,14.285715103149414,9.523809432983398,4.761904716491699,5,9.523809432983398,0,0,0,0,6.773786544799805,17179869184,0,9959735296,0
