Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771770088372,4,4,4,4,4,4,4,4,4,4,38.472137451171875,39.10847854614258,38.516910552978516,38.32124328613281,32.00590896606445,38.759803771972656,51.65625,NaN,0,0,0,NaN,0,NaN,NaN,0,0,4.033956050872803,17179869184,0,9754394624,0
209,1771770088372,4,4,4,4,4,4,4,4,4,4,38.472137451171875,39.10847854614258,38.516910552978516,38.32124328613281,32.00590896606445,38.759803771972656,51.65625,50,100,NaN,NaN,50,NaN,0,0,NaN,0,4.033956050872803,17179869184,0,9755213824,0
200,1771770088582,4,4,4,4,4,4,4,4,4,4,38.472137451171875,39.10847854614258,38.516910552978516,38.32124328613281,32.00590896606445,38.759803771972656,51.65625,14.285715103149414,23.809524536132813,10,8.69565200805664,0,0,19.047618865966797,23.809524536132813,17.39130401611328,4.761904716491699,4.033956050872803,17179869184,0,9760997376,0
201,1771770088789,4,4,4,4,4,4,4,4,4,4,38.472137451171875,39.10847854614258,38.516910552978516,38.32124328613281,32.00590896606445,38.759803771972656,51.65625,60.000003814697266,55,36.3636360168457,30.000001907348633,25,14.285715103149414,45,42.85714340209961,30.000001907348633,19.047618865966797,4.014516353607178,17179869184,0,9760997376,0
209,1771770088991,4,4,4,4,4,4,4,4,4,4,38.472137451171875,39.10847854614258,38.516910552978516,38.32124328613281,32.00590896606445,38.759803771972656,51.65625,85,80.95238494873047,70,65,55,57.142860412597656,100,95,100,100,4.014516353607178,17179869184,0,9760997376,0
205,1771770089201,4,4,4,4,4,4,4,4,4,4,38.472137451171875,39.10847854614258,38.516910552978516,38.32124328613281,32.00590896606445,38.759803771972656,51.65625,66.66667175292969,60.000003814697266,52.38095474243164,45.45454788208008,38.095237731933594,33.333335876464844,77.2727279663086,85,85,81.81818389892578,4.014516353607178,17179869184,0,9970663424,0
201,1771770089406,4,4,4,4,4,4,4,4,4,4,48.94933319091797,49.58487319946289,49.44976806640625,48.81175231933594,44.79716491699219,51.38739013671875,72.671875,35,25,20,0,5,0,45,36.3636360168457,33.333335876464844,33.333335876464844,4.014516353607178,17179869184,0,9996894208,0
209,1771770089608,4,4,4,4,4,4,4,4,4,4,48.94933319091797,49.58487319946289,49.44976806640625,48.81175231933594,44.79716491699219,51.38739013671875,72.671875,10.526315689086914,28.571430206298828,5.263157844543457,9.090909004211426,4.761904716491699,5,10,5.263157844543457,9.523809432983398,10.526315689086914,4.014516353607178,17179869184,0,9994829824,0
206,1771770089818,4,4,4,4,4,4,4,4,4,4,48.94933319091797,49.58487319946289,49.44976806640625,48.81175231933594,44.79716491699219,51.38739013671875,72.671875,23.809524536132813,35,18.18181800842285,10,9.523809432983398,9.523809432983398,0,0,0,0,7.533157825469971,17179869184,0,9994829824,0
203,1771770090025,4,4,4,4,4,4,4,4,4,4,48.94933319091797,49.58487319946289,49.44976806640625,48.81175231933594,44.79716491699219,51.38739013671875,72.671875,31.81818199157715,23.809524536132813,19.047618865966797,10,10,5,0,0,0,0,7.533157825469971,17179869184,0,9945661440,0
206,1771770090229,4,4,4,4,4,4,4,4,4,4,48.94933319091797,49.58487319946289,49.44976806640625,48.81175231933594,44.79716491699219,51.38739013671875,72.671875,20,15.000000953674316,10,14.285715103149414,9.523809432983398,9.090909004211426,0,0,0,0,7.533157825469971,17179869184,0,9852813312,0
206,1771770090435,4,4,4,4,4,4,4,4,4,4,44.53352737426758,44.910888671875,44.510040283203125,44.68513488769531,38.063751220703125,45.37416076660156,66.75,40,30.000001907348633,20,9.523809432983398,15.000000953674316,10.526315689086914,33.333335876464844,33.333335876464844,36.842105865478516,31.81818199157715,7.533157825469971,17179869184,0,9898033152,0
200,1771770090641,4,4,4,4,4,4,4,4,4,4,44.53352737426758,44.910888671875,44.510040283203125,44.68513488769531,38.063751220703125,45.37416076660156,66.75,36.842105865478516,20,14.285715103149414,5,4.761904716491699,4.545454502105713,40,45,45.45454788208008,45,7.533157825469971,17179869184,0,9943433216,0
209,1771770090841,4,4,4,4,4,4,4,4,4,4,44.53352737426758,44.910888671875,44.510040283203125,44.68513488769531,38.063751220703125,45.37416076660156,66.75,33.333335876464844,25,15.789472579956055,10,10,10.526315689086914,45,42.85714340209961,42.105262756347656,35,16.188459396362305,17179869184,0,9996845056,0
209,1771770091051,4,4,4,4,4,4,4,4,4,4,44.53352737426758,44.910888671875,44.510040283203125,44.68513488769531,38.063751220703125,45.37416076660156,66.75,38.095237731933594,33.333335876464844,22.72727394104004,19.047618865966797,18.18181800842285,14.285715103149414,57.142860412597656,50,57.142860412597656,80.95238494873047,16.188459396362305,17179869184,0,10040426496,0
209,1771770091261,4,4,4,4,4,4,4,4,4,4,44.53352737426758,44.910888671875,44.510040283203125,44.68513488769531,38.063751220703125,45.37416076660156,66.75,35,19.047618865966797,10,10,10,14.285715103149414,76.19047546386719,33.333335876464844,38.095237731933594,38.095237731933594,16.188459396362305,17179869184,0,10069458944,0
202,1771770091471,4,4,4,4,4,4,4,4,4,4,54.220726013183594,55.03273391723633,53.64427947998047,54.72621536254883,48.837318420410156,56.913272857666016,78.328125,42.85714340209961,19.047618865966797,23.809524536132813,22.72727394104004,19.047618865966797,14.285715103149414,47.619049072265625,60.000003814697266,50,35,16.188459396362305,17179869184,0,10108551168,0
203,1771770091674,4,4,4,4,4,4,4,4,4,4,54.220726013183594,55.03273391723633,53.64427947998047,54.72621536254883,48.837318420410156,56.913272857666016,78.328125,31.57894515991211,15.000000953674316,5,0,0,0,14.285715103149414,9.523809432983398,10,14.285715103149414,16.188459396362305,17179869184,0,10071736320,0
201,1771770091878,4,4,4,4,4,4,4,4,4,4,54.220726013183594,55.03273391723633,53.64427947998047,54.72621536254883,48.837318420410156,56.913272857666016,78.328125,19.047618865966797,19.047618865966797,23.809524536132813,10,4.761904716491699,5,20,19.047618865966797,5,5,10.313913345336914,17179869184,0,10074390528,0
209,1771770092079,4,4,4,4,4,4,4,4,4,4,54.220726013183594,55.03273391723633,53.64427947998047,54.72621536254883,48.837318420410156,56.913272857666016,78.328125,35,21.052631378173828,25,15.000000953674316,15.000000953674316,15.000000953674316,45,47.36842346191406,52.6315803527832,52.38095474243164,10.313913345336914,17179869184,0,10070065152,0
209,1771770092289,4,4,4,4,4,4,4,4,4,4,53.245758056640625,53.418296813964844,53.455936431884766,52.59006118774414,48.3687744140625,55.12234878540039,76.4375,28.571430206298828,30.000001907348633,5.263157844543457,4.761904716491699,0,4.761904716491699,42.85714340209961,42.85714340209961,50,33.333335876464844,10.313913345336914,17179869184,0,10070065152,0
209,1771770092499,4,4,4,4,4,4,4,4,4,4,53.245758056640625,53.418296813964844,53.455936431884766,52.59006118774414,48.3687744140625,55.12234878540039,76.4375,15.000000953674316,18.18181800842285,9.090909004211426,4.761904716491699,4.545454502105713,0,20,18.18181800842285,9.523809432983398,5,10.313913345336914,17179869184,0,10070065152,0
202,1771770092709,4,4,4,4,4,4,4,4,4,4,53.245758056640625,53.418296813964844,53.455936431884766,52.59006118774414,48.3687744140625,55.12234878540039,76.4375,38.095237731933594,28.571430206298828,28.571430206298828,15.000000953674316,14.285715103149414,9.523809432983398,36.3636360168457,40,50,35,10.313913345336914,17179869184,0,10070065152,0
209,1771770092912,4,4,4,4,4,4,4,4,4,4,53.245758056640625,53.418296813964844,53.455936431884766,52.59006118774414,48.3687744140625,55.12234878540039,76.4375,45,31.57894515991211,10,9.523809432983398,0,5,52.6315803527832,42.85714340209961,50,42.85714340209961,16.774784088134766,17179869184,0,10070065152,0
209,1771770093122,4,4,4,4,4,4,4,4,4,4,53.245758056640625,53.418296813964844,53.455936431884766,52.59006118774414,48.3687744140625,55.12234878540039,76.4375,19.047618865966797,10,4.761904716491699,0,0,0,9.523809432983398,95.23809814453125,9.090909004211426,13.636363983154297,16.774784088134766,17179869184,0,10079911936,0
207,1771770093331,4,4,4,4,4,4,4,4,4,4,51.627403259277344,51.79552459716797,53.83692932128906,50.75000762939453,50.09917449951172,53.78620147705078,75.265625,19.047618865966797,13.636363983154297,0,4.761904716491699,4.545454502105713,0,22.72727394104004,35,45,10,16.774784088134766,17179869184,0,10086514688,0
204,1771770093539,4,4,4,4,4,4,4,4,4,4,51.627403259277344,51.79552459716797,53.83692932128906,50.75000762939453,50.09917449951172,53.78620147705078,75.265625,30.000001907348633,25,14.285715103149414,14.285715103149414,14.285715103149414,4.761904716491699,30.000001907348633,19.047618865966797,36.3636360168457,28.571430206298828,16.774784088134766,17179869184,0,10087071744,0
209,1771770093743,4,4,4,4,4,4,4,4,4,4,51.627403259277344,51.79552459716797,53.83692932128906,50.75000762939453,50.09917449951172,53.78620147705078,75.265625,55,38.095237731933594,15.000000953674316,10,5.263157844543457,5,76.19047546386719,66.66667175292969,73.68421173095703,80,16.774784088134766,17179869184,0,10122199040,0
209,1771770093953,4,4,4,4,4,4,4,4,4,4,51.627403259277344,51.79552459716797,53.83692932128906,50.75000762939453,50.09917449951172,53.78620147705078,75.265625,9.523809432983398,4.761904716491699,9.090909004211426,0,0,4.761904716491699,0,0,40.90909194946289,0,13.17528247833252,17179869184,0,10117447680,0
209,1771770094163,4,4,4,4,4,4,4,4,4,4,51.627403259277344,51.79552459716797,53.83692932128906,50.75000762939453,50.09917449951172,53.78620147705078,75.265625,52.38095474243164,35,25,19.047618865966797,14.285715103149414,9.523809432983398,59.09090805053711,57.142860412597656,61.904762268066406,59.09090805053711,13.17528247833252,17179869184,0,10105913344,0
209,1771770094373,4,4,4,4,4,4,4,4,4,4,57.57407760620117,55.94907760620117,55.365882873535156,56.77655792236328,50.33737564086914,60.38246536254883,79.03125,20,9.523809432983398,9.090909004211426,0,4.761904716491699,4.761904716491699,10,18.18181800842285,0,4.761904716491699,13.17528247833252,17179869184,0,10105913344,0
209,1771770094583,4,4,4,4,4,4,4,4,4,4,57.57407760620117,55.94907760620117,55.365882873535156,56.77655792236328,50.33737564086914,60.38246536254883,79.03125,19.047618865966797,19.047618865966797,5,4.761904716491699,4.761904716491699,4.545454502105713,4.545454502105713,0,0,0,13.17528247833252,17179869184,0,10105913344,0
209,1771770094793,4,4,4,4,4,4,4,4,4,4,57.57407760620117,55.94907760620117,55.365882873535156,56.77655792236328,50.33737564086914,60.38246536254883,79.03125,19.047618865966797,9.523809432983398,9.090909004211426,0,0,0,0,23.809524536132813,52.38095474243164,4.761904716491699,16.884517669677734,17179869184,0,10105913344,0
209,1771770095003,4,4,4,4,4,4,4,4,4,4,57.57407760620117,55.94907760620117,55.365882873535156,56.77655792236328,50.33737564086914,60.38246536254883,79.03125,0,0,0,0,0,0,0,0,27.272727966308594,0,16.884517669677734,17179869184,0,10105913344,0
199,1771770095214,4,4,4,4,4,4,4,4,4,4,57.57407760620117,55.94907760620117,55.365882873535156,56.77655792236328,50.33737564086914,60.38246536254883,79.03125,9.090909004211426,8.69565200805664,4.545454502105713,4.545454502105713,0,0,0,0,0,0,16.884517669677734,17179869184,0,10087579648,0
209,1771770095414,4,4,4,4,4,4,4,4,4,4,48.58412170410156,46.5025520324707,46.343135833740234,46.992454528808594,40.06941604614258,50.21794128417969,59.40625,15.789472579956055,15.789472579956055,0,14.285715103149414,0,0,15.000000953674316,20,5,0,16.884517669677734,17179869184,0,10087579648,0
209,1771770095624,4,4,4,4,4,4,4,4,4,4,48.58412170410156,46.5025520324707,46.343135833740234,46.992454528808594,40.06941604614258,50.21794128417969,59.40625,9.523809432983398,14.285715103149414,0,0,0,0,4.761904716491699,4.761904716491699,4.761904716491699,4.545454502105713,16.884517669677734,17179869184,0,10087579648,0
