elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
0.0,3.9,6771.0,57.6,0.0,0.0
1.01,15.2,7075.3,59.3,0.01,0.06
2.02,39.5,7298.5,60.6,0.18,2.31
3.02,38.1,7232.4,60.2,0.78,5.01
4.03,14.3,7269.9,60.5,0.79,5.74
5.04,16.9,7364.1,61.0,2.11,7.27
6.05,26.4,7439.6,61.4,2.64,8.41
7.06,19.4,7450.7,61.5,2.73,8.61
8.07,10.2,7343.1,60.8,2.74,8.61
9.08,13.3,7428.0,61.3,2.76,8.72
10.08,4.7,7301.9,60.6,2.76,8.72
11.09,6.9,7354.4,60.9,2.77,8.79
12.1,7.4,7264.1,60.4,2.77,8.79
13.11,4.5,7253.1,60.4,2.81,8.81
14.11,27.0,7215.6,60.2,2.95,27.5
15.11,14.4,7225.1,60.2,3.17,54.9
16.13,4.5,7192.9,60.0,3.17,54.9
17.14,4.1,7173.2,59.9,3.17,54.9
18.15,3.3,7172.0,59.9,3.17,54.9
19.15,3.5,7163.7,59.8,3.18,54.9
20.15,9.5,7192.1,60.0,3.18,54.9
21.16,5.0,7182.0,59.9,3.18,54.91
22.17,3.5,7182.2,59.9,3.18,54.91
23.18,3.6,7183.1,59.9,3.18,54.91
24.2,5.0,7184.7,60.0,3.18,54.91
25.2,3.6,7184.1,60.0,3.18,54.91
26.21,3.1,7184.7,59.9,3.18,54.91
27.22,5.3,7186.6,60.0,3.19,54.91
28.23,2.9,7186.9,60.0,3.19,54.91
29.24,3.3,7187.2,59.9,3.19,54.91
30.24,5.0,7178.4,59.9,3.19,54.91
31.24,4.8,7179.4,59.9,3.19,54.91
32.25,3.7,7182.1,59.9,3.19,54.91
33.26,5.7,7191.1,60.0,3.2,54.91
34.27,3.0,7190.4,60.0,3.2,54.91
35.28,4.8,7140.4,59.7,3.2,54.91
36.29,5.0,7139.4,59.7,3.2,54.91
37.3,3.6,7134.4,59.6,3.2,54.92
38.31,5.1,7135.7,59.7,3.21,54.92
39.31,2.8,7136.3,59.7,3.21,54.92
40.33,3.1,7137.1,59.7,3.21,54.92
41.34,3.4,7137.6,59.7,3.21,54.92
42.34,3.4,7137.5,59.7,3.21,54.92
43.35,3.4,7132.7,59.7,3.22,54.92
44.35,3.4,7224.0,60.2,3.22,54.92
45.36,3.2,7225.0,60.2,3.22,54.92
46.37,3.2,7226.0,60.2,3.22,54.92
47.38,7.1,7210.5,60.1,3.22,54.92
48.4,4.7,7211.8,60.1,3.22,54.92
49.4,3.3,7212.6,60.1,3.22,54.92
50.41,3.1,7213.0,60.1,3.22,54.92
51.42,2.8,7213.3,60.1,3.22,54.93
52.42,2.9,7183.6,59.9,3.23,54.93
53.43,3.2,7178.4,59.9,3.23,54.93
54.44,2.9,7170.8,59.9,3.23,54.93
55.44,2.9,7164.5,59.8,3.23,54.93
56.44,3.1,7165.5,59.9,3.23,54.93
57.46,3.2,7166.0,59.9,3.23,54.93
58.47,3.0,7165.9,59.8,3.24,54.93
59.48,3.0,7166.0,59.8,3.24,54.93
60.49,4.5,7166.5,59.8,3.24,54.93
61.5,5.0,7251.1,60.3,3.25,55.55
62.51,7.8,7253.3,60.4,3.27,59.91
63.52,29.1,7248.8,60.3,3.3,61.16
64.53,18.7,7252.8,60.3,3.32,62.23
65.54,11.7,7253.3,60.3,3.33,62.6
66.54,10.8,7253.5,60.3,3.35,67.32
67.55,6.5,7253.4,60.3,3.35,67.33
68.56,3.3,7252.7,60.3,3.35,67.33
69.58,3.3,7192.0,60.0,3.35,67.33
70.59,3.2,7185.8,59.9,3.35,67.33
71.6,2.9,7185.8,59.9,3.36,67.33
72.61,4.1,7185.2,59.9,3.36,67.33
73.62,4.1,7185.7,59.9,3.37,67.35
74.62,3.4,7186.0,59.9,3.37,67.35
75.63,3.1,7186.0,60.0,3.37,67.35
76.64,3.3,7186.6,60.0,3.37,67.35
77.65,3.4,7186.8,60.0,3.38,67.35
78.65,2.9,7186.8,59.9,3.38,67.35
79.67,3.2,7186.7,59.9,3.38,67.35
80.68,3.1,7187.0,59.9,3.38,67.35
81.69,2.9,7186.9,59.9,3.38,67.35
82.7,3.4,7186.6,59.9,3.38,67.35
83.71,2.9,7186.2,59.9,3.38,67.35
84.72,2.9,7186.4,59.9,3.38,67.35
85.73,3.1,7186.0,59.9,3.38,67.35
86.73,3.4,7186.4,59.9,3.39,67.36
87.74,3.0,7186.6,59.9,3.39,67.36
88.75,3.0,7186.5,59.9,3.39,67.36
89.76,4.4,7178.8,59.9,3.39,67.36
90.76,3.0,7174.8,59.9,3.39,67.36
91.78,3.1,7174.8,59.9,3.39,67.36
92.79,3.0,7174.9,59.9,3.4,67.36
93.8,3.2,7175.1,59.9,3.4,67.36
94.81,3.1,7175.2,59.9,3.4,67.36
95.81,3.6,7174.5,59.9,3.4,67.37
96.82,3.4,7175.0,59.9,3.41,67.37
97.83,3.7,7182.7,59.9,3.41,67.37
98.84,4.5,7182.7,59.9,3.41,67.37
99.85,2.9,7182.8,59.9,3.41,67.37
100.86,2.5,7183.1,59.9,3.41,67.37
101.87,2.8,7182.9,59.9,3.41,67.37
102.88,3.5,7183.2,59.9,3.41,67.37
103.89,3.0,7183.0,59.9,3.41,67.37
104.89,3.6,7225.9,60.2,3.41,67.37
105.89,3.7,7226.3,60.2,3.42,67.37
106.9,3.4,7226.8,60.2,3.42,67.37
107.91,3.0,7227.0,60.2,3.42,67.37
108.93,2.7,7227.1,60.2,3.42,67.37
109.94,4.1,7226.9,60.2,3.42,67.37
110.95,3.0,7226.5,60.2,3.42,67.37
111.96,3.6,7227.1,60.2,3.43,67.37
112.96,3.5,7197.8,60.0,3.43,67.37
113.97,3.1,7195.7,60.0,3.43,67.38
114.98,3.0,7187.0,60.0,3.43,67.38
115.99,2.8,7181.2,59.9,3.43,67.38
117.0,2.8,7180.8,59.9,3.43,67.38
118.01,3.1,7180.5,59.9,3.43,67.38
119.02,2.7,7180.5,59.9,3.43,67.38
120.02,4.1,7180.3,59.9,3.43,67.38
121.03,3.0,7180.4,59.9,3.43,67.38
122.04,3.1,7180.4,59.9,3.44,67.38
123.05,3.0,7180.7,59.9,3.44,67.38
124.06,3.7,7181.1,59.9,3.44,67.38
125.07,3.5,7181.1,59.9,3.44,67.38
