elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
0.0,1.5,6715.6,57.3,0.0,0.0
1.0,29.7,7194.2,60.0,0.02,0.07
2.01,49.8,7365.9,61.0,0.69,3.78
3.02,22.3,7205.5,60.1,0.81,5.69
4.03,7.8,7248.2,60.3,0.81,5.69
5.04,14.0,7367.9,61.0,2.04,7.07
6.05,27.2,7415.9,61.3,2.68,8.27
7.06,21.8,7364.7,61.0,2.79,8.59
8.06,9.8,7367.3,61.0,2.79,8.59
9.07,10.8,7388.3,61.2,2.79,8.59
10.08,6.6,7296.1,60.6,2.79,8.59
11.09,6.9,7349.1,60.9,2.8,8.66
12.1,7.8,7273.7,60.5,2.84,8.66
13.1,11.2,7222.5,60.2,2.86,12.34
14.11,22.5,7208.3,60.1,2.96,24.75
15.12,10.4,7202.7,60.0,3.18,52.05
16.14,9.9,7320.8,60.8,3.2,54.76
17.15,3.3,7252.5,60.4,3.2,54.76
18.16,3.6,7246.6,60.3,3.2,54.76
19.17,3.3,7241.8,60.3,3.2,54.76
20.18,9.8,7245.8,60.3,3.2,54.76
21.19,3.2,7242.5,60.3,3.21,54.76
22.2,3.1,7240.9,60.3,3.21,54.76
23.21,3.7,7220.8,60.2,3.21,54.76
24.21,3.0,7217.3,60.1,3.21,54.76
25.21,2.9,7218.1,60.1,3.21,54.76
26.22,3.0,7199.2,60.0,3.21,54.76
27.23,3.0,7199.6,60.0,3.21,54.77
28.23,2.8,7199.6,60.0,3.21,54.77
29.24,3.2,7200.0,60.0,3.22,54.77
30.25,4.4,7197.7,60.0,3.22,54.77
31.25,6.4,7208.6,60.1,3.22,54.77
32.26,7.5,7174.9,59.9,3.22,54.77
33.27,5.2,7183.6,59.9,3.22,54.77
34.28,3.5,7183.9,60.0,3.23,54.77
35.29,3.1,7184.2,60.0,3.23,54.78
36.3,3.1,7184.5,59.9,3.23,54.78
37.31,4.3,7172.4,59.9,3.23,54.78
38.31,4.3,7173.8,59.9,3.23,54.78
39.32,3.4,7174.6,59.9,3.23,54.78
40.33,2.8,7174.9,59.9,3.23,54.78
41.34,3.9,7176.2,59.9,3.24,54.85
42.35,2.8,7176.7,59.9,3.25,54.85
43.36,3.4,7175.7,59.9,3.25,54.86
44.37,3.2,7175.9,59.9,3.25,54.86
45.38,2.7,7176.4,59.9,3.25,54.86
46.39,3.4,7177.0,59.9,3.25,54.86
47.4,18.1,7248.0,60.3,3.25,54.86
48.41,6.8,7249.7,60.3,3.26,54.86
49.42,3.9,7240.4,60.3,3.26,54.86
50.43,3.7,7240.9,60.3,3.26,54.86
51.44,3.3,7241.2,60.3,3.26,54.86
52.45,3.0,7237.7,60.2,3.26,54.86
53.46,3.1,7237.9,60.2,3.26,54.86
54.47,3.3,7237.5,60.2,3.26,54.86
55.48,4.5,7209.6,60.1,3.27,54.86
56.49,3.4,7208.0,60.0,3.27,54.86
57.5,3.1,7196.2,60.0,3.27,54.86
58.51,3.4,7196.4,60.0,3.27,54.86
59.52,3.6,7197.2,60.0,3.27,54.86
60.53,3.2,7196.9,60.0,3.27,54.86
61.53,6.0,7198.4,60.0,3.32,55.64
62.54,5.8,7200.9,60.0,3.43,57.81
63.55,5.4,7194.6,60.0,3.53,59.85
64.56,9.1,7192.4,60.0,3.54,59.87
65.57,3.4,7192.5,60.0,3.54,59.87
66.58,3.2,7192.7,59.9,3.54,59.87
67.58,8.8,7193.9,60.0,3.56,60.29
68.59,3.5,7193.9,60.0,3.56,60.29
69.6,3.2,7194.1,60.0,3.57,60.29
70.61,3.1,7194.0,60.0,3.57,60.29
71.62,6.6,7194.4,60.0,3.57,60.3
72.63,2.9,7194.6,60.0,3.58,60.3
73.64,2.8,7194.4,60.0,3.58,60.3
74.65,9.4,7196.7,60.1,3.62,61.05
75.66,14.7,7198.9,60.0,3.64,61.44
76.66,11.7,7248.1,60.3,3.65,62.46
77.67,11.2,7271.1,60.4,3.66,67.19
78.68,9.3,7248.9,60.3,3.67,67.2
79.69,13.4,7250.3,60.3,3.68,67.28
80.7,6.0,7250.6,60.3,3.68,67.28
81.71,3.2,7250.7,60.4,3.68,67.29
82.72,2.8,7250.1,60.3,3.68,67.29
83.73,2.7,7250.1,60.3,3.68,67.29
84.74,3.0,7220.2,60.2,3.69,67.29
85.75,3.7,7217.1,60.1,3.69,67.29
86.76,2.9,7212.8,60.1,3.69,67.29
87.76,3.5,7206.8,60.1,3.69,67.29
88.77,3.0,7207.2,60.1,3.69,67.29
89.78,2.9,7207.4,60.1,3.69,67.3
90.79,2.9,7196.8,60.0,3.7,67.3
91.8,4.8,7197.0,60.0,3.7,67.3
92.81,3.3,7197.0,60.0,3.7,67.3
93.82,2.5,7197.1,60.0,3.7,67.3
94.83,2.9,7197.3,60.0,3.7,67.3
95.85,3.5,7197.5,60.0,3.71,67.3
96.86,2.9,7197.3,60.0,3.71,67.3
97.87,3.4,7197.6,60.0,3.71,67.31
98.88,3.1,7198.0,60.0,3.72,67.31
99.89,2.7,7197.9,60.0,3.72,67.31
100.9,4.7,7197.2,60.0,3.72,67.31
101.91,3.0,7197.3,60.0,3.72,67.31
102.91,3.0,7197.3,60.0,3.72,67.31
103.92,2.8,7197.2,60.0,3.72,67.31
104.93,2.7,7197.1,60.0,3.72,67.31
105.93,3.2,7197.2,60.0,3.73,67.31
106.94,3.2,7196.9,60.0,3.73,67.31
107.95,4.1,7197.8,60.0,3.73,67.31
108.96,3.0,7198.3,60.0,3.73,67.31
109.96,3.0,7198.5,60.0,3.73,67.31
110.97,2.6,7198.5,60.0,3.73,67.31
111.98,3.5,7198.6,60.0,3.73,67.31
113.0,2.9,7198.3,60.0,3.73,67.31
114.0,2.8,7198.2,60.0,3.73,67.31
115.01,2.7,7197.8,60.0,3.73,67.31
116.02,3.0,7197.5,60.0,3.74,67.31
117.03,3.3,7197.7,60.0,3.74,67.31
118.04,3.3,7197.7,60.0,3.74,67.31
119.05,3.1,7198.2,60.0,3.74,67.31
120.05,4.7,7199.4,60.0,3.74,67.31
121.06,3.4,7199.3,60.0,3.74,67.31
122.07,4.3,7199.4,60.0,3.74,67.32
123.08,3.0,7199.8,60.0,3.74,67.32
124.09,3.1,7199.9,60.0,3.74,67.32
125.1,3.0,7199.6,60.0,3.74,67.32
