elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
0.0,4.5,6575.1,56.7,0.0,0.0
1.0,32.5,7120.3,59.9,0.04,0.09
2.01,47.5,7262.1,60.6,0.71,3.89
3.02,18.5,7112.7,59.8,0.79,6.45
4.03,7.1,7142.3,59.9,0.79,6.45
5.04,18.4,7274.2,60.7,2.26,8.28
6.04,31.0,7329.1,61.0,2.69,9.31
7.05,16.6,7252.5,60.6,2.76,9.36
8.06,10.4,7196.0,60.3,2.76,9.36
9.07,11.4,7243.4,60.5,2.76,9.36
10.08,4.3,7156.4,60.0,2.77,9.42
11.09,8.3,7169.5,60.1,2.77,9.43
12.1,7.8,7072.6,59.6,2.8,9.43
13.1,12.6,7046.0,59.4,2.83,13.22
14.11,22.3,7036.4,59.4,3.09,46.36
15.12,12.1,7029.3,59.3,3.17,55.55
16.13,3.6,7007.1,59.2,3.17,55.56
17.14,2.9,6999.5,59.1,3.17,55.56
18.14,3.7,6997.7,59.1,3.17,55.56
19.15,3.4,6989.3,59.0,3.17,55.56
20.16,10.5,7017.6,59.2,3.17,55.56
21.16,3.6,7007.9,59.2,3.17,55.56
22.16,3.6,7008.9,59.2,3.18,55.56
23.17,3.8,7009.7,59.2,3.18,55.56
24.17,3.0,7010.6,59.2,3.18,55.56
25.18,3.3,7011.2,59.2,3.18,55.56
26.18,3.5,7011.6,59.2,3.18,55.56
27.19,3.1,7011.7,59.2,3.18,55.56
28.2,4.8,7012.4,59.2,3.18,55.56
29.21,3.4,7089.9,59.6,3.19,55.56
30.21,3.6,7084.0,59.6,3.19,55.57
31.22,5.8,7090.9,59.6,3.19,55.57
32.23,6.2,7039.7,59.4,3.2,55.57
33.24,6.6,7047.9,59.4,3.2,55.57
34.25,3.2,7048.2,59.4,3.2,55.57
35.26,3.5,7048.5,59.4,3.2,55.58
36.27,3.1,7045.1,59.4,3.2,55.58
37.27,5.1,7010.1,59.2,3.21,55.58
38.28,3.0,7008.4,59.2,3.21,55.58
39.28,3.4,7003.0,59.2,3.21,55.58
40.3,3.4,6997.5,59.1,3.21,55.58
41.31,3.5,6998.0,59.1,3.21,55.58
42.31,3.1,6997.9,59.1,3.22,55.58
43.32,3.9,6995.8,59.1,3.22,55.58
44.33,5.7,6997.5,59.1,3.22,55.58
45.34,4.7,6998.7,59.1,3.22,55.58
46.35,3.4,6999.5,59.1,3.22,55.58
47.36,5.4,6982.0,59.0,3.22,55.58
48.37,6.5,6984.0,59.0,3.22,55.58
49.38,3.4,6984.3,59.0,3.22,55.58
50.38,3.5,6984.2,59.0,3.22,55.58
51.39,3.3,6984.4,59.1,3.23,55.59
52.4,3.0,6981.1,59.1,3.23,55.59
53.41,3.2,6981.0,59.0,3.23,55.59
54.42,3.2,6981.4,59.0,3.23,55.59
55.43,3.3,6982.1,59.0,3.23,55.59
56.44,3.0,6982.9,59.0,3.23,55.59
57.45,3.2,6983.0,59.0,3.23,55.59
58.46,3.2,6983.1,59.0,3.24,55.59
59.47,3.2,6983.6,59.0,3.24,55.59
60.48,4.2,6984.8,59.0,3.24,55.59
61.49,9.6,6986.2,59.0,3.27,60.56
62.5,8.3,6987.9,59.0,3.28,60.58
63.51,8.7,6984.9,59.0,3.29,61.72
64.52,10.8,6988.7,59.1,3.3,61.8
65.53,6.7,7005.7,59.2,3.31,61.81
66.54,4.7,6988.9,59.1,3.31,61.81
67.55,21.2,6994.8,59.1,3.33,62.02
68.55,13.5,7009.3,59.2,3.35,67.97
