Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771769137459,4,4,4,4,4,4,4,4,4,4,38.32572555541992,38.69135665893555,38.20250701904297,38.3375244140625,31.691776275634766,38.513587951660156,51.734375,0,NaN,0,0,NaN,NaN,NaN,100,NaN,50,4.105906963348389,17179869184,0,9723756544,0
209,1771769137459,4,4,4,4,4,4,4,4,4,4,38.32572555541992,38.69135665893555,38.20250701904297,38.3375244140625,31.691776275634766,38.513587951660156,51.734375,NaN,50,0,NaN,0,0,0,0,0,NaN,4.105906963348389,17179869184,0,9724592128,0
201,1771769137670,4,4,4,4,4,4,4,4,4,4,38.32572555541992,38.69135665893555,38.20250701904297,38.3375244140625,31.691776275634766,38.513587951660156,51.734375,30.000001907348633,9.523809432983398,5,9.090909004211426,0,0,36.3636360168457,0,0,14.285715103149414,4.105906963348389,17179869184,0,9724592128,0
210,1771769137871,4,4,4,4,4,4,4,4,4,4,38.32572555541992,38.69135665893555,38.20250701904297,38.3375244140625,31.691776275634766,38.513587951660156,51.734375,38.095237731933594,36.842105865478516,28.571430206298828,15.000000953674316,14.285715103149414,5,21.052631378173828,20,23.809524536132813,4.761904716491699,4.034888744354248,17179869184,0,9724592128,0
199,1771769138084,4,4,4,4,4,4,4,4,4,4,38.32572555541992,38.69135665893555,38.20250701904297,38.3375244140625,31.691776275634766,38.513587951660156,51.734375,80,77.2727279663086,61.904762268066406,52.38095474243164,47.619049072265625,45.45454788208008,95.23809814453125,90.90909576416016,85.71428680419922,90.47618865966797,4.034888744354248,17179869184,0,9724592128,0
209,1771769138284,4,4,4,4,4,4,4,4,4,4,46.97959518432617,47.792057037353516,47.45283889770508,47.2280158996582,42.67760467529297,49.19169998168945,70.78125,80,65,57.894737243652344,47.36842346191406,50,45,95.23809814453125,100,100,100,4.034888744354248,17179869184,0,9969106944,0
208,1771769138494,4,4,4,4,4,4,4,4,4,4,46.97959518432617,47.792057037353516,47.45283889770508,47.2280158996582,42.67760467529297,49.19169998168945,70.78125,38.095237731933594,26.3157901763916,19.047618865966797,14.285715103149414,9.523809432983398,10,47.619049072265625,55,60.000003814697266,55,4.034888744354248,17179869184,0,9969106944,0
209,1771769138702,4,4,4,4,4,4,4,4,4,4,46.97959518432617,47.792057037353516,47.45283889770508,47.2280158996582,42.67760467529297,49.19169998168945,70.78125,19.047618865966797,19.047618865966797,19.047618865966797,4.545454502105713,0,0,10,9.090909004211426,9.523809432983398,4.761904716491699,4.034888744354248,17179869184,0,9969106944,0
209,1771769138912,4,4,4,4,4,4,4,4,4,4,46.97959518432617,47.792057037353516,47.45283889770508,47.2280158996582,42.67760467529297,49.19169998168945,70.78125,38.095237731933594,28.571430206298828,15.000000953674316,9.523809432983398,10,4.761904716491699,0,4.761904716491699,0,0,6.4832658767700195,17179869184,0,9969106944,0
206,1771769139122,4,4,4,4,4,4,4,4,4,4,46.97959518432617,47.792057037353516,47.45283889770508,47.2280158996582,42.67760467529297,49.19169998168945,70.78125,23.809524536132813,19.047618865966797,13.636363983154297,4.761904716491699,4.761904716491699,4.545454502105713,0,0,0,0,6.4832658767700195,17179869184,0,9947463680,0
