elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
48.43,5.1,7429.8,61.3,2.25,78.39
49.44,3.8,7427.3,61.3,2.25,78.39
50.45,3.8,7427.3,61.3,2.25,78.4
51.46,5.1,7422.8,61.3,2.26,78.4
52.47,4.1,7418.6,61.3,2.26,78.4
53.48,5.9,7418.8,61.3,2.27,78.41
54.49,5.1,7419.3,61.3,2.27,78.41
55.5,3.8,7419.0,61.3,2.27,78.42
56.51,3.9,7416.6,61.3,2.28,78.42
57.52,4.8,7417.1,61.2,2.28,78.42
58.53,5.3,7417.3,61.2,2.28,78.42
59.54,3.9,7417.2,61.3,2.28,78.42
60.55,4.5,7417.4,61.3,2.28,78.42
61.56,7.9,7420.8,61.3,2.31,79.17
62.57,9.0,7421.0,61.3,2.32,79.2
63.57,15.7,7419.2,61.3,2.34,84.22
64.57,14.8,7420.0,61.3,2.36,84.94
65.58,11.9,7420.7,61.2,2.37,85.02
66.59,8.5,7420.7,61.3,2.37,85.97
67.6,13.7,7427.0,61.3,2.4,90.65
68.6,14.1,7425.2,61.3,2.4,90.82
69.61,7.4,7424.9,61.3,2.41,90.83
70.62,4.3,7425.0,61.3,2.41,90.83
71.63,3.9,7425.0,61.3,2.41,90.83
72.63,4.5,7425.1,61.3,2.41,90.83
73.64,13.0,7436.0,61.3,2.43,91.06
74.65,9.3,7437.4,61.4,2.48,91.46
75.67,7.0,7438.1,61.3,2.49,91.67
76.67,8.9,7439.1,61.4,2.5,91.89
77.67,12.4,7441.7,61.4,2.52,92.62
78.68,15.1,7447.1,61.4,2.53,93.89
79.7,10.7,7448.2,61.4,2.55,94.71
80.7,8.3,7449.1,61.4,2.55,95.01
81.7,11.2,7458.8,61.5,2.57,97.6
82.7,10.4,7462.6,61.5,2.59,101.76
83.72,14.5,7464.6,61.5,2.65,104.83
84.72,13.4,7469.0,61.5,2.67,110.2
85.72,8.3,7471.6,61.5,2.68,111.98
86.74,4.3,7471.7,61.6,2.68,111.98
87.75,8.3,7470.1,61.5,2.68,111.99
88.76,5.5,7470.6,61.5,2.68,111.99
89.77,4.5,7454.7,61.5,2.68,111.99
90.78,4.3,7454.4,61.4,2.69,111.99
91.79,4.3,7454.2,61.5,2.69,111.99
92.8,4.0,7454.1,61.5,2.69,111.99
93.8,3.9,7449.7,61.4,2.69,111.99
94.81,3.8,7449.3,61.4,2.69,111.99
95.82,3.9,7449.1,61.4,2.69,111.99
96.83,5.3,7448.8,61.4,2.7,111.99
97.84,3.7,7448.6,61.4,2.7,111.99
98.86,3.6,7448.4,61.4,2.7,112.0
99.86,3.8,7447.8,61.4,2.7,112.0
100.88,4.4,7445.0,61.4,2.7,112.0
101.89,5.1,7446.9,61.4,2.71,112.0
102.89,3.8,7446.6,61.4,2.71,112.0
103.89,4.9,7447.2,61.4,2.71,112.0
104.91,5.0,7447.9,61.4,2.71,112.0
105.92,4.9,7448.6,61.4,2.71,112.01
106.92,3.4,7446.5,61.4,2.71,112.01
107.94,3.9,7446.4,61.4,2.71,112.01
108.95,4.7,7446.5,61.4,2.72,112.01
109.96,4.2,7445.4,61.4,2.72,112.01
110.97,3.9,7445.6,61.5,2.72,112.01
111.97,3.4,7445.6,61.4,2.72,112.01
112.99,6.6,7450.8,61.4,2.73,112.02
114.0,3.9,7451.0,61.4,2.73,112.03
115.01,3.9,7450.6,61.4,2.74,112.03
116.01,3.9,7450.1,61.4,2.74,112.03
117.02,4.2,7450.3,61.4,2.74,112.04
118.03,3.7,7449.8,61.4,2.74,112.04
119.05,3.9,7449.6,61.4,2.74,112.04
120.06,3.6,7449.1,61.5,2.74,112.04
121.07,4.1,7449.1,61.4,2.75,112.04
122.08,3.9,7448.7,61.4,2.75,112.04
123.08,4.4,7449.1,61.4,2.75,112.04
124.09,4.0,7449.3,61.4,2.75,112.04
125.11,3.5,7449.2,61.4,2.75,112.04
126.12,3.7,7448.8,61.4,2.75,112.04
127.12,5.2,7448.6,61.4,2.75,112.05
128.14,3.8,7448.5,61.4,2.76,112.05
129.15,3.7,7448.5,61.4,2.76,112.05
130.16,3.7,7448.3,61.4,2.76,112.05
131.17,3.7,7448.2,61.4,2.76,112.05
132.18,4.3,7451.2,61.4,3.27,112.56
133.19,4.1,7451.8,61.4,3.27,112.56
134.2,5.7,7484.9,61.6,3.31,112.59
135.21,1.1,7485.2,61.6,3.31,112.6
