Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771771762963,4,4,4,4,4,4,4,4,4,4,37.791141510009766,38.11160659790039,37.43667984008789,37.690067291259766,30.694793701171875,37.83989334106445,45.234375,0,100,0,0,0,0,0,0,NaN,0,4.003462791442871,17179869184,0,9739517952,0
207,1771771762963,4,4,4,4,4,4,4,4,4,4,37.791141510009766,38.11160659790039,37.43667984008789,37.690067291259766,30.694793701171875,37.83989334106445,45.234375,100,0,NaN,0,50,50,0,0,0,0,4.003462791442871,17179869184,0,9739517952,0
201,1771771763172,4,4,4,4,4,4,4,4,4,4,37.791141510009766,38.11160659790039,37.43667984008789,37.690067291259766,30.694793701171875,37.83989334106445,45.234375,10,23.809524536132813,14.285715103149414,0,0,0,20,33.333335876464844,9.523809432983398,5,4.003462791442871,17179869184,0,9739517952,0
200,1771771763373,4,4,4,4,4,4,4,4,4,4,38.67276382446289,39.870018005371094,39.597557067871094,38.57538986206055,33.35831832885742,39.27079391479492,51.578125,35,36.842105865478516,28.571430206298828,14.285715103149414,5.263157844543457,10,28.571430206298828,10,9.523809432983398,0,4.003462791442871,17179869184,0,9739517952,0
207,1771771763574,4,4,4,4,4,4,4,4,4,4,38.67276382446289,39.870018005371094,39.597557067871094,38.57538986206055,33.35831832885742,39.27079391479492,51.578125,66.66667175292969,65,60.000003814697266,42.105262756347656,35,30.000001907348633,70,63.15789031982422,60.000003814697266,55,4.003462791442871,17179869184,0,9739517952,0
209,1771771763782,4,4,4,4,4,4,4,4,4,4,38.67276382446289,39.870018005371094,39.597557067871094,38.57538986206055,33.35831832885742,39.27079391479492,51.578125,85,76.19047546386719,65,59.09090805053711,52.38095474243164,42.85714340209961,95,95.45454406738281,100,95.45454406738281,4.732784748077393,17179869184,0,10037690368,0
206,1771771763991,4,4,4,4,4,4,4,4,4,4,38.67276382446289,39.870018005371094,39.597557067871094,38.57538986206055,33.35831832885742,39.27079391479492,51.578125,40,40,28.571430206298828,15.000000953674316,14.285715103149414,15.000000953674316,61.904762268066406,60.000003814697266,61.904762268066406,70,4.732784748077393,17179869184,0,10037690368,0
209,1771771764198,4,4,4,4,4,4,4,4,4,4,38.67276382446289,39.870018005371094,39.597557067871094,38.57538986206055,33.35831832885742,39.27079391479492,51.578125,31.81818199157715,23.809524536132813,10,4.761904716491699,9.523809432983398,4.761904716491699,33.333335876464844,28.571430206298828,35,38.095237731933594,4.732784748077393,17179869184,0,10037690368,0
209,1771771764408,4,4,4,4,4,4,4,4,4,4,52.56424331665039,52.53238296508789,52.13692855834961,52.785343170166016,47.54673385620117,55.1901969909668,73.375,30.000001907348633,25,13.636363983154297,14.285715103149414,4.761904716491699,4.761904716491699,4.761904716491699,0,4.545454502105713,4.761904716491699,4.732784748077393,17179869184,0,10037690368,0
209,1771771764619,4,4,4,4,4,4,4,4,4,4,52.56424331665039,52.53238296508789,52.13692855834961,52.785343170166016,47.54673385620117,55.1901969909668,73.375,23.809524536132813,23.809524536132813,10,4.761904716491699,4.761904716491699,4.761904716491699,0,0,0,0,4.732784748077393,17179869184,0,10007707648,0
