elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
110.01,4.1,7118.9,59.6,3.32,55.04
111.02,3.8,7165.8,59.9,3.32,55.04
112.03,4.4,7165.7,59.9,3.32,55.04
113.04,4.2,7165.3,59.9,3.32,55.04
114.05,3.6,7165.4,59.9,3.32,55.05
115.06,3.0,7164.6,59.9,3.33,55.05
116.07,3.1,7164.6,59.9,3.33,55.05
117.08,2.6,7164.5,59.9,3.33,55.05
118.09,3.3,7164.5,59.9,3.33,55.05
119.1,3.0,7134.4,59.7,3.33,55.05
120.11,3.9,7132.9,59.7,3.34,55.06
121.12,3.3,7117.9,59.6,3.34,55.06
122.13,3.1,7118.1,59.6,3.34,55.06
123.14,2.9,7118.1,59.6,3.34,55.06
124.15,2.9,7118.0,59.6,3.34,55.06
125.16,5.0,7118.8,59.6,3.34,55.06
