elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
0.0,1.2,6695.8,57.1,0.0,0.0
1.0,32.6,7204.0,60.1,0.05,0.11
2.02,37.3,7333.6,60.8,0.35,2.88
3.02,33.3,7204.7,60.0,0.79,5.78
4.03,7.2,7245.0,60.3,0.79,5.78
5.03,19.3,7389.7,61.2,2.45,7.7
6.04,27.1,7445.8,61.5,2.73,8.64
7.05,13.7,7421.1,61.3,2.75,8.66
8.06,7.8,7386.6,61.1,2.75,8.66
9.07,11.8,7389.6,61.1,2.77,8.69
10.08,4.3,7319.8,60.7,2.78,8.75
11.09,7.3,7338.6,60.9,2.78,8.76
12.1,7.8,7236.5,60.3,2.81,8.76
13.1,11.9,7232.4,60.2,2.84,12.46
14.11,22.1,7204.9,60.1,2.97,29.63
15.12,15.1,7216.2,60.1,3.17,54.87
16.13,3.9,7175.4,59.9,3.18,54.87
17.15,3.1,7168.5,59.8,3.18,54.87
18.16,3.0,7162.4,59.8,3.18,54.87
19.17,3.4,7158.3,59.7,3.18,54.87
20.17,9.8,7187.2,60.0,3.18,54.87
21.18,3.3,7173.5,59.9,3.18,54.87
22.19,3.3,7174.4,59.9,3.18,54.87
23.19,3.6,7175.8,59.9,3.18,54.87
24.21,4.7,7176.8,59.9,3.18,54.87
25.21,3.5,7178.1,59.9,3.18,54.87
26.22,2.9,7178.2,59.9,3.19,54.87
27.23,3.0,7178.7,59.9,3.19,54.88
28.24,2.9,7179.3,59.9,3.19,54.88
29.25,2.9,7179.6,59.9,3.19,54.88
30.26,3.3,7173.1,59.9,3.19,54.88
31.27,6.5,7182.5,59.9,3.2,54.88
32.28,7.1,7139.6,59.7,3.2,54.88
33.29,4.8,7145.8,59.7,3.2,54.88
34.29,3.0,7146.1,59.7,3.2,54.88
35.3,3.1,7146.3,59.7,3.2,54.88
36.31,3.3,7141.3,59.7,3.21,54.89
37.32,3.0,7140.4,59.7,3.21,54.89
38.32,4.6,7207.2,60.0,3.21,54.89
39.32,3.6,7208.4,60.1,3.21,54.89
40.33,3.3,7209.2,60.1,3.21,54.89
41.34,3.3,7209.8,60.1,3.22,54.89
42.35,3.3,7210.1,60.1,3.22,54.9
43.35,3.5,7209.1,60.1,3.22,54.9
44.36,3.1,7209.3,60.0,3.22,54.9
45.37,3.2,7210.0,60.1,3.22,54.9
46.38,2.9,7181.1,59.9,3.23,54.9
47.38,3.0,7179.6,59.9,3.23,54.9
48.39,5.3,7153.4,59.8,3.23,54.9
49.41,3.8,7147.3,59.7,3.23,54.9
50.42,4.0,7148.4,59.7,3.23,54.9
51.43,3.3,7148.8,59.7,3.23,54.9
52.44,2.8,7148.3,59.7,3.23,54.9
53.44,4.2,7149.6,59.7,3.23,54.9
54.46,4.6,7150.7,59.8,3.23,54.9
55.47,3.1,7151.1,59.7,3.24,54.9
56.48,2.8,7151.4,59.7,3.24,54.91
57.49,3.5,7151.6,59.7,3.24,54.91
58.5,3.4,7151.8,59.7,3.24,54.91
59.51,2.9,7151.8,59.7,3.24,54.91
60.52,10.1,7254.8,60.3,3.25,54.91
61.53,7.9,7257.0,60.4,3.28,58.84
62.54,3.8,7252.6,60.3,3.3,59.9
63.54,6.6,7265.0,60.4,3.3,59.92
64.55,23.3,7247.9,60.3,3.31,60.45
65.55,14.4,7250.6,60.3,3.34,61.54
66.57,10.0,7251.1,60.3,3.35,62.51
67.58,17.0,7256.1,60.4,3.37,67.32
68.59,6.7,7197.5,60.0,3.38,67.33
69.6,3.7,7195.5,60.0,3.38,67.33
70.61,3.3,7189.4,60.0,3.38,67.33
71.62,4.4,7189.4,60.0,3.38,67.33
72.63,3.1,7188.7,60.0,3.39,67.33
73.63,3.0,7188.4,60.0,3.39,67.33
74.64,2.7,7188.2,60.0,3.39,67.33
75.65,2.8,7188.0,59.9,3.39,67.33
76.66,3.2,7187.9,60.0,3.39,67.33
77.68,2.8,7187.6,60.0,3.39,67.33
78.68,2.8,7187.3,60.0,3.39,67.33
79.69,2.9,7187.2,60.0,3.39,67.33
80.7,2.8,7187.3,60.0,3.39,67.33
81.71,3.7,7187.6,60.0,3.39,67.33
82.72,2.8,7187.6,60.0,3.4,67.34
83.73,4.9,7187.7,60.0,3.4,67.34
84.74,3.4,7188.0,60.0,3.4,67.34
85.75,3.3,7188.1,60.0,3.4,67.34
86.76,3.2,7188.1,59.9,3.4,67.34
87.77,2.8,7188.1,59.9,3.4,67.34
88.78,2.9,7188.2,59.9,3.4,67.34
89.79,2.9,7188.2,60.0,3.41,67.34
90.8,2.9,7188.6,60.0,3.41,67.34
91.8,3.7,7176.6,59.9,3.41,67.34
92.82,3.3,7176.6,59.9,3.41,67.34
93.83,2.9,7176.6,59.9,3.41,67.34
94.84,2.9,7177.3,59.9,3.41,67.35
95.85,3.0,7177.3,59.9,3.42,67.35
96.86,3.0,7177.3,59.9,3.42,67.35
97.86,2.7,7177.3,59.9,3.42,67.35
98.87,3.5,7210.8,60.1,3.42,67.35
99.88,3.1,7211.0,60.1,3.42,67.35
100.89,3.1,7211.3,60.1,3.42,67.35
101.9,3.2,7211.5,60.1,3.42,67.35
102.91,2.8,7211.6,60.1,3.42,67.35
103.92,3.4,7211.3,60.1,3.42,67.35
104.93,4.8,7211.0,60.1,3.43,67.35
105.94,3.4,7211.2,60.1,3.43,67.35
106.96,3.0,7181.8,59.9,3.43,67.35
107.96,2.9,7179.7,59.9,3.43,67.35
108.97,3.0,7171.0,59.9,3.43,67.35
109.98,3.4,7165.1,59.8,3.43,67.35
110.98,2.8,7165.0,59.8,3.44,67.35
111.99,2.7,7165.1,59.8,3.44,67.35
113.0,3.0,7165.1,59.8,3.44,67.35
114.01,4.4,7165.1,59.8,3.44,67.35
115.02,2.7,7165.1,59.8,3.44,67.35
116.03,2.9,7165.1,59.8,3.44,67.35
117.04,2.9,7165.2,59.8,3.44,67.35
118.05,4.0,7166.3,59.8,3.44,67.35
119.06,3.1,7166.2,59.8,3.44,67.36
120.07,3.4,7166.7,59.9,3.44,67.36
121.08,2.9,7166.6,59.9,3.44,67.36
122.08,4.5,7169.7,59.9,3.44,67.36
123.09,3.7,7169.9,59.8,3.45,67.44
124.1,3.0,7170.0,59.8,3.46,67.44
125.11,3.4,7170.0,59.9,3.46,67.44
