elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
0.0,1.7,6798.4,57.9,0.0,0.0
1.01,28.1,7288.4,60.8,0.02,0.07
2.02,25.8,7265.8,60.7,0.13,0.78
3.03,27.3,7400.8,61.5,0.31,12.72
4.04,23.7,7277.9,60.8,0.41,14.09
5.04,20.3,7303.0,60.9,0.49,19.64
6.05,19.5,7294.5,60.8,0.5,19.69
7.06,7.1,7284.6,60.7,0.53,22.7
8.07,5.5,7285.2,60.8,0.55,22.79
9.08,11.4,7452.3,61.8,1.47,23.77
10.09,12.8,7432.9,61.6,1.49,23.84
11.1,13.6,7323.3,61.0,1.52,24.99
12.11,10.5,7433.4,61.7,1.54,25.66
13.12,27.1,7533.3,62.2,1.67,30.27
14.13,49.1,7456.2,61.8,1.87,52.47
15.14,15.4,7516.9,62.1,2.07,78.21
16.15,5.6,7487.5,62.0,2.08,78.21
17.16,5.2,7514.7,62.2,2.08,78.22
18.17,4.5,7443.9,61.7,2.08,78.22
19.18,11.4,7441.1,61.7,2.11,78.27
20.18,11.0,7449.9,61.7,2.11,78.27
21.19,5.1,7446.5,61.7,2.11,78.28
22.2,4.4,7434.1,61.7,2.12,78.28
23.21,4.1,7424.5,61.6,2.12,78.28
24.22,12.9,7425.0,61.6,2.12,78.28
25.23,5.1,7422.0,61.6,2.12,78.28
26.24,3.7,7422.1,61.6,2.12,78.29
27.25,3.7,7409.7,61.5,2.13,78.29
28.25,4.3,7410.0,61.5,2.13,78.29
29.26,3.9,7410.0,61.5,2.13,78.29
30.27,5.2,7406.2,61.5,2.13,78.29
31.28,5.5,7413.0,61.5,2.14,78.3
32.29,9.0,7360.2,61.3,2.14,78.3
33.3,6.2,7367.3,61.2,2.14,78.3
34.31,4.2,7366.5,61.3,2.14,78.3
35.32,4.4,7359.4,61.2,2.14,78.3
36.34,3.9,7352.0,61.2,2.15,78.3
37.35,5.4,7353.0,61.2,2.15,78.3
38.36,6.1,7353.2,61.2,2.15,78.3
39.37,3.5,7352.8,61.2,2.15,78.31
40.38,4.0,7352.9,61.2,2.15,78.31
41.39,4.1,7352.9,61.2,2.16,78.31
42.4,3.7,7352.6,61.2,2.16,78.31
43.41,6.1,7313.3,60.9,2.17,78.31
44.42,4.0,7313.1,60.9,2.17,78.31
