elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
87.77,4.6,7351.3,61.0,2.51,91.23
88.78,4.1,7349.1,61.0,2.52,91.23
89.79,4.1,7334.4,60.9,2.52,91.23
90.8,3.7,7327.9,60.8,2.52,91.23
91.81,7.0,7327.0,60.8,2.52,91.23
92.82,6.6,7327.0,60.8,2.53,91.23
93.83,5.5,7329.2,60.8,2.53,91.24
94.84,4.6,7329.1,60.8,2.53,91.24
95.85,4.0,7329.2,60.8,2.53,91.24
96.86,4.0,7328.9,60.8,2.53,91.24
97.87,5.1,7329.3,60.8,2.54,91.24
98.88,3.6,7326.8,60.8,2.54,91.24
99.89,4.1,7326.7,60.8,2.54,91.24
100.9,4.2,7326.5,60.8,2.54,91.25
101.91,3.7,7325.9,60.8,2.54,91.25
102.92,5.6,7326.2,60.8,2.55,91.25
103.93,4.2,7326.3,60.8,2.55,91.25
104.94,5.4,7326.4,60.8,2.55,91.25
105.95,5.3,7326.5,60.8,2.55,91.25
106.96,5.4,7327.1,60.8,2.55,91.25
107.97,4.2,7363.0,61.0,2.56,91.26
108.98,4.5,7362.9,61.0,2.56,91.26
109.99,4.8,7352.4,61.0,2.57,91.27
111.0,6.7,7349.1,61.0,2.58,91.28
112.01,6.2,7353.0,61.0,2.59,91.33
113.02,5.2,7351.4,60.9,2.6,91.34
114.03,4.8,7347.3,60.9,2.6,91.34
115.04,4.8,7346.3,60.9,2.61,91.35
116.05,5.8,7346.6,60.9,2.62,91.36
117.06,5.7,7344.4,60.9,2.62,91.36
118.07,7.4,7345.0,60.9,2.62,91.38
119.07,4.1,7338.6,60.8,2.63,91.38
120.08,5.3,7338.6,60.9,2.63,91.38
121.08,5.1,7380.2,61.1,2.63,91.39
122.09,4.0,7379.2,61.1,2.64,91.4
123.1,4.7,7369.2,61.0,2.64,91.4
124.11,4.6,7365.5,61.0,2.64,91.4
125.12,5.0,7400.2,61.2,2.65,91.41
126.13,5.8,7400.0,61.2,2.65,91.42
127.14,4.2,7389.1,61.2,2.65,91.42
128.15,4.1,7384.9,61.1,2.66,91.43
129.16,4.7,7380.8,61.1,2.66,91.44
130.17,3.8,7378.6,61.1,2.66,91.44
131.17,4.0,7373.7,61.0,2.67,91.44
132.18,4.8,7375.3,61.1,3.17,91.94
133.19,5.0,7375.4,61.1,3.18,91.95
134.19,6.8,7388.0,61.1,3.21,91.98
135.2,1.2,7387.8,61.2,3.21,91.98
