Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771769716140,4,4,4,4,4,4,4,4,4,4,38.07970428466797,38.268699645996094,37.999664306640625,38.204994201660156,31.47625732421875,38.29029083251953,45.71875,NaN,50,0,NaN,0,0,100,NaN,0,50,4.155166149139404,17179869184,0,9672966144,0
209,1771769716140,4,4,4,4,4,4,4,4,4,4,38.07970428466797,38.268699645996094,37.999664306640625,38.204994201660156,31.47625732421875,38.29029083251953,45.71875,50,NaN,NaN,0,0,100,0,0,100,0,4.155166149139404,17179869184,0,9674522624,0
209,1771769716350,4,4,4,4,4,4,4,4,4,4,38.66693115234375,39.42646789550781,39.09388732910156,38.78406524658203,32.717201232910156,39.16044235229492,50.140625,14.285715103149414,14.285715103149414,0,4.761904716491699,4.761904716491699,0,10,23.809524536132813,4.545454502105713,4.761904716491699,4.155166149139404,17179869184,0,9674522624,0
206,1771769716560,4,4,4,4,4,4,4,4,4,4,38.66693115234375,39.42646789550781,39.09388732910156,38.78406524658203,32.717201232910156,39.16044235229492,50.140625,20,4.761904716491699,21.7391300201416,0,0,4.545454502105713,18.18181800842285,0,0,30.000001907348633,4.155166149139404,17179869184,0,9674522624,0
201,1771769716773,4,4,4,4,4,4,4,4,4,4,38.66693115234375,39.42646789550781,39.09388732910156,38.78406524658203,32.717201232910156,39.16044235229492,50.140625,42.85714340209961,52.38095474243164,23.809524536132813,30.000001907348633,18.18181800842285,14.285715103149414,47.619049072265625,42.85714340209961,28.571430206298828,18.18181800842285,4.155166149139404,17179869184,0,9752133632,0
209,1771769716974,4,4,4,4,4,4,4,4,4,4,38.66693115234375,39.42646789550781,39.09388732910156,38.78406524658203,32.717201232910156,39.16044235229492,50.140625,85,73.68421173095703,75,66.66667175292969,57.894737243652344,55,100,95,95.23809814453125,100,4.235411167144775,17179869184,0,9901342720,0
209,1771769717183,4,4,4,4,4,4,4,4,4,4,38.66693115234375,39.42646789550781,39.09388732910156,38.78406524658203,32.717201232910156,39.16044235229492,50.140625,70,54.54545593261719,42.85714340209961,38.095237731933594,36.3636360168457,28.571430206298828,85.71428680419922,85.71428680419922,85,85.71428680419922,4.235411167144775,17179869184,0,9908125696,0
209,1771769717393,4,4,4,4,4,4,4,4,4,4,49.9793586730957,50.00403594970703,49.85101318359375,50.566505432128906,45.274261474609375,52.340641021728516,76.4375,38.095237731933594,25,15.000000953674316,9.523809432983398,5,0,31.81818199157715,33.333335876464844,33.333335876464844,33.333335876464844,4.235411167144775,17179869184,0,9944416256,0
206,1771769717603,4,4,4,4,4,4,4,4,4,4,49.9793586730957,50.00403594970703,49.85101318359375,50.566505432128906,45.274261474609375,52.340641021728516,76.4375,25,19.047618865966797,4.761904716491699,0,0,0,14.285715103149414,19.047618865966797,23.809524536132813,9.523809432983398,4.235411167144775,17179869184,0,9954279424,0
209,1771769717809,4,4,4,4,4,4,4,4,4,4,49.9793586730957,50.00403594970703,49.85101318359375,50.566505432128906,45.274261474609375,52.340641021728516,76.4375,33.333335876464844,25,15.000000953674316,4.761904716491699,0,4.761904716491699,30.000001907348633,20,15.000000953674316,33.333335876464844,7.723622798919678,17179869184,0,9974759424,0
206,1771769718019,4,4,4,4,4,4,4,4,4,4,49.9793586730957,50.00403594970703,49.85101318359375,50.566505432128906,45.274261474609375,52.340641021728516,76.4375,55,38.095237731933594,28.571430206298828,19.047618865966797,19.047618865966797,5.263157844543457,52.38095474243164,85.71428680419922,42.85714340209961,42.105262756347656,7.723622798919678,17179869184,0,10033037312,0
203,1771769718226,4,4,4,4,4,4,4,4,4,4,49.9793586730957,50.00403594970703,49.85101318359375,50.566505432128906,45.274261474609375,52.340641021728516,76.4375,76.19047546386719,75,65,55,40.90909194946289,33.333335876464844,100,95.23809814453125,100,95.45454406738281,7.723622798919678,17179869184,0,10033037312,0
