Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771770284583,4,4,4,4,4,4,4,4,4,4,38.08644104003906,38.268978118896484,37.80915451049805,38.046085357666016,31.196765899658203,38.186824798583984,45.46875,0,0,0,0,0,NaN,0,0,50,NaN,4.013818740844727,17179869184,0,9688399872,0
205,1771770284583,4,4,4,4,4,4,4,4,4,4,38.08644104003906,38.268978118896484,37.80915451049805,38.046085357666016,31.196765899658203,38.186824798583984,45.46875,NaN,NaN,NaN,0,0,0,0,NaN,0,0,4.013818740844727,17179869184,0,9688399872,0
207,1771770284790,4,4,4,4,4,4,4,4,4,4,38.08644104003906,38.268978118896484,37.80915451049805,38.046085357666016,31.196765899658203,38.186824798583984,45.46875,27.272727966308594,14.285715103149414,14.285715103149414,4.761904716491699,9.523809432983398,0,19.047618865966797,19.047618865966797,15.000000953674316,0,4.021852970123291,17179869184,0,9688399872,0
203,1771770284997,4,4,4,4,4,4,4,4,4,4,38.08644104003906,38.268978118896484,37.80915451049805,38.046085357666016,31.196765899658203,38.186824798583984,45.46875,55,45.45454788208008,38.095237731933594,20,0,9.090909004211426,20,30.000001907348633,5,4.761904716491699,4.021852970123291,17179869184,0,9688399872,0
205,1771770285201,4,4,4,4,4,4,4,4,4,4,38.08644104003906,38.268978118896484,37.80915451049805,38.046085357666016,31.196765899658203,38.186824798583984,45.46875,85,80,65,66.66667175292969,59.09090805053711,52.6315803527832,100,95.23809814453125,95.23809814453125,95.23809814453125,4.021852970123291,17179869184,0,9688399872,0
209,1771770285407,4,4,4,4,4,4,4,4,4,4,44.512020111083984,45.202781677246094,44.82963180541992,44.19782638549805,39.62525939941406,46.50035095214844,69.359375,80,65,60.000003814697266,55,57.894737243652344,40,95,95,95,95,4.021852970123291,17179869184,0,9893199872,0
207,1771770285617,4,4,4,4,4,4,4,4,4,4,44.512020111083984,45.202781677246094,44.82963180541992,44.19782638549805,39.62525939941406,46.50035095214844,69.359375,33.333335876464844,30.000001907348633,15.000000953674316,10,9.523809432983398,9.090909004211426,28.571430206298828,28.571430206298828,31.81818199157715,28.571430206298828,4.021852970123291,17179869184,0,9956147200,0
209,1771770285824,4,4,4,4,4,4,4,4,4,4,44.512020111083984,45.202781677246094,44.82963180541992,44.19782638549805,39.62525939941406,46.50035095214844,69.359375,25,9.523809432983398,9.523809432983398,0,0,0,15.000000953674316,33.333335876464844,47.36842346191406,19.047618865966797,5.962820053100586,17179869184,0,9977610240,0
209,1771770286035,4,4,4,4,4,4,4,4,4,4,44.512020111083984,45.202781677246094,44.82963180541992,44.19782638549805,39.62525939941406,46.50035095214844,69.359375,71.42857360839844,60.000003814697266,54.54545593261719,50,45,40,81.81818389892578,71.42857360839844,85.71428680419922,70,5.962820053100586,17179869184,0,10043097088,0
202,1771770286244,4,4,4,4,4,4,4,4,4,4,44.512020111083984,45.202781677246094,44.82963180541992,44.19782638549805,39.62525939941406,46.50035095214844,69.359375,90,80.95238494873047,70,60.000003814697266,52.38095474243164,47.619049072265625,100,100,100,100,5.962820053100586,17179869184,0,10055843840,0
206,1771770286447,4,4,4,4,4,4,4,4,4,4,59.68705749511719,57.79705810546875,57.662960052490234,58.591636657714844,53.77457046508789,63.61178207397461,77.625,28.571430206298828,15.000000953674316,9.523809432983398,0,4.761904716491699,0,30.000001907348633,28.571430206298828,25,35,5.962820053100586,17179869184,0,10049732608,0
206,1771770286654,4,4,4,4,4,4,4,4,4,4,59.68705749511719,57.79705810546875,57.662960052490234,58.591636657714844,53.77457046508789,63.61178207397461,77.625,45,38.095237731933594,20,18.18181800842285,10,14.285715103149414,30.000001907348633,35,27.272727966308594,28.571430206298828,5.962820053100586,17179869184,0,9997484032,0
209,1771770286860,4,4,4,4,4,4,4,4,4,4,59.68705749511719,57.79705810546875,57.662960052490234,58.591636657714844,53.77457046508789,63.61178207397461,77.625,38.095237731933594,20,23.809524536132813,20,15.000000953674316,10,33.333335876464844,38.095237731933594,30.000001907348633,30.000001907348633,17.693561553955078,17179869184,0,9970122752,0
203,1771770287070,4,4,4,4,4,4,4,4,4,4,59.68705749511719,57.79705810546875,57.662960052490234,58.591636657714844,53.77457046508789,63.61178207397461,77.625,30.000001907348633,15.000000953674316,5.263157844543457,9.523809432983398,9.090909004211426,9.090909004211426,42.85714340209961,42.85714340209961,52.38095474243164,42.85714340209961,17.693561553955078,17179869184,0,9921675264,0
209,1771770287274,4,4,4,4,4,4,4,4,4,4,59.68705749511719,57.79705810546875,57.662960052490234,58.591636657714844,53.77457046508789,63.61178207397461,77.625,33.333335876464844,20,22.72727394104004,10,0,0,4.761904716491699,0,0,0,17.693561553955078,17179869184,0,9900933120,0
209,1771770287484,4,4,4,4,4,4,4,4,4,4,51.081199645996094,51.063899993896484,50.82289123535156,50.93900680541992,45.151065826416016,52.40903854370117,68.40625,25,23.809524536132813,15.000000953674316,9.523809432983398,5,4.761904716491699,0,0,0,0,17.693561553955078,17179869184,0,9901932544,0
209,1771770287694,4,4,4,4,4,4,4,4,4,4,51.081199645996094,51.063899993896484,50.82289123535156,50.93900680541992,45.151065826416016,52.40903854370117,68.40625,23.809524536132813,18.18181800842285,9.523809432983398,13.636363983154297,13.636363983154297,0,5,0,4.545454502105713,0,17.693561553955078,17179869184,0,9953705984,0
206,1771770287904,4,4,4,4,4,4,4,4,4,4,51.081199645996094,51.063899993896484,50.82289123535156,50.93900680541992,45.151065826416016,52.40903854370117,68.40625,28.571430206298828,20,10,4.761904716491699,0,0,0,0,0,0,18.644207000732422,17179869184,0,9953935360,0
209,1771770288110,4,4,4,4,4,4,4,4,4,4,51.081199645996094,51.063899993896484,50.82289123535156,50.93900680541992,45.151065826416016,52.40903854370117,68.40625,25,23.809524536132813,14.285715103149414,10,4.761904716491699,5,0,0,0,0,18.644207000732422,17179869184,0,9954017280,0
209,1771770288320,4,4,4,4,4,4,4,4,4,4,42.898109436035156,43.4174690246582,43.00389862060547,43.06142044067383,36.30179214477539,43.496307373046875,47.015625,23.809524536132813,19.047618865966797,15.000000953674316,0,0,4.545454502105713,0,0,0,0,18.644207000732422,17179869184,0,9935536128,0
209,1771770288530,4,4,4,4,4,4,4,4,4,4,42.898109436035156,43.4174690246582,43.00389862060547,43.06142044067383,36.30179214477539,43.496307373046875,47.015625,33.333335876464844,28.571430206298828,13.636363983154297,9.090909004211426,4.761904716491699,0,10,13.636363983154297,0,0,18.644207000732422,17179869184,0,9935536128,0
204,1771770288739,4,4,4,4,4,4,4,4,4,4,42.898109436035156,43.4174690246582,43.00389862060547,43.06142044067383,36.30179214477539,43.496307373046875,47.015625,25,15.000000953674316,14.285715103149414,9.523809432983398,4.761904716491699,0,33.333335876464844,28.571430206298828,27.272727966308594,28.571430206298828,18.644207000732422,17179869184,0,9935536128,0
209,1771770288944,4,4,4,4,4,4,4,4,4,4,42.898109436035156,43.4174690246582,43.00389862060547,43.06142044067383,36.30179214477539,43.496307373046875,47.015625,33.333335876464844,23.809524536132813,15.000000953674316,5,9.523809432983398,5,14.285715103149414,15.000000953674316,10.526315689086914,9.523809432983398,7.1406683921813965,17179869184,0,9935536128,0
202,1771770289154,4,4,4,4,4,4,4,4,4,4,42.898109436035156,43.4174690246582,43.00389862060547,43.06142044067383,36.30179214477539,43.496307373046875,47.015625,40,38.095237731933594,25,19.047618865966797,14.285715103149414,15.000000953674316,0,0,0,0,7.1406683921813965,17179869184,0,9935536128,0
202,1771770289357,4,4,4,4,4,4,4,4,4,4,43.8429069519043,44.52486038208008,44.14144515991211,44.011478424072266,37.80532455444336,44.821346282958984,72.4375,38.095237731933594,25,19.047618865966797,20,15.000000953674316,14.285715103149414,15.000000953674316,15.000000953674316,19.047618865966797,0,7.1406683921813965,17179869184,0,10055712768,0
209,1771770289560,4,4,4,4,4,4,4,4,4,4,43.8429069519043,44.52486038208008,44.14144515991211,44.011478424072266,37.80532455444336,44.821346282958984,72.4375,26.3157901763916,20,10,14.285715103149414,0,0,28.571430206298828,30.000001907348633,26.3157901763916,25,7.1406683921813965,17179869184,0,10055712768,0
203,1771770289770,4,4,4,4,4,4,4,4,4,4,43.8429069519043,44.52486038208008,44.14144515991211,44.011478424072266,37.80532455444336,44.821346282958984,72.4375,40.90909194946289,20,14.285715103149414,10,9.523809432983398,9.090909004211426,35,33.333335876464844,36.3636360168457,38.095237731933594,7.1406683921813965,17179869184,0,10055712768,0
209,1771770289974,4,4,4,4,4,4,4,4,4,4,43.8429069519043,44.52486038208008,44.14144515991211,44.011478424072266,37.80532455444336,44.821346282958984,72.4375,42.105262756347656,35,20,15.000000953674316,10,10,45,50,52.6315803527832,50,6.968416213989258,17179869184,0,10055712768,0
206,1771770290183,4,4,4,4,4,4,4,4,4,4,43.8429069519043,44.52486038208008,44.14144515991211,44.011478424072266,37.80532455444336,44.821346282958984,72.4375,47.619049072265625,38.095237731933594,33.333335876464844,23.809524536132813,14.285715103149414,14.285715103149414,47.619049072265625,45.45454788208008,45.45454788208008,47.619049072265625,6.968416213989258,17179869184,0,10055712768,0
209,1771770290390,4,4,4,4,4,4,4,4,4,4,50.08057403564453,49.72831344604492,49.63080978393555,49.91089630126953,44.4360237121582,52.00685119628906,69.828125,42.85714340209961,28.571430206298828,19.047618865966797,4.761904716491699,4.761904716491699,4.761904716491699,30.000001907348633,30.000001907348633,30.000001907348633,25,6.968416213989258,17179869184,0,10072276992,0
200,1771770290600,4,4,4,4,4,4,4,4,4,4,50.08057403564453,49.72831344604492,49.63080978393555,49.91089630126953,44.4360237121582,52.00685119628906,69.828125,47.619049072265625,47.36842346191406,28.571430206298828,23.809524536132813,19.047618865966797,15.000000953674316,50,52.38095474243164,52.38095474243164,54.54545593261719,6.968416213989258,17179869184,0,10112172032,0
208,1771770290801,4,4,4,4,4,4,4,4,4,4,50.08057403564453,49.72831344604492,49.63080978393555,49.91089630126953,44.4360237121582,52.00685119628906,69.828125,36.842105865478516,31.81818199157715,20,10,5.263157844543457,5,33.333335876464844,33.333335876464844,28.571430206298828,25,8.347620964050293,17179869184,0,10081386496,0
199,1771770291010,4,4,4,4,4,4,4,4,4,4,50.08057403564453,49.72831344604492,49.63080978393555,49.91089630126953,44.4360237121582,52.00685119628906,69.828125,35,20,15.000000953674316,19.047618865966797,9.090909004211426,9.523809432983398,15.000000953674316,10,14.285715103149414,25,8.347620964050293,17179869184,0,10091429888,0
209,1771770291210,4,4,4,4,4,4,4,4,4,4,50.08057403564453,49.72831344604492,49.63080978393555,49.91089630126953,44.4360237121582,52.00685119628906,69.828125,20,15.000000953674316,4.761904716491699,10.526315689086914,0,0,10.526315689086914,10.526315689086914,5.263157844543457,33.333335876464844,8.347620964050293,17179869184,0,10085564416,0
209,1771770291420,4,4,4,4,4,4,4,4,4,4,50.97385787963867,50.80257797241211,50.55985641479492,51.37110900878906,44.85478210449219,52.1489143371582,74.5625,38.095237731933594,30.000001907348633,15.000000953674316,9.523809432983398,0,4.761904716491699,0,4.545454502105713,0,0,8.347620964050293,17179869184,0,10052468736,0
203,1771770291630,4,4,4,4,4,4,4,4,4,4,50.97385787963867,50.80257797241211,50.55985641479492,51.37110900878906,44.85478210449219,52.1489143371582,74.5625,30.000001907348633,27.272727966308594,14.285715103149414,9.523809432983398,4.761904716491699,0,13.636363983154297,9.090909004211426,9.090909004211426,0,8.347620964050293,17179869184,0,10052468736,0
209,1771770291834,4,4,4,4,4,4,4,4,4,4,50.97385787963867,50.80257797241211,50.55985641479492,51.37110900878906,44.85478210449219,52.1489143371582,74.5625,31.81818199157715,15.000000953674316,9.523809432983398,4.761904716491699,9.523809432983398,4.761904716491699,10,5.263157844543457,10,4.761904716491699,15.06047534942627,17179869184,0,10052468736,0
209,1771770292044,4,4,4,4,4,4,4,4,4,4,50.97385787963867,50.80257797241211,50.55985641479492,51.37110900878906,44.85478210449219,52.1489143371582,74.5625,35,20,14.285715103149414,9.523809432983398,0,0,4.761904716491699,0,0,0,15.06047534942627,17179869184,0,10052468736,0
209,1771770292254,4,4,4,4,4,4,4,4,4,4,50.97385787963867,50.80257797241211,50.55985641479492,51.37110900878906,44.85478210449219,52.1489143371582,74.5625,33.333335876464844,33.333335876464844,14.285715103149414,0,0,0,4.761904716491699,4.545454502105713,0,0,15.06047534942627,17179869184,0,10052468736,0
209,1771770292464,4,4,4,4,4,4,4,4,4,4,43.63383483886719,44.031768798828125,43.56067657470703,43.563201904296875,36.97264099121094,44.175010681152344,47.890625,28.571430206298828,19.047618865966797,15.000000953674316,10,9.090909004211426,4.761904716491699,14.285715103149414,9.523809432983398,9.523809432983398,9.523809432983398,15.06047534942627,17179869184,0,10056843264,0
209,1771770292674,4,4,4,4,4,4,4,4,4,4,43.63383483886719,44.031768798828125,43.56067657470703,43.563201904296875,36.97264099121094,44.175010681152344,47.890625,23.809524536132813,19.047618865966797,14.285715103149414,13.636363983154297,9.523809432983398,5,0,0,0,0,15.06047534942627,17179869184,0,10091577344,0
203,1771770292884,4,4,4,4,4,4,4,4,4,4,43.63383483886719,44.031768798828125,43.56067657470703,43.563201904296875,36.97264099121094,44.175010681152344,47.890625,35,25,19.047618865966797,10,9.090909004211426,4.545454502105713,0,0,0,0,7.017353057861328,17179869184,0,10092527616,0
207,1771770293088,4,4,4,4,4,4,4,4,4,4,43.63383483886719,44.031768798828125,43.56067657470703,43.563201904296875,36.97264099121094,44.175010681152344,47.890625,38.095237731933594,27.272727966308594,25,9.523809432983398,0,0,0,0,0,0,7.017353057861328,17179869184,0,10092527616,0
200,1771770293296,4,4,4,4,4,4,4,4,4,4,42.1616325378418,42.80985641479492,42.438724517822266,42.47045135498047,35.643836975097656,42.88706970214844,50.296875,35,30.000001907348633,20,19.047618865966797,9.523809432983398,9.523809432983398,0,0,0,0,7.017353057861328,17179869184,0,10076848128,0
207,1771770293497,4,4,4,4,4,4,4,4,4,4,42.1616325378418,42.80985641479492,42.438724517822266,42.47045135498047,35.643836975097656,42.88706970214844,50.296875,40,30.000001907348633,23.809524536132813,20,10,5,0,0,0,0,7.017353057861328,17179869184,0,10071605248,0
209,1771770293704,4,4,4,4,4,4,4,4,4,4,42.1616325378418,42.80985641479492,42.438724517822266,42.47045135498047,35.643836975097656,42.88706970214844,50.296875,25,23.809524536132813,14.285715103149414,4.761904716491699,4.761904716491699,0,0,0,0,0,7.017353057861328,17179869184,0,10071605248,0
209,1771770293914,4,4,4,4,4,4,4,4,4,4,42.1616325378418,42.80985641479492,42.438724517822266,42.47045135498047,35.643836975097656,42.88706970214844,50.296875,22.72727394104004,15.000000953674316,15.000000953674316,4.761904716491699,0,0,0,0,0,0,5.199028968811035,17179869184,0,10071605248,0
209,1771770294124,4,4,4,4,4,4,4,4,4,4,42.1616325378418,42.80985641479492,42.438724517822266,42.47045135498047,35.643836975097656,42.88706970214844,50.296875,15.000000953674316,4.761904716491699,9.090909004211426,0,0,0,0,0,0,0,5.199028968811035,17179869184,0,10071605248,0
209,1771770294334,4,4,4,4,4,4,4,4,4,4,41.32931137084961,41.86844253540039,41.75004577636719,41.66401290893555,34.74100875854492,41.940757751464844,43.578125,18.18181800842285,9.523809432983398,4.761904716491699,0,4.545454502105713,0,0,0,0,0,5.199028968811035,17179869184,0,9983737856,0
209,1771770294544,4,4,4,4,4,4,4,4,4,4,41.32931137084961,41.86844253540039,41.75004577636719,41.66401290893555,34.74100875854492,41.940757751464844,43.578125,19.047618865966797,13.636363983154297,5,4.761904716491699,0,0,0,0,0,0,5.199028968811035,17179869184,0,9983737856,0
209,1771770294754,4,4,4,4,4,4,4,4,4,4,41.32931137084961,41.86844253540039,41.75004577636719,41.66401290893555,34.74100875854492,41.940757751464844,43.578125,10,5,4.761904716491699,14.285715103149414,4.545454502105713,0,0,0,0,0,5.199028968811035,17179869184,0,9983737856,0
209,1771770294964,4,4,4,4,4,4,4,4,4,4,41.32931137084961,41.86844253540039,41.75004577636719,41.66401290893555,34.74100875854492,41.940757751464844,43.578125,19.047618865966797,19.047618865966797,18.18181800842285,14.285715103149414,9.523809432983398,0,0,0,0,0,5.028402805328369,17179869184,0,9983737856,0
205,1771770295174,4,4,4,4,4,4,4,4,4,4,41.32931137084961,41.86844253540039,41.75004577636719,41.66401290893555,34.74100875854492,41.940757751464844,43.578125,25,15.000000953674316,10,4.761904716491699,0,0,0,0,0,0,5.028402805328369,17179869184,0,9983737856,0
