Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771769519909,4,4,4,4,4,4,4,4,4,4,37.813758850097656,38.08259201049805,37.433956146240234,37.73316955566406,30.720001220703125,37.84787368774414,45.234375,NaN,NaN,NaN,0,0,0,0,0,0,0,4.136593341827393,17179869184,0,9578332160,0
209,1771769519910,4,4,4,4,4,4,4,4,4,4,37.813758850097656,38.08259201049805,37.433956146240234,37.73316955566406,30.720001220703125,37.84787368774414,45.234375,0,0,0,100,NaN,NaN,NaN,0,0,NaN,4.136593341827393,17179869184,0,9578332160,0
208,1771769520120,4,4,4,4,4,4,4,4,4,4,37.813758850097656,38.08259201049805,37.433956146240234,37.73316955566406,30.720001220703125,37.84787368774414,45.234375,10,19.047618865966797,14.285715103149414,0,4.545454502105713,4.545454502105713,9.090909004211426,25,5,14.285715103149414,4.136593341827393,17179869184,0,9578332160,0
205,1771769520329,4,4,4,4,4,4,4,4,4,4,39.28205490112305,40.07875442504883,39.88915252685547,39.33130645751953,33.75663757324219,39.99614334106445,58.359375,59.09090805053711,47.619049072265625,45.45454788208008,15.000000953674316,14.285715103149414,14.285715103149414,35,30.000001907348633,27.272727966308594,14.285715103149414,4.136593341827393,17179869184,0,9578332160,0
209,1771769520534,4,4,4,4,4,4,4,4,4,4,39.28205490112305,40.07875442504883,39.88915252685547,39.33130645751953,33.75663757324219,39.99614334106445,58.359375,84.21052551269531,76.19047546386719,70,57.142860412597656,55,45,95.23809814453125,95.45454406738281,95.23809814453125,95.23809814453125,4.136593341827393,17179869184,0,9578332160,0
209,1771769520743,4,4,4,4,4,4,4,4,4,4,39.28205490112305,40.07875442504883,39.88915252685547,39.33130645751953,33.75663757324219,39.99614334106445,58.359375,72.7272720336914,61.904762268066406,52.38095474243164,47.619049072265625,33.333335876464844,36.3636360168457,90.47618865966797,85,85.71428680419922,90,4.136593341827393,17179869184,0,9813737472,0
202,1771769520953,4,4,4,4,4,4,4,4,4,4,39.28205490112305,40.07875442504883,39.88915252685547,39.33130645751953,33.75663757324219,39.99614334106445,58.359375,30.000001907348633,21.052631378173828,15.000000953674316,14.285715103149414,9.523809432983398,0,47.619049072265625,36.3636360168457,35,31.81818199157715,5.202071666717529,17179869184,0,9844244480,0
209,1771769521156,4,4,4,4,4,4,4,4,4,4,39.28205490112305,40.07875442504883,39.88915252685547,39.33130645751953,33.75663757324219,39.99614334106445,58.359375,15.000000953674316,23.809524536132813,4.761904716491699,0,0,0,5.263157844543457,5.263157844543457,5,10,5.202071666717529,17179869184,0,9842835456,0
203,1771769521367,4,4,4,4,4,4,4,4,4,4,52.1926155090332,52.40363311767578,51.79180145263672,52.17847442626953,47.00225830078125,54.596187591552734,72.4375,23.809524536132813,30.000001907348633,10,4.761904716491699,9.523809432983398,4.761904716491699,4.545454502105713,4.545454502105713,4.545454502105713,0,5.202071666717529,17179869184,0,9840771072,0
209,1771769521571,4,4,4,4,4,4,4,4,4,4,52.1926155090332,52.40363311767578,51.79180145263672,52.17847442626953,47.00225830078125,54.596187591552734,72.4375,15.000000953674316,23.809524536132813,9.523809432983398,0,0,0,0,0,0,0,5.202071666717529,17179869184,0,9836478464,0
207,1771769521781,4,4,4,4,4,4,4,4,4,4,52.1926155090332,52.40363311767578,51.79180145263672,52.17847442626953,47.00225830078125,54.596187591552734,72.4375,15.000000953674316,14.285715103149414,9.523809432983398,9.090909004211426,0,0,0,0,0,0,5.202071666717529,17179869184,0,9836478464,0
200,1771769521988,4,4,4,4,4,4,4,4,4,4,52.1926155090332,52.40363311767578,51.79180145263672,52.17847442626953,47.00225830078125,54.596187591552734,72.4375,42.85714340209961,33.333335876464844,20,20,19.047618865966797,14.285715103149414,42.85714340209961,33.333335876464844,45,38.095237731933594,15.537690162658691,17179869184,0,9836478464,0
207,1771769522189,4,4,4,4,4,4,4,4,4,4,52.1926155090332,52.40363311767578,51.79180145263672,52.17847442626953,47.00225830078125,54.596187591552734,72.4375,50,31.57894515991211,19.047618865966797,10.526315689086914,10,9.523809432983398,75,68.42105102539063,70,70,15.537690162658691,17179869184,0,9836478464,0
209,1771769522397,4,4,4,4,4,4,4,4,4,4,47.33382797241211,47.161590576171875,46.82915496826172,47.48811340332031,41.2282829284668,49.09822463989258,78.796875,20,14.285715103149414,5,9.090909004211426,0,0,57.142860412597656,72.7272720336914,52.38095474243164,61.904762268066406,15.537690162658691,17179869184,0,9836478464,0
203,1771769522607,4,4,4,4,4,4,4,4,4,4,47.33382797241211,47.161590576171875,46.82915496826172,47.48811340332031,41.2282829284668,49.09822463989258,78.796875,42.85714340209961,25,23.809524536132813,9.523809432983398,9.523809432983398,10,28.571430206298828,65,50,75,15.537690162658691,17179869184,0,9980248064,0
206,1771769522810,4,4,4,4,4,4,4,4,4,4,47.33382797241211,47.161590576171875,46.82915496826172,47.48811340332031,41.2282829284668,49.09822463989258,78.796875,25,23.809524536132813,20,10,19.047618865966797,18.18181800842285,40,25,40,33.333335876464844,6.814872741699219,17179869184,0,10003890176,0
209,1771769523017,4,4,4,4,4,4,4,4,4,4,47.33382797241211,47.161590576171875,46.82915496826172,47.48811340332031,41.2282829284668,49.09822463989258,78.796875,23.809524536132813,15.000000953674316,0,4.761904716491699,0,0,20,14.285715103149414,10,9.523809432983398,6.814872741699219,17179869184,0,10003038208,0
209,1771769523227,4,4,4,4,4,4,4,4,4,4,47.33382797241211,47.161590576171875,46.82915496826172,47.48811340332031,41.2282829284668,49.09822463989258,78.796875,33.333335876464844,15.000000953674316,9.523809432983398,5,4.761904716491699,4.761904716491699,47.619049072265625,30.000001907348633,33.333335876464844,40,6.814872741699219,17179869184,0,10027450368,0
207,1771769523437,4,4,4,4,4,4,4,4,4,4,55.185813903808594,54.59966278076172,55.14906311035156,55.96770477294922,50.845516204833984,57.43336868286133,79.5,40,31.81818199157715,20,14.285715103149414,10,5,57.142860412597656,45.45454788208008,52.38095474243164,52.38095474243164,6.814872741699219,17179869184,0,10035511296,0
200,1771769523645,4,4,4,4,4,4,4,4,4,4,55.185813903808594,54.59966278076172,55.14906311035156,55.96770477294922,50.845516204833984,57.43336868286133,79.5,23.809524536132813,10,13.636363983154297,0,4.545454502105713,0,14.285715103149414,19.047618865966797,15.000000953674316,9.523809432983398,6.814872741699219,17179869184,0,9945169920,0
209,1771769523845,4,4,4,4,4,4,4,4,4,4,55.185813903808594,54.59966278076172,55.14906311035156,55.96770477294922,50.845516204833984,57.43336868286133,79.5,35,30.000001907348633,15.000000953674316,15.000000953674316,10.526315689086914,10,30.000001907348633,42.105262756347656,25,21.052631378173828,19.290878295898438,17179869184,0,9944563712,0
209,1771769524055,4,4,4,4,4,4,4,4,4,4,55.185813903808594,54.59966278076172,55.14906311035156,55.96770477294922,50.845516204833984,57.43336868286133,79.5,35,23.809524536132813,14.285715103149414,9.523809432983398,9.090909004211426,4.545454502105713,38.095237731933594,42.85714340209961,100,40.90909194946289,19.290878295898438,17179869184,0,9944563712,0
201,1771769524265,4,4,4,4,4,4,4,4,4,4,55.185813903808594,54.59966278076172,55.14906311035156,55.96770477294922,50.845516204833984,57.43336868286133,79.5,36.3636360168457,14.285715103149414,10,5,0,0,9.523809432983398,9.523809432983398,61.904762268066406,38.095237731933594,19.290878295898438,17179869184,0,9944563712,0
209,1771769524466,4,4,4,4,4,4,4,4,4,4,56.133460998535156,52.27323913574219,52.34967041015625,54.326263427734375,47.251705169677734,59.45514678955078,77.859375,26.3157901763916,26.3157901763916,15.000000953674316,13.636363983154297,10,9.523809432983398,26.3157901763916,25,20,25,19.290878295898438,17179869184,0,9944563712,0
209,1771769524676,4,4,4,4,4,4,4,4,4,4,56.133460998535156,52.27323913574219,52.34967041015625,54.326263427734375,47.251705169677734,59.45514678955078,77.859375,23.809524536132813,9.523809432983398,9.523809432983398,0,9.523809432983398,0,45.45454788208008,4.761904716491699,18.18181800842285,4.761904716491699,19.290878295898438,17179869184,0,10018979840,0
209,1771769524886,4,4,4,4,4,4,4,4,4,4,56.133460998535156,52.27323913574219,52.34967041015625,54.326263427734375,47.251705169677734,59.45514678955078,77.859375,42.85714340209961,38.095237731933594,23.809524536132813,15.000000953674316,9.523809432983398,9.090909004211426,76.19047546386719,71.42857360839844,70,71.42857360839844,10.92717456817627,17179869184,0,10031153152,0
209,1771769525096,4,4,4,4,4,4,4,4,4,4,56.133460998535156,52.27323913574219,52.34967041015625,54.326263427734375,47.251705169677734,59.45514678955078,77.859375,35,23.809524536132813,20,18.18181800842285,14.285715103149414,10,76.19047546386719,63.6363639831543,71.42857360839844,57.142860412597656,10.92717456817627,17179869184,0,10101850112,0
206,1771769525306,4,4,4,4,4,4,4,4,4,4,56.34980392456055,56.62383270263672,55.59961700439453,55.96958923339844,50.60643005371094,58.76604080200195,77.15625,14.285715103149414,14.285715103149414,9.090909004211426,0,0,0,0,0,9.090909004211426,0,10.92717456817627,17179869184,0,10101915648,0
200,1771769525513,4,4,4,4,4,4,4,4,4,4,56.34980392456055,56.62383270263672,55.59961700439453,55.96958923339844,50.60643005371094,58.76604080200195,77.15625,15.000000953674316,10,5,9.523809432983398,15.000000953674316,9.523809432983398,5,4.761904716491699,0,0,10.92717456817627,17179869184,0,10092691456,0
202,1771769525714,4,4,4,4,4,4,4,4,4,4,56.34980392456055,56.62383270263672,55.59961700439453,55.96958923339844,50.60643005371094,58.76604080200195,77.15625,15.000000953674316,14.285715103149414,10,4.761904716491699,5,0,55,15.000000953674316,20,14.285715103149414,10.92717456817627,17179869184,0,10044571648,0
209,1771769525917,4,4,4,4,4,4,4,4,4,4,56.34980392456055,56.62383270263672,55.59961700439453,55.96958923339844,50.60643005371094,58.76604080200195,77.15625,19.047618865966797,0,4.761904716491699,0,0,0,4.761904716491699,85,5,5,15.473062515258789,17179869184,0,10048798720,0
