elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
0.0,1.0,6467.2,56.0,0.0,0.0
1.0,28.5,6997.0,59.1,0.02,0.07
2.01,25.0,7019.7,59.3,0.12,0.64
3.01,27.4,7172.4,60.1,0.3,12.58
4.01,22.9,7181.5,60.2,0.38,13.94
5.02,21.5,7162.0,60.1,0.47,19.43
6.03,20.4,7222.8,60.4,0.51,22.56
7.03,5.7,7173.8,60.2,0.52,22.62
8.04,4.3,7110.2,59.8,0.53,22.65
9.04,8.8,7295.7,60.9,1.45,23.63
10.04,13.9,7289.4,60.8,1.47,23.7
11.04,10.3,7181.8,60.2,1.49,24.86
12.04,8.1,7292.1,60.9,1.52,25.48
13.05,19.6,7363.6,61.3,1.58,30.88
14.05,56.0,7333.1,61.1,1.83,53.48
15.06,18.1,7390.5,61.4,2.03,78.08
16.06,9.0,7329.9,61.0,2.05,78.13
17.07,8.6,7366.3,61.3,2.05,78.13
18.07,4.3,7317.1,61.0,2.05,78.13
19.08,4.6,7301.6,60.9,2.06,78.13
20.09,11.8,7321.3,61.0,2.07,78.14
21.09,8.3,7318.0,61.0,2.07,78.14
22.09,9.2,7305.0,60.9,2.07,78.14
23.1,4.0,7293.7,60.8,2.07,78.14
24.11,3.7,7293.7,60.8,2.08,78.15
25.11,4.0,7284.8,60.8,2.08,78.15
26.11,3.7,7284.8,60.8,2.08,78.15
27.12,4.3,7265.8,60.7,2.08,78.15
28.12,4.8,7265.8,60.7,2.08,78.15
29.13,3.6,7266.0,60.7,2.09,78.16
30.13,4.0,7258.6,60.7,2.09,78.16
31.13,6.7,7259.5,60.7,2.09,78.16
32.14,10.1,7195.1,60.3,2.09,78.16
33.14,5.3,7202.7,60.3,2.1,78.16
34.15,4.4,7202.4,60.3,2.1,78.16
35.15,4.2,7201.4,60.3,2.1,78.16
36.16,3.8,7200.1,60.3,2.1,78.16
37.16,3.5,7196.3,60.3,2.1,78.17
38.16,5.5,7193.9,60.3,2.11,78.17
39.17,4.7,7194.8,60.3,2.11,78.17
40.17,4.0,7194.8,60.3,2.11,78.17
41.18,3.8,7194.8,60.3,2.11,78.17
42.19,3.9,7194.9,60.3,2.11,78.17
43.19,5.6,7154.6,60.1,2.12,78.17
44.2,4.9,7153.9,60.1,2.12,78.18
45.2,3.9,7154.0,60.1,2.13,78.18
46.2,4.6,7161.1,60.1,2.13,78.18
47.21,12.6,7155.8,60.1,2.15,78.18
48.22,7.8,7162.9,60.1,2.17,78.21
49.22,15.1,7168.7,60.2,2.17,78.23
50.23,7.3,7169.1,60.1,2.58,78.26
51.23,10.7,7169.4,60.1,2.58,78.27
52.24,4.2,7168.9,60.1,2.97,78.29
53.24,10.5,7166.1,60.1,2.97,78.3
54.25,4.5,7164.9,60.1,3.35,78.31
55.25,10.8,7164.7,60.1,3.35,78.33
56.26,4.7,7164.4,60.2,3.73,78.34
57.26,10.9,7158.1,60.1,3.73,78.35
58.26,4.1,7158.0,60.1,4.11,78.37
59.27,11.1,7157.6,60.1,4.11,78.38
60.28,3.7,7154.6,60.1,4.49,78.39
61.28,6.7,7157.8,60.1,4.52,82.11
62.28,14.8,7157.4,60.0,4.53,83.44
63.29,6.9,7153.9,60.1,4.54,83.45
64.29,10.7,7154.3,60.0,4.55,83.88
65.29,9.1,7156.6,60.1,4.57,84.62
66.3,16.3,7161.4,60.1,4.59,85.03
67.3,10.6,7161.7,60.1,4.6,86.0
68.31,8.2,7162.6,60.1,4.61,86.02
69.31,9.4,7176.4,60.2,4.63,90.75
70.31,15.7,7166.6,60.1,4.65,90.93
71.32,3.7,7166.4,60.1,4.65,90.93
72.32,4.9,7166.7,60.1,4.65,90.93
73.33,3.8,7166.4,60.1,4.65,90.93
74.33,9.4,7168.5,60.2,4.7,91.36
75.34,4.0,7168.0,60.2,4.71,91.36
76.34,3.6,7167.6,60.1,4.71,91.37
77.35,4.6,7168.2,60.1,4.71,91.37
78.35,3.9,7168.4,60.1,4.71,91.37
79.36,4.2,7168.2,60.1,4.71,91.37
80.37,3.3,7168.2,60.1,4.71,91.37
81.37,3.9,7168.2,60.1,4.72,91.37
82.37,8.9,7166.7,60.1,4.72,91.37
83.38,8.3,7167.9,60.2,4.72,91.71
84.38,8.7,7168.4,60.2,4.81,91.81
85.39,4.3,7168.5,60.2,4.82,91.82
86.39,4.1,7168.3,60.2,4.82,91.82
87.4,4.2,7168.8,60.2,4.82,91.82
88.4,4.2,7168.4,60.2,4.82,91.82
89.4,3.9,7168.5,60.2,4.82,91.82
90.41,4.7,7228.4,60.5,4.83,91.83
91.41,6.4,7217.9,60.4,4.83,91.83
92.42,8.9,7228.7,60.5,4.83,91.83
93.42,4.1,7218.1,60.4,4.83,91.83
94.43,4.7,7376.2,61.3,4.84,91.84
95.44,4.0,7387.8,61.4,4.84,91.84
96.44,4.2,7381.8,61.4,4.84,91.84
97.45,4.3,7356.2,61.2,4.84,91.84
98.45,3.7,7341.4,61.2,4.85,91.84
99.46,4.3,7330.8,61.1,4.85,91.85
100.46,3.8,7322.4,61.1,4.85,91.85
101.47,3.6,7314.0,61.0,4.85,91.85
102.47,3.8,7307.7,61.0,4.85,91.85
103.48,4.4,7305.4,60.9,4.86,91.85
104.49,5.1,7293.5,60.9,4.86,91.85
105.49,3.8,7285.6,60.8,4.86,91.85
106.5,3.9,7315.0,61.0,4.86,91.85
107.5,4.1,7304.5,60.9,4.86,91.85
108.51,3.9,7300.5,60.9,4.87,91.86
109.51,4.5,7295.9,60.9,4.87,91.86
110.52,3.9,7294.0,60.9,4.87,91.86
111.52,3.7,7289.7,60.8,4.87,91.86
112.53,4.1,7287.6,60.8,4.87,91.86
113.53,5.6,7288.4,60.8,4.88,91.87
114.54,5.0,7286.6,60.8,4.89,91.87
115.54,3.6,7286.6,60.8,4.89,91.87
116.55,4.9,7281.0,60.8,4.89,91.88
117.55,5.0,7285.5,60.8,4.89,91.88
118.56,9.4,7295.2,60.8,4.92,91.9
119.56,7.9,7298.5,60.9,4.93,91.92
120.57,4.6,7298.8,60.9,4.93,91.92
121.58,5.5,7298.4,60.9,4.94,91.93
122.59,3.6,7298.4,60.9,4.94,91.93
123.6,4.0,7295.1,60.8,4.94,91.93
124.6,3.5,7294.4,60.8,4.94,91.93
125.61,4.1,7293.4,60.8,4.95,91.94
126.62,3.8,7293.1,60.8,4.95,91.94
127.63,3.7,7293.0,60.9,4.95,91.94
128.63,4.5,7293.4,60.9,4.95,91.94
129.64,4.5,7293.1,60.9,4.96,91.94
130.65,4.1,7293.1,60.9,4.96,91.95
131.66,4.6,7293.6,60.8,5.47,92.45
132.67,4.0,7293.7,60.8,5.47,92.45
133.67,4.2,7293.5,60.8,5.49,92.48
134.68,4.8,7311.3,60.9,5.51,92.49
135.69,0.9,7300.8,60.9,5.51,92.49
