Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772045401465,12590.36685180664,4850,0,0.48124999999999996,180949.69801330566,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.92647552490234,33411727360,21474836480,6963585024,0
200,1772045401465,14798.919555664063,4850,0,0.4312499999999999,180949.72857666016,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,33411727360,21474836480,6963601408,0
199,1772045401666,12590.458953857422,3366.6666666666665,1,0.39375000000000004,180955.4493408203,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,5.02197265625,4.5156097412109375,2.8495635986328125,2.4322586059570313,2.242706298828125,2.2654266357421875,2.3608322143554688,2.4394378662109375,96.91022491455078,3.6343460083007813,2.663970947265625,2.3360214233398438,2.8430633544921875,2.5156478881835938,5.370979309082031,4.2978668212890625,33411727360,21474836480,8026583040,0
200,1772045401866,12590.488983154297,3366.6666666666665,1,0.40625,180961.03227233887,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.8174667358398438,0.6966476440429688,0.3365325927734375,0.28281402587890625,0.32444000244140625,0.3398284912109375,0.3220367431640625,0.3565673828125,100,0.3697052001953125,0.287811279296875,0.26812744140625,0.39788818359375,0.34172821044921875,4.461982727050781,0.44380950927734375,33411727360,21474836480,8054300672,0
200,1772045402066,12590.502258300781,3366.6666666666665,1,0.4125000000000001,180966.48304748535,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.6901016235351563,0.7024307250976563,0.1804351806640625,0.265960693359375,0.18672943115234375,0.39452362060546875,0.47470855712890625,0.23131561279296875,100,0.2502899169921875,0.35353851318359375,0.14703369140625,0.19891357421875,0.3707122802734375,0.738677978515625,3.3803939819335938,33411727360,21474836480,8224571392,0
199,1772045402267,14803.994155883789,3366.6666666666665,1,0.39375000000000004,180972.04849243164,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,8.941497802734375,0.5976943969726563,0.39727783203125,0.17566680908203125,0.12607574462890625,0.09703826904296875,0.05617523193359375,0.0392608642578125,82.64524841308594,1.21893310546875,0.01805877685546875,0.08541107177734375,1.5379409790039063,0.30558013916015625,25.17046356201172,0.5862197875976563,33411727360,21474836480,8389488640,0
200,1772045402467,14804.030746459961,3366.6666666666665,1,0.42500000000000004,180977.71157836914,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,8.287841796875,0.5208969116210938,0.41110992431640625,0.28734588623046875,0.27436065673828125,0.348480224609375,0.30707550048828125,0.35771942138671875,0.849395751953125,2.3356704711914063,0.33943939208984375,0.5455169677734375,0.418304443359375,0.29193878173828125,100,0.27935028076171875,33411727360,21474836480,8556658688,0
200,1772045402667,14804.081497192383,3366.6666666666665,1,0.4125000000000001,180983.24491882324,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.99493408203125,1.6510848999023438,0.8369216918945313,0.27526092529296875,0.18814849853515625,0.2192840576171875,0.2397918701171875,0.6139907836914063,2.4853134155273438,3.7071609497070313,0.7369308471679688,0.36566925048828125,1.3374557495117188,0.36562347412109375,100,1.92755126953125,33411727360,21474836480,8726609920,0
200,1772045402868,14804.086288452148,3366.6666666666665,1,0.4125000000000001,180988.71867370605,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.7419586181640625,0.245635986328125,0.174407958984375,0.147552490234375,0.18878173828125,0.14525604248046875,0.17635345458984375,0.14276123046875,0.8232192993164063,0.2533721923828125,0.14215850830078125,0.1907806396484375,0.2273712158203125,0.38684844970703125,100,0.19367218017578125,33411727360,21474836480,8900841472,0
200,1772045403068,14804.094818115234,4040,1,0.40625,180994.21885681152,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.4776458740234375,0.42546844482421875,0.4518280029296875,0.152587890625,0.137115478515625,0.14275360107421875,0.22359466552734375,0.18274688720703125,0.8861846923828125,1.6560821533203125,0.18874359130859375,0.15927886962890625,0.20047760009765625,0.20691680908203125,100,0.1475982666015625,33411727360,21474836480,9066713088,0
199,1772045403268,6916.189239501953,4040,1,0.4125000000000001,180999.74656677246,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,2.1556854248046875,0.33878326416015625,0.26555633544921875,0.2754364013671875,0.46242523193359375,0.18548583984375,0.25746917724609375,0.1946258544921875,5.722206115722656,1.285491943359375,0.1422119140625,0.5251235961914063,0.24573516845703125,0.816680908203125,32.25494384765625,68.0511474609375,33411727360,21474836480,9235492864,0
