Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772045453004,14964.565994262695,4020.0000000000005,1,0.3812500000000001,182147.39436340332,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0,0,0,0,0,0,0,0,4.504524230957031,12.837089538574219,0,8.387977600097656,0,0,0,53.28777313232422,33411727360,21474836480,6918475776,0
200,1772045453004,14964.571838378906,4950,0,0.38749999999999996,182147.48208618164,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,33411727360,21474836480,6918492160,0
200,1772045453204,12627.293197631836,3366.6666666666665,1,0.39375000000000004,182153.12631225586,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,2.8120803833007813,2.120330810546875,1.5466156005859375,1.3381881713867188,1.0529403686523438,1.0637741088867188,1.135406494140625,1.1268997192382813,97.53995513916016,1.465728759765625,1.401763916015625,1.1685028076171875,1.616363525390625,1.427978515625,4.971885681152344,4.0151214599609375,33411727360,21474836480,7973490688,0
200,1772045453404,12627.303207397461,3366.6666666666665,1,0.40625,182158.69161987305,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.7522048950195313,0.441650390625,0.40316009521484375,0.20432281494140625,0.1993865966796875,0.2317352294921875,0.33921051025390625,0.27276611328125,100,0.23602294921875,0.24655914306640625,0.24016571044921875,0.27196502685546875,0.3144989013671875,0.7074737548828125,0.6519622802734375,33411727360,21474836480,8009469952,0
199,1772045453604,12627.331588745117,4040,1,0.4125000000000001,182164.19770812988,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.9865264892578125,0.5780410766601563,0.7185516357421875,0.24071502685546875,0.28942108154296875,0.2442626953125,0.21529388427734375,0.25140380859375,100,0.34801483154296875,0.40480804443359375,0.19431304931640625,0.4830322265625,0.48403167724609375,3.442108154296875,1.0948410034179688,33411727360,21474836480,8173006848,0
200,1772045453805,12627.353988647461,4040,1,0.40625,182169.74755859375,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,17.238014221191406,0.4882965087890625,0.2041473388671875,0.121490478515625,0.1790618896484375,0.3603668212890625,0.0998992919921875,0.189849853515625,100,0.7051849365234375,0.1038970947265625,0.1712646484375,0.12213897705078125,0.2003936767578125,0.45676422119140625,3.8424301147460938,33411727360,21474836480,8341618688,0
200,1772045454005,12627.387664794922,3366.6666666666665,1,0.40625,182175.17083740234,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.5183944702148438,0.2994537353515625,0.147705078125,0.443572998046875,0.2015838623046875,0.42790985107421875,0.13189697265625,0.18152618408203125,100,0.17230224609375,0.1595306396484375,0.14591217041015625,0.18257904052734375,0.187713623046875,1.3494186401367188,4.167076110839844,33411727360,21474836480,8502214656,0
200,1772045454206,12627.423385620117,3366.6666666666665,1,0.4125000000000001,182180.61589050293,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.458587646484375,0.5459823608398438,0.23271942138671875,0.4972991943359375,0.19506072998046875,0.17630767822265625,0.26548004150390625,0.43834686279296875,100,0.15555572509765625,0.4649810791015625,0.2921142578125,0.34662628173828125,0.64398193359375,1.8571395874023438,2.2445144653320313,33411727360,21474836480,8681279488,0
200,1772045454406,12627.432388305664,4020.0000000000005,1,0.4125000000000001,182185.97575378418,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.6051788330078125,0.24959564208984375,0.197998046875,0.15000152587890625,0.1102294921875,0.1355743408203125,0.7987899780273438,1.0367660522460938,100,0.18622589111328125,0.12274932861328125,0.152740478515625,0.1671600341796875,0.23242950439453125,1.1831207275390625,1.371185302734375,33411727360,21474836480,8842244096,0
199,1772045454607,12627.451522827148,3366.6666666666665,1,0.4125000000000001,182191.36157226563,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.13421630859375,0.32991790771484375,0.23282623291015625,0.5706253051757813,0.13195037841796875,0.142669677734375,0.253021240234375,0.21327972412109375,100,0.241058349609375,0.15613555908203125,0.28678131103515625,0.4354400634765625,0.3856658935546875,1.52093505859375,1.9265060424804688,33411727360,21474836480,9021263872,0
200,1772045454807,12627.476806640625,4040,1,0.3999999999999999,182196.7547454834,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.7631988525390625,0.5455856323242188,0.17498016357421875,0.20366668701171875,0.11550140380859375,0.136199951171875,0.12435150146484375,0.203521728515625,100,0.1470947265625,0.14989471435546875,0.4023895263671875,1.1913833618164063,0.17043304443359375,0.5480880737304688,3.0822372436523438,33411727360,21474836480,9186103296,0
200,1772045455007,12627.484924316406,4040,1,0.4125000000000001,182202.0756225586,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.8028640747070313,0.40697479248046875,0.245849609375,0.2184906005859375,0.14629364013671875,0.41596221923828125,0.2053070068359375,0.1994171142578125,100,0.2469024658203125,0.2957305908203125,0.24350738525390625,0.225128173828125,0.32039642333984375,1.5917892456054688,0.48920440673828125,33411727360,21474836480,9357000704,0
199,1772045455207,12627.498992919922,3366.6666666666665,1,0.42500000000000004,182207.48809814453,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.3563613891601563,0.35030364990234375,0.20973968505859375,0.28672027587890625,0.11144256591796875,0.1524505615234375,0.40195465087890625,0.20599365234375,100,0.273529052734375,0.2121429443359375,0.170684814453125,0.5460586547851563,0.30829620361328125,1.603515625,0.36199188232421875,33411727360,21474836480,9526018048,0
199,1772045455407,12627.533981323242,3366.6666666666665,1,0.42500000000000004,182212.8843383789,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.7094955444335938,0.5043258666992188,0.49373626708984375,0.2344512939453125,0.18602752685546875,0.1802825927734375,0.241241455078125,0.242645263671875,100,0.17034149169921875,0.4229278564453125,0.1944732666015625,0.24709320068359375,0.46240234375,0.6966552734375,4.9877471923828125,33411727360,21474836480,9695068160,0
200,1772045455607,12627.572616577148,3366.6666666666665,1,0.40625,182218.27949523926,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.8421249389648438,0.7486190795898438,0.29120635986328125,0.6736602783203125,0.1787109375,0.1959991455078125,0.209442138671875,0.26601409912109375,100,0.15462493896484375,1.1813507080078125,0.22148895263671875,0.9258346557617188,0.32033538818359375,1.7427215576171875,2.81982421875,33411727360,21474836480,9866391552,0
200,1772045455808,12627.612030029297,3350,1,0.40625,182223.7010498047,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.1234283447265625,1.0966415405273438,0.2778778076171875,0.31897735595703125,0.18614959716796875,0.10788726806640625,0.199066162109375,0.12579345703125,100,0.1211090087890625,0.1144256591796875,0.38970184326171875,0.28166961669921875,0.161956787109375,1.0614776611328125,4.106834411621094,33411727360,21474836480,10032709632,0
200,1772045456008,12627.618118286133,3366.6666666666665,1,0.42500000000000004,182229.02033996582,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.5279388427734375,0.35131072998046875,0.2393951416015625,0.231964111328125,0.1293792724609375,0.16165924072265625,0.45459747314453125,0.2254791259765625,100,0.1545257568359375,0.2190399169921875,0.28176116943359375,0.45903778076171875,0.1844635009765625,1.57952880859375,0.29632568359375,33411727360,21474836480,10208550912,0
200,1772045456208,12627.637786865234,3366.6666666666665,1,0.4125000000000001,182234.4126586914,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.1485595703125,0.496185302734375,0.2182769775390625,0.20208740234375,0.14664459228515625,0.19944000244140625,0.53839111328125,0.22422027587890625,100,0.19769287109375,0.15923309326171875,1.0256881713867188,0.41002655029296875,0.22731781005859375,1.4690780639648438,2.2555694580078125,33411727360,21474836480,10374209536,0
200,1772045456409,12627.650329589844,4850,0,0.5375000000000001,182239.56967163086,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.80999755859375,0.464599609375,0.23079681396484375,0.1657867431640625,0.14795684814453125,0.27199554443359375,0.1775665283203125,0.25661468505859375,100,0.12958526611328125,0.405670166015625,0.1255340576171875,0.2609100341796875,0.21392059326171875,0.6265869140625,2.0702133178710938,33411727360,21474836480,10491207680,0
200,1772045456609,12627.670150756836,4040,1,0.42500000000000004,182244.9563140869,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.090850830078125,0.5208969116210938,0.5398101806640625,0.30384063720703125,0.203277587890625,0.23337554931640625,0.291717529296875,0.2806854248046875,99.1337890625,0.203826904296875,1.0828628540039063,0.20537567138671875,0.6030426025390625,0.38344573974609375,1.2314453125,1.87615966796875,33411727360,21474836480,10491101184,0
200,1772045456809,12627.721389770508,3233.3333333333335,1,0.53125,182250.07975769043,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.2399368286132813,0.511199951171875,0.20855712890625,0.20955657958984375,0.1985626220703125,0.1469268798828125,0.4001312255859375,0.21289825439453125,100,0.140533447265625,0.1407318115234375,0.8523941040039063,0.49211883544921875,0.43169403076171875,1.4285659790039063,5.441490173339844,33411727360,21474836480,10492436480,0
200,1772045457010,6928.663101196289,4040,1,0.41874999999999996,182255.1930847168,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,3.013885498046875,0.49788665771484375,0.22946929931640625,0.31623077392578125,0.135528564453125,0.16898345947265625,0.17881011962890625,0.19666290283203125,99.09149169921875,0.33962249755859375,1.30816650390625,0.2623291015625,0.9662017822265625,0.38190460205078125,4.983283996582031,3.1925430297851563,33411727360,21474836480,8787193856,0
200,1772045457210,12627.785537719727,3366.6666666666665,1,0.41874999999999996,182260.34092712402,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.7061614990234375,0.47539520263671875,0.34494781494140625,0.18793487548828125,0.176666259765625,0.15936279296875,0.21944427490234375,0.24701690673828125,100,0.3481903076171875,0.8599319458007813,0.17816162109375,0.275146484375,0.2848663330078125,0.8039398193359375,0.357666015625,33411727360,21474836480,7957331968,0
200,1772045457411,12627.798324584961,3366.6666666666665,1,0.4125000000000001,182265.51309204102,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.57830810546875,0.3157501220703125,0.1446533203125,0.17842864990234375,1.3219757080078125,0.1186065673828125,0.13571929931640625,0.20423126220703125,100,0.12220001220703125,0.1790313720703125,0.14270782470703125,0.18482208251953125,0.203277587890625,1.5374832153320313,0.9624176025390625,33411727360,21474836480,7124930560,0
0,1772045457612,14992.063293457031,2600,1,0.96875,182269.25160217285,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.3352279663085938,0.432281494140625,0.1554412841796875,0.0811309814453125,0.30899810791015625,0.0245361328125,0.51715087890625,0.17535400390625,24.564529418945313,0.38390350341796875,0.20093536376953125,0.04952239990234375,0.2184600830078125,0.2327423095703125,1.507049560546875,2.0988540649414063,33411727360,21474836480,6920372224,0
