Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772045607687,15490.814651489258,5000,0,0.375,185756.0401916504,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.059844970703125,0,33411727360,21474836480,6891597824,0
200,1772045607687,15490.820541381836,4975,0,0.36250000000000004,185756.06944274902,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,33411727360,21474836480,6891614208,0
200,1772045607888,12726.495681762695,3366.6666666666665,1,0.39375000000000004,185761.67190551758,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4.996253967285156,2.9543914794921875,2.4281463623046875,2.6148300170898438,2.1476821899414063,2.1103057861328125,2.7408981323242188,2.1536483764648438,97.41168975830078,5.6083526611328125,2.2723846435546875,2.1953277587890625,2.7052841186523438,2.5063705444335938,5.6365814208984375,5.36688232421875,33411727360,21474836480,7945318400,0
200,1772045608088,12726.508605957031,3366.6666666666665,1,0.40625,185767.23721313477,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.7602767944335938,0.5325698852539063,0.5491714477539063,0.3085479736328125,0.34639739990234375,0.2391815185546875,0.25518798828125,0.250396728515625,100,0.22965240478515625,0.21075439453125,0.334381103515625,0.6329574584960938,0.5689697265625,2.05426025390625,0.6051788330078125,33411727360,21474836480,7980941312,0
200,1772045608288,12726.549255371094,4040,1,0.40625,185772.91284179688,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,19.81659698486328,0.45409393310546875,0.6193389892578125,0.5597381591796875,0.5099563598632813,0.3942413330078125,0.3925933837890625,0.358673095703125,100,0.26355743408203125,0.43518829345703125,0.5755996704101563,0.7680740356445313,0.5364913940429688,2.8173828125,2.2018814086914063,33411727360,21474836480,8127569920,0
200,1772045608489,12726.576202392578,3366.6666666666665,1,0.40625,185778.32551574707,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,2.609710693359375,0.569915771484375,0.4391021728515625,0.14807891845703125,0.11983489990234375,0.1064605712890625,0.407806396484375,0.2154083251953125,100,0.10895538330078125,0.12352752685546875,0.17163848876953125,0.5192108154296875,0.3607940673828125,1.0149612426757813,1.5080642700195313,33411727360,21474836480,8304123904,0
199,1772045608689,12726.604049682617,4020.0000000000005,1,0.40625,185783.66372680664,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.5858078002929688,0.49129486083984375,0.1383209228515625,0.150360107421875,0.0991058349609375,0.10645294189453125,0.251617431640625,0.33269500732421875,100,1.1925506591796875,0.12868499755859375,0.14386749267578125,0.1882781982421875,0.18123626708984375,0.9205474853515625,2.2302474975585938,33411727360,21474836480,8463847424,0
199,1772045608889,12726.624374389648,3366.6666666666665,1,0.42500000000000004,185789.0341644287,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.13787841796875,1.4418792724609375,0.2039794921875,0.7292098999023438,0.193939208984375,0.12725830078125,0.1356048583984375,0.2112274169921875,100,0.20368194580078125,0.13805389404296875,0.1346588134765625,0.5485687255859375,0.19733428955078125,1.6711044311523438,1.0764999389648438,33411727360,21474836480,8629784576,0
200,1772045609089,12726.628921508789,4040,1,0.41874999999999996,185794.34852600098,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.7255859375,0.25891876220703125,0.264862060546875,0.207000732421875,0.1314544677734375,0.1832733154296875,0.15973663330078125,0.23763275146484375,100,0.17437744140625,0.18772125244140625,0.16593170166015625,0.2183990478515625,0.1614837646484375,0.8756332397460938,0.556304931640625,33411727360,21474836480,8803393536,0
200,1772045609290,15501.26089477539,3366.6666666666665,1,0.4125000000000001,185799.84783935547,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.5968856811523438,0.41248321533203125,0.25299072265625,0.1003875732421875,0.31653594970703125,0.20611572265625,0.566986083984375,0.19997406005859375,66.46038818359375,0.33221435546875,1.284027099609375,0.16253662109375,1.1957168579101563,0.22678375244140625,35.87120056152344,2.058380126953125,33411727360,21474836480,8967008256,0
200,1772045609490,12727.540512084961,3366.6666666666665,1,0.40625,185805.3487701416,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.1867904663085938,0.35320281982421875,0.20867156982421875,1.0531768798828125,0.1849822998046875,0.16413116455078125,0.18318939208984375,0.22034454345703125,75.23667907714844,0.49175262451171875,0.3419342041015625,0.1968994140625,0.317840576171875,0.16413116455078125,25.046310424804688,2.6733245849609375,33411727360,21474836480,9135726592,0
200,1772045609690,12727.554183959961,3366.6666666666665,1,0.42500000000000004,185810.71800231934,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.7618179321289063,0.36972808837890625,0.19728851318359375,0.16909027099609375,0.11708831787109375,0.12757110595703125,0.2494964599609375,0.21136474609375,100,0.170989990234375,0.155364990234375,0.22454071044921875,0.2161102294921875,0.2152099609375,0.8852920532226563,1.8195037841796875,33411727360,21474836480,9303760896,0
