Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772045671965,6982.378356933594,4020.0000000000005,1,0.38749999999999996,187246.38793945313,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,7.666465759277344,0,0,1.1705093383789063,0,0,0,0,3.6148910522460938,0,0,0,0,0,42.352909088134766,0,33411727360,21474836480,6880456704,0
200,1772045671965,12746.083480834961,3960,1,0.39375000000000004,187246.4151611328,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,33411727360,21474836480,6880485376,0
199,1772045672165,12746.156372070313,3366.6666666666665,1,0.3999999999999999,187251.9881591797,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,3.2637863159179688,1.6962814331054688,1.3800506591796875,1.1650848388671875,1.1217117309570313,1.0723724365234375,1.3104019165039063,1.184051513671875,97.5542984008789,1.2446136474609375,1.2201614379882813,1.1197357177734375,1.97027587890625,1.460174560546875,4.3156585693359375,2.0749435424804688,33411727360,21474836480,7935549440,0
199,1772045672365,12746.185760498047,3366.6666666666665,1,0.4125000000000001,187257.57542419434,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.8738021850585938,0.865447998046875,0.3236236572265625,0.32332611083984375,0.27385711669921875,0.270416259765625,0.2831573486328125,0.35205841064453125,100,0.28105926513671875,0.28125762939453125,0.2819061279296875,0.3419647216796875,0.5803985595703125,3.058929443359375,0.7796096801757813,33411727360,21474836480,7961321472,0
199,1772045672565,12746.208267211914,4040,1,0.40625,187262.95671081543,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.492523193359375,0.6951446533203125,0.34204864501953125,0.42005157470703125,0.4677734375,0.38547515869140625,0.23041534423828125,0.206329345703125,100,1.4409027099609375,0.31131744384765625,0.2570953369140625,0.6636123657226563,0.6123886108398438,3.7889251708984375,1.3309707641601563,33411727360,21474836480,8131952640,0
200,1772045672765,12746.224792480469,3366.6666666666665,1,0.4125000000000001,187268.3327484131,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.6559066772460938,0.2366943359375,0.06887054443359375,0.07476806640625,0.27742767333984375,0.04837799072265625,0.44445037841796875,0.0960540771484375,100,0.0794677734375,0.04962921142578125,0.061676025390625,0.08376312255859375,0.09140777587890625,1.158935546875,0.35564422607421875,33411727360,21474836480,8291778560,0
200,1772045672966,12746.256637573242,3366.6666666666665,1,0.4125000000000001,187273.90058898926,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.7775421142578125,14.801383972167969,0.2397003173828125,0.42430877685546875,0.488494873046875,0.25144195556640625,0.3190155029296875,0.275665283203125,100,0.1821136474609375,0.462371826171875,0.195648193359375,0.534698486328125,1.324676513671875,2.1872787475585938,3.0941390991210938,33411727360,21474836480,8452149248,0
199,1772045673166,12746.294494628906,3366.6666666666665,1,0.4125000000000001,187279.3263092041,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.5201568603515625,0.31172943115234375,0.1809539794921875,0.208038330078125,0.382659912109375,0.19905853271484375,0.1822509765625,0.58056640625,100,0.1393585205078125,0.1588592529296875,0.38838958740234375,0.5867080688476563,0.5815658569335938,0.8356399536132813,4.072418212890625,33411727360,21474836480,8611241984,0
200,1772045673366,12746.302612304688,4040,1,0.40625,187284.67601013184,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.6108169555664063,0.7508087158203125,0.21417999267578125,0.200439453125,0.18650054931640625,0.09922027587890625,0.24300384521484375,1.1223602294921875,100,0.1490325927734375,0.2062835693359375,0.1357421875,0.25844573974609375,0.3748016357421875,0.8599166870117188,0.4024810791015625,33411727360,21474836480,8778158080,0
200,1772045673567,12746.31770324707,3366.6666666666665,1,0.40625,187290.02835083008,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.2978744506835938,0.30609130859375,0.2350311279296875,0.19091796875,0.31632232666015625,0.29196929931640625,0.1726531982421875,0.1999053955078125,100,1.1862945556640625,0.16916656494140625,0.149200439453125,0.4711151123046875,0.2374267578125,1.188690185546875,1.1281585693359375,33411727360,21474836480,8950226944,0
