Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772045331339,14560.476684570313,4020.0000000000005,1,0.4750000000000001,179317.26681518555,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,33411727360,21474836480,7076282368,0
200,1772045331339,14560.476684570313,5025,0,0.375,179317.26681518555,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,33411727360,21474836480,7076311040,0
200,1772045331539,12551.793884277344,3366.6666666666665,1,0.39375000000000004,179322.99000549316,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,5.479652404785156,5.55340576171875,4.091156005859375,4.045562744140625,3.98199462890625,4.136177062988281,3.9491348266601563,3.8248825073242188,83.12107849121094,12.923828125,4.5481719970703125,3.9954452514648438,4.660316467285156,4.4776458740234375,12.398681640625,7.46661376953125,33411727360,21474836480,8136617984,0
200,1772045331739,12551.918807983398,3366.6666666666665,1,0.3999999999999999,179328.83853149414,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,2.4647445678710938,0.5428543090820313,0.28948211669921875,0.34947967529296875,0.31586456298828125,0.2003631591796875,0.556640625,0.3148651123046875,0.577972412109375,100,0.5608901977539063,0.43335723876953125,0.369110107421875,5.8980560302734375,13.09661865234375,3.0374679565429688,33411727360,21474836480,9284620288,0
200,1772045331940,6901.908950805664,3350,1,0.41874999999999996,179334.62983703613,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.9355621337890625,0.5163803100585938,0.22956085205078125,0.24697113037109375,0.3509063720703125,0.160491943359375,1.0562591552734375,0.25310516357421875,0.38222503662109375,100,0.19171142578125,0.22617340087890625,0.5980224609375,0.561370849609375,1.09954833984375,5.4356842041015625,33411727360,21474836480,9733943296,0
200,1772045332140,12552.211135864258,3366.6666666666665,1,0.4125000000000001,179340.37826538086,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.449127197265625,0.48523712158203125,0.18009185791015625,0.48903656005859375,0.1682586669921875,0.2679443359375,0.429901123046875,0.29511260986328125,0.46601104736328125,100,0.22479248046875,0.24346923828125,0.38680267333984375,0.6080474853515625,1.9519500732421875,10.237541198730469,33411727360,21474836480,10142621696,0
200,1772045332340,12552.247604370117,3366.6666666666665,1,0.4125000000000001,179345.84857177734,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.246002197265625,2.309478759765625,0.30609130859375,0.29880523681640625,0.49718475341796875,0.14232635498046875,0.40886688232421875,0.161773681640625,0.33072662353515625,100,0.3323211669921875,0.1811676025390625,0.215179443359375,0.564849853515625,2.737548828125,2.2257003784179688,33411727360,21474836480,10500857856,0
200,1772045332541,12552.325561523438,3366.6666666666665,1,0.4125000000000001,179351.30010986328,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.5760116577148438,1.1496200561523438,0.9151611328125,0.5413436889648438,0.39844512939453125,0.17212677001953125,0.48011016845703125,0.3094329833984375,0.36712646484375,100,0.3138275146484375,0.7008819580078125,0.638946533203125,0.935394287109375,4.333106994628906,2.6244583129882813,33411727360,21474836480,10858758144,0
199,1772045332741,6901.96501159668,3366.6666666666665,1,0.40625,179356.89590454102,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.4420700073242188,0.180267333984375,0.19608306884765625,0.1643524169921875,0.0791778564453125,0.2724151611328125,0.9928741455078125,0.13486480712890625,0.2758636474609375,100,0.1588134765625,0.1111602783203125,0.1884002685546875,0.27022552490234375,17.464622497558594,0.2708740234375,33411727360,21474836480,11220729856,0
199,1772045332941,12552.499710083008,3366.6666666666665,1,0.40625,179362.3685760498,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.5102005004882813,0.46375274658203125,0.18961334228515625,0.17173004150390625,0.4047088623046875,0.16668701171875,0.1573486328125,0.21124267578125,0.36688995361328125,100,0.162994384765625,0.156494140625,0.19915771484375,0.276580810546875,0.746673583984375,0.6917266845703125,33411727360,21474836480,11570688000,0
200,1772045333141,12552.53889465332,4040,1,0.40625,179367.83088684082,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.5159378051757813,0.515289306640625,0.44818878173828125,0.2233428955078125,0.185516357421875,0.196258544921875,0.19701385498046875,0.25531768798828125,0.35559844970703125,100,0.18841552734375,0.21904754638671875,0.21195220947265625,0.5124893188476563,3.3836212158203125,2.8146743774414063,33411727360,21474836480,11929251840,0
199,1772045333342,12552.555572509766,4040,1,0.40625,179373.30220031738,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.9312973022460938,0.7416229248046875,0.24488067626953125,0.2385406494140625,0.144012451171875,0.21868896484375,0.560943603515625,0.1768341064453125,0.317657470703125,100,0.204376220703125,0.15478515625,0.28792572021484375,0.23360443115234375,3.1585311889648438,0.48825836181640625,33411727360,21474836480,12288245760,0
200,1772045333542,6902.008224487305,3366.6666666666665,1,0.4125000000000001,179378.7807006836,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.2898406982421875,0.8430862426757813,0.42826080322265625,0.16827392578125,0.07961273193359375,0.2709808349609375,0.17302703857421875,0.3297576904296875,0.26503753662109375,100,0.173675537109375,0.13803863525390625,0.8011474609375,0.2596893310546875,1.3870468139648438,1.6425857543945313,33411727360,21474836480,12646379520,0
199,1772045333742,12552.72525024414,4040,1,0.38749999999999996,179384.3176422119,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.3607864379882813,0.4171600341796875,0.1573486328125,0.114349365234375,0.150054931640625,0.4067230224609375,0.2303009033203125,0.11640167236328125,0.2270050048828125,100,29.820281982421875,0.1060638427734375,0.14516448974609375,0.444671630859375,22.698776245117188,0.118743896484375,33411727360,21474836480,9724674048,0
200,1772045333942,12552.759750366211,3366.6666666666665,1,0.41874999999999996,179390.03575134277,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.9081802368164063,0.5030288696289063,0.34369659423828125,0.32566070556640625,0.6015090942382813,0.27159881591796875,0.330108642578125,0.28978729248046875,0.48424530029296875,100,10.758262634277344,0.30731964111328125,0.5806198120117188,0.41674041748046875,1.14715576171875,0.7532958984375,33411727360,21474836480,9730088960,0
200,1772045334143,12552.769165039063,3366.6666666666665,1,0.4125000000000001,179395.1690826416,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.1273651123046875,1.4956436157226563,0.26644134521484375,0.35550689697265625,0.135040283203125,0.122222900390625,0.38702392578125,0.11803436279296875,59.48603057861328,40.486541748046875,0.25856781005859375,0.30265045166015625,0.2768707275390625,0.20072174072265625,2.9738845825195313,0.428619384765625,33411727360,21474836480,9178025984,0
199,1772045334343,12552.778778076172,3366.6666666666665,1,0.41874999999999996,179400.39099121094,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.2731170654296875,0.42913818359375,0.11350250244140625,0.1489715576171875,0.7480697631835938,0.12549591064453125,0.12244415283203125,0.13988494873046875,100,0.1266937255859375,0.13733673095703125,0.3051910400390625,0.2322540283203125,0.16141510009765625,0.50152587890625,0.4783477783203125,33411727360,21474836480,8250634240,0
200,1772045334543,12552.807891845703,4040,1,0.41874999999999996,179405.64099121094,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.5418777465820313,0.43570709228515625,0.5520172119140625,0.49706268310546875,0.407135009765625,0.22147369384765625,0.143585205078125,0.20084381103515625,100,0.39739227294921875,0.5483245849609375,0.41707611083984375,0.434112548828125,0.24001312255859375,1.0651702880859375,4.902618408203125,33411727360,21474836480,7321157632,0
0,1772045334744,14577.579025268555,4040,1,0.3687499999999999,179410.10748291016,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.5712127685546875,32.11699676513672,0.24579620361328125,0.4998779296875,0.18914031982421875,0.1551971435546875,0.16503143310546875,0.28553009033203125,28.012374877929688,0.76849365234375,0.21075439453125,0.2230377197265625,0.3837738037109375,0.45874786376953125,1.78143310546875,2.7120513916015625,33411727360,21474836480,7079108608,0
