Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772045370017,12572.245712280273,4850,0,0.48124999999999996,180222.39225769043,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,33411727360,21474836480,7028355072,0
200,1772045370017,14694.825378417969,4975,0,0.45625000000000004,180222.4192047119,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,33411727360,21474836480,7028371456,0
199,1772045370217,12572.354888916016,3366.6666666666665,1,0.39375000000000004,180228.06037902832,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,7.12030029296875,5.167449951171875,4.2491302490234375,4.270805358886719,4.0456390380859375,4.003288269042969,4.227691650390625,4.0741729736328125,93.45209503173828,5.992637634277344,4.2266387939453125,4.351234436035156,4.587196350097656,4.3674468994140625,7.512603759765625,5.9325408935546875,33411727360,21474836480,8083574784,0
200,1772045370417,12572.391479492188,3350,1,0.41874999999999996,180233.79541015625,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,2.0426025390625,0.9176025390625,0.7101593017578125,0.42407989501953125,0.27454376220703125,0.6602020263671875,0.3590240478515625,0.33499908447265625,100,0.6404647827148438,0.4996185302734375,0.45330810546875,0.7235488891601563,0.6590499877929688,3.895294189453125,1.3887481689453125,33411727360,21474836480,9264353280,0
200,1772045370617,12572.396423339844,4020.0000000000005,1,0.41874999999999996,180239.52897644043,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.45679473876953125,0.5682373046875,0.46932220458984375,0.3389129638671875,0.1644439697265625,0.19972991943359375,0.17626953125,0.30727386474609375,100,0.3877716064453125,0.373199462890625,0.18460845947265625,0.4085845947265625,0.407989501953125,1.2665328979492188,0.6420516967773438,33411727360,21474836480,9712402432,0
200,1772045370818,12572.417785644531,3333.3333333333335,1,0.4437500000000001,180245.15766906738,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.6571121215820313,2.7360000610351563,0.3851318359375,0.24791717529296875,0.26229095458984375,0.1579742431640625,0.46649169921875,0.1741943359375,100,2.5195236206054688,0.2098846435546875,0.23848724365234375,0.3678131103515625,0.46569061279296875,0.781341552734375,3.0129165649414063,33411727360,21474836480,10120675328,0
199,1772045371018,12572.543579101563,3366.6666666666665,1,0.4125000000000001,180250.66946411133,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.855438232421875,0.396087646484375,0.2504119873046875,0.206329345703125,0.23159027099609375,0.43956756591796875,0.1771240234375,0.215667724609375,99.20767211914063,0.38974761962890625,0.23009490966796875,0.7776031494140625,0.25775146484375,1.16290283203125,14.045562744140625,1.9365081787109375,33411727360,21474836480,10479898624,0
200,1772045371218,12572.551376342773,4040,1,0.4125000000000001,180256.06257629395,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.18492889404296875,0.22021484375,0.08771514892578125,0.08171844482421875,0.0540771484375,0.1143035888671875,0.06667327880859375,0.2401123046875,100,0.23870849609375,0.17108917236328125,0.07047271728515625,0.126800537109375,0.1173095703125,0.613922119140625,0.2296142578125,33411727360,21474836480,10838216704,0
200,1772045371419,12572.588272094727,4040,1,0.40625,180261.49618530273,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.1588973999023438,1.9759368896484375,0.9567413330078125,0.2544708251953125,0.1623992919921875,0.06085205078125,0.20145416259765625,0.12923431396484375,100,0.7656173706054688,0.22055816650390625,0.22599029541015625,0.9521560668945313,0.37188720703125,1.9491500854492188,1.2095718383789063,33411727360,21474836480,11196133376,0
200,1772045371619,14703.721328735352,4040,1,0.4125000000000001,180266.9609222412,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.382965087890625,0.8341293334960938,0.2717742919921875,0.3836517333984375,0.21816253662109375,0.22209930419921875,0.24678802490234375,0.27072906494140625,55.23725509643555,1.259521484375,0.26888275146484375,0.24663543701171875,0.31456756591796875,0.6631011962890625,0.7082901000976563,45.74201583862305,33411727360,21474836480,11554603008,0
