Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772041631144,5714.917831420898,5050,0,0.375,89191.77528381348,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33411727360,34157330432,3918761984,0
200,1772041631144,5714.924423217773,5050,0,0.3687499999999999,89191.80348205566,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,84.16671752929688,100,85.47293853759766,89.62568664550781,84.615966796875,84.3233871459961,90.4902114868164,84.13462829589844,97.37432861328125,84.23466491699219,84.5215835571289,84.65937805175781,88.97257232666016,87.2152099609375,96.13794708251953,86.04299926757813,33411727360,34157330432,3918790656,0
200,1772041631344,5715.09130859375,3333.3333333333335,1,0.41874999999999996,89196.96838378906,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,3.6012344360351563,2.111358642578125,0.6420745849609375,0.7609634399414063,0.475189208984375,0.5460739135742188,0.6185989379882813,0.570098876953125,83.15626525878906,1.4694366455078125,1.6114959716796875,0.5602798461914063,1.5482406616210938,0.8259124755859375,2.1492462158203125,9.2308349609375,33411727360,34157330432,8224055296,0
200,1772041631544,5715.1246337890625,4850,0,0.4750000000000001,89201.49337768555,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.4777984619140625,0.35515594482421875,0.2314605712890625,0.24988555908203125,0.1877899169921875,0.25811767578125,0.221527099609375,0.22303009033203125,19.856033325195313,1.3915252685546875,0.2649078369140625,0.4332733154296875,0.28227996826171875,0.2406005859375,0.48998260498046875,0.582977294921875,33411727360,34157330432,7122751488,0
199,1772041631745,5715.248779296875,3366.6666666666665,1,0.41874999999999996,89206.46859741211,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.01910400390625,0.8097000122070313,0.04853057861328125,0,0,0.0689849853515625,0.1485443115234375,0,46.84446334838867,0.3215789794921875,0,0.180267333984375,0,0.9556045532226563,9.153038024902344,2.1272354125976563,33411727360,34157330432,6085767168,0
199,1772041631945,5715.261642456055,3366.6666666666665,1,0.4125000000000001,89212.02868652344,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.62567138671875,0.47794342041015625,0.3390655517578125,0.31513214111328125,0.21903228759765625,0.27555084228515625,1.1347885131835938,0.2758026123046875,100,0.5243148803710938,0.27660369873046875,0.2741546630859375,0.375396728515625,0.43016815185546875,1.3062896728515625,2.1341934204101563,33411727360,34157330432,7537115136,0
200,1772041632145,5715.481521606445,3233.3333333333335,1,0.5249999999999999,89216.79914855957,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.6943206787109375,0.6925201416015625,0.1215667724609375,0.396728515625,0.084991455078125,0.16004180908203125,0.9791717529296875,0.14849853515625,52.724239349365234,2.1525115966796875,0.1689300537109375,0.17547607421875,0.1396026611328125,0.1933135986328125,1.7545852661132813,18.03436279296875,33411727360,34157330432,8959070208,0
199,1772041632345,3483.803024291992,4040,1,0.41874999999999996,89221.94143676758,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.32982635498046875,1.2768707275390625,0.32004547119140625,0.1760406494140625,0.022613525390625,0.013275146484375,0.05370330810546875,0.02126312255859375,59.04273986816406,1.60235595703125,0.4059906005859375,0.0456695556640625,0.1474456787109375,0.1386566162109375,3.5132293701171875,0.7054214477539063,33411727360,34157330432,8242466816,0
200,1772041632546,5715.540054321289,3366.6666666666665,1,0.4125000000000001,89227.48860168457,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.2199172973632813,0.88592529296875,0.355377197265625,0.2695465087890625,0.38080596923828125,0.18695831298828125,0.28143310546875,0.21898651123046875,100,0.29932403564453125,0.2420654296875,0.37096405029296875,0.44561004638671875,0.2932281494140625,0.97955322265625,0.877532958984375,33411727360,34157330432,8501731328,0
200,1772041632746,5715.544082641602,3366.6666666666665,1,0.41874999999999996,89232.80030822754,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.1761627197265625,0.23896026611328125,0.14740753173828125,0.11501312255859375,0.1244964599609375,0.0996856689453125,0.09464263916015625,0.1042327880859375,100,0.1533966064453125,0.12934112548828125,0.14471435546875,0.1254425048828125,0.2138519287109375,0.49658966064453125,0.48960113525390625,33411727360,34157330432,9185460224,0
