Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772042344242,9528.25521850586,4850,0,0.4750000000000001,109994.76747131348,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.413742065429688,33411727360,34157330432,3721646080,0
199,1772042344242,9528.259536743164,5025,0,0.44999999999999996,109994.80113220215,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,33411727360,34157330432,3721965568,0
199,1772042344442,8082.618301391602,3200,1,0.51875,109999.986328125,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4.583381652832031,3.5149993896484375,3.2172622680664063,2.68060302734375,2.584808349609375,2.6853408813476563,2.724822998046875,2.671875,84.89124298095703,3.0538330078125,2.7200393676757813,3.4513092041015625,3.529541015625,2.9701919555664063,9.201515197753906,5.298164367675781,33411727360,34157330432,8024186880,0
199,1772042344642,8082.631683349609,3233.3333333333335,1,0.51875,110004.4499206543,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.37555694580078125,0.2415771484375,0.18300628662109375,0.21244049072265625,0.17520904541015625,0.19225311279296875,0.286102294921875,0.2030487060546875,23.40435028076172,2.346649169921875,0.1667633056640625,0.17086029052734375,0.219085693359375,0.4622650146484375,0.7166824340820313,1.092742919921875,33411727360,34157330432,7181094912,0
199,1772042344842,8082.642272949219,3366.6666666666665,1,0.42500000000000004,110009.55293273926,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.21993255615234375,1.6365890502929688,0.22943115234375,0.1419219970703125,0.06946563720703125,0.09404754638671875,0.06866455078125,0.19179534912109375,58.139869689941406,1.4172515869140625,0.24981689453125,0.23612213134765625,0.40758514404296875,0.24712371826171875,1.175933837890625,0.28624725341796875,33411727360,34157330432,5883662336,0
200,1772042345042,9530.972427368164,3366.6666666666665,1,0.4125000000000001,110014.93862915039,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.8706130981445313,0.7595977783203125,0.488739013671875,0.47399139404296875,0.42181396484375,0.5169296264648438,0.29145050048828125,0.2768096923828125,84.75100708007813,3.0779266357421875,0.3636322021484375,0.49078369140625,0.5172271728515625,0.540618896484375,17.663246154785156,0.7373580932617188,33411727360,34157330432,7526400000,0
200,1772042345243,8083.168975830078,4850,0,0.53125,110019.5698852539,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.32033538818359375,0.48040008544921875,0.151580810546875,0.16101837158203125,0.1093902587890625,0.14124298095703125,0.13605499267578125,0.1604156494140625,7.092842102050781,3.9934005737304688,0.14723968505859375,0.14159393310546875,0.14104461669921875,0.20490264892578125,42.37138366699219,0.268310546875,33411727360,34157330432,8475373568,0
200,1772042345443,8083.425979614258,4000,1,0.41874999999999996,110025.26863098145,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,7.854499816894531,0.7595291137695313,0.41071319580078125,0.4279937744140625,0.095062255859375,0.1067962646484375,0.09845733642578125,0.104248046875,74.25692749023438,0.2237396240234375,0.2562103271484375,0.06084442138671875,0.33882904052734375,0.5380859375,1.7475433349609375,17.810997009277344,33411727360,34157330432,8035618816,0
200,1772042345643,8083.457702636719,4020.0000000000005,1,0.4375,110030.62873840332,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.5031890869140625,0.24308013916015625,0.14043426513671875,0.1890106201171875,0.11597442626953125,0.132598876953125,0.126556396484375,0.13399505615234375,100,0.16190338134765625,0.15277099609375,0.18701934814453125,0.2526702880859375,0.27153778076171875,0.47702789306640625,5.135124206542969,33411727360,34157330432,8362475520,0
199,1772042345844,8083.463806152344,4040,1,0.42500000000000004,110036.01364135742,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.28228759765625,0.41072845458984375,0.12470245361328125,0.21152496337890625,0.11492156982421875,0.12360382080078125,0.098052978515625,0.13008880615234375,100,3.27789306640625,0.10054779052734375,0.24915313720703125,0.13732147216796875,0.408233642578125,0.8401718139648438,0.7419662475585938,33411727360,34157330432,9204289536,0
200,1772042346044,4583.27116394043,3366.6666666666665,1,0.42500000000000004,110041.5994720459,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.6863021850585938,0.5299453735351563,0.41808319091796875,0.22882080078125,0.2837982177734375,0.20294952392578125,0.41584014892578125,0.17144012451171875,100,0.43871307373046875,0.1845245361328125,0.24324798583984375,0.48155975341796875,0.5277481079101563,1.3078384399414063,1.053253173828125,33411727360,34157330432,10703646720,0
200,1772042346244,8083.490997314453,3366.6666666666665,1,0.42500000000000004,110047.2205657959,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.5983734130859375,0.21442413330078125,0.1421966552734375,0.1869354248046875,0.1230926513671875,0.14688873291015625,0.1243896484375,0.12404632568359375,100,0.17032623291015625,0.143798828125,0.16973114013671875,0.207489013671875,0.22209930419921875,2.610260009765625,0.594085693359375,33411727360,34157330432,12208586752,0
200,1772042346445,8083.495666503906,4040,1,0.42500000000000004,110052.80490112305,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.5750732421875,0.28641510009765625,0.238433837890625,0.13724517822265625,0.120391845703125,0.163177490234375,0.23968505859375,0.10567474365234375,100,0.17974090576171875,0.234893798828125,0.15186309814453125,0.201080322265625,0.251556396484375,0.552032470703125,0.36894989013671875,33411727360,34157330432,13713555456,0
200,1772042346645,8083.504364013672,4040,1,0.3999999999999999,110058.22242736816,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.33051300048828125,0.37145233154296875,0.1905364990234375,0.2750091552734375,0.127655029296875,0.12615966796875,0.11244964599609375,0.1551361083984375,100,0.28478240966796875,0.12162017822265625,0.19293212890625,0.168548583984375,0.1895904541015625,2.1162185668945313,0.27581024169921875,33411727360,34157330432,9016844288,0
200,1772042346846,8083.523986816406,3366.6666666666665,1,0.4125000000000001,110063.65791320801,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.6486282348632813,0.5196533203125,0.14992523193359375,0.2617950439453125,0.10384368896484375,0.12603759765625,0.12972259521484375,0.114410400390625,100,0.35640716552734375,0.12947845458984375,0.1223907470703125,0.223541259765625,0.5363082885742188,1.400299072265625,2.349029541015625,33411727360,34157330432,9184722944,0
200,1772042347046,8083.529067993164,4040,1,0.42500000000000004,110068.9888458252,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.41432952880859375,0.311737060546875,0.1360626220703125,0.136810302734375,0.05319976806640625,0.0809173583984375,0.10174560546875,0.102294921875,100,0.24555206298828125,0.10369873046875,0.07552337646484375,0.151947021484375,0.19370269775390625,0.8831100463867188,0.34650421142578125,33411727360,34157330432,9351954432,0
199,1772042347246,8083.562911987305,3366.6666666666665,1,0.42500000000000004,110074.42668151855,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.46720123291015625,0.18953704833984375,0.322357177734375,0.09661865234375,0.05147552490234375,0.06365966796875,0.0889739990234375,0.086181640625,100,0.19612884521484375,0.1124420166015625,0.08043670654296875,0.09931182861328125,0.11234283447265625,2.0732879638671875,2.6969757080078125,33411727360,34157330432,9521745920,0
200,1772042347446,8083.567459106445,3333.3333333333335,1,0.41874999999999996,110080.5025024414,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.25661468505859375,67.01443481445313,0.1414031982421875,0.11761474609375,0.07642364501953125,0.07802581787109375,0.0614776611328125,0.06027984619140625,100,0.07007598876953125,0.06752777099609375,0.06497955322265625,0.24971771240234375,0.1299591064453125,0.7773971557617188,0.6620864868164063,33411727360,34157330432,9660522496,0
199,1772042347647,8083.576553344727,3366.6666666666665,1,0.42500000000000004,110086.00091552734,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.6371383666992188,6.057167053222656,0.2935028076171875,0.27492523193359375,0.17975616455078125,0.18399810791015625,0.17221832275390625,0.17816162109375,100,0.3021392822265625,0.446044921875,0.22808837890625,0.2395782470703125,0.25560760498046875,2.1154403686523438,0.46936798095703125,33411727360,34157330432,9819811840,0
200,1772042347847,8083.583038330078,3366.6666666666665,1,0.42500000000000004,110091.35609436035,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.22711181640625,0.147125244140625,0.3966217041015625,0.11275482177734375,0.1144561767578125,0.1306915283203125,0.15771484375,0.1197509765625,100,0.119049072265625,0.11365509033203125,0.14357757568359375,0.1251983642578125,0.14837646484375,1.3376846313476563,0.5860595703125,33411727360,34157330432,9988849664,0
200,1772042348047,8083.589080810547,3366.6666666666665,1,0.40625,110096.73149108887,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.48310089111328125,0.23035430908203125,0.17205810546875,0.18627166748046875,0.149017333984375,0.14038848876953125,0.11380767822265625,0.11290740966796875,100,0.3699951171875,0.179290771484375,0.19091033935546875,0.17534637451171875,0.2987823486328125,1.0237579345703125,0.29892730712890625,33411727360,34157330432,10158538752,0
200,1772042348248,8083.604827880859,4020.0000000000005,1,0.40625,110102.12593078613,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.2518997192382813,0.2102508544921875,0.1890716552734375,0.2899017333984375,0.12819671630859375,0.16115570068359375,0.11466217041015625,0.16080474853515625,100,0.17229461669921875,0.2225341796875,0.14652252197265625,0.2554931640625,0.2315216064453125,1.3780975341796875,2.1077728271484375,33411727360,34157330432,10328760320,0
200,1772042348448,8083.612365722656,4040,1,0.42500000000000004,110107.50668334961,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.08647918701171875,0.3395843505859375,0.9376602172851563,0.08343505859375,0.04993438720703125,0.02910614013671875,0.0221710205078125,0.06356048583984375,100,0.1154937744140625,0.06246185302734375,0.86151123046875,0.066558837890625,0.1028594970703125,0.576507568359375,1.2860260009765625,33411727360,34157330432,10499710976,0
200,1772042348648,8083.622100830078,4040,1,0.42500000000000004,110112.85592651367,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.5869903564453125,0.37323760986328125,0.2975616455078125,0.23126220703125,0.1408233642578125,0.1486053466796875,0.17664337158203125,0.18541717529296875,100,0.15518951416015625,0.18965911865234375,0.1806793212890625,0.4148406982421875,0.350189208984375,1.0388412475585938,0.4898681640625,33411727360,34157330432,10664288256,0
200,1772042348849,8083.653091430664,4040,1,0.3999999999999999,110118.25679016113,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.2169952392578125,0.545379638671875,0.3369140625,0.5131072998046875,0.1779327392578125,0.17130279541015625,0.09996795654296875,0.119171142578125,100,0.11578369140625,0.0939788818359375,0.0987701416015625,0.1493988037109375,0.4812774658203125,1.6537933349609375,3.828826904296875,33411727360,34157330432,10836537344,0
200,1772042349049,8083.658630371094,3350,1,0.40625,110123.59289550781,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.4651031494140625,0.3494720458984375,0.1399688720703125,0.11328125,0.091033935546875,0.09218597412109375,0.09238433837890625,0.10968780517578125,100,0.25923919677734375,0.2083587646484375,0.1015625,0.138519287109375,0.15857696533203125,0.91229248046875,0.2596893310546875,33411727360,34157330432,11002650624,0
200,1772042349249,8083.6697998046875,3350,1,0.42500000000000004,110128.9585723877,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.23105621337890625,0.2190704345703125,0.18575286865234375,0.1519927978515625,0.10698699951171875,0.10888671875,0.1108856201171875,0.1363525390625,100,0.26396942138671875,0.1107330322265625,0.1873016357421875,0.20538330078125,0.1695709228515625,0.44663238525390625,0.5616073608398438,33411727360,34157330432,11171614720,0
200,1772042349450,4584.229797363281,4040,1,0.40625,110134.3323059082,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.31207275390625,0.16980743408203125,0.14117431640625,0.13159942626953125,0.08355712890625,0.09218597412109375,0.18816375732421875,0.09607696533203125,100,0.10555267333984375,0.09587860107421875,0.117431640625,0.27651214599609375,0.177642822265625,1.4730453491210938,0.371490478515625,33411727360,34157330432,11340812288,0
200,1772042349650,4584.239212036133,4020.0000000000005,1,0.40625,110139.68942260742,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.5887908935546875,0.35698699951171875,0.35639190673828125,0.2158203125,0.121795654296875,0.09352874755859375,0.0932769775390625,0.1012725830078125,100,0.1624908447265625,0.0998687744140625,0.12114715576171875,0.19010162353515625,0.32068634033203125,1.0426559448242188,0.5273208618164063,33411727360,34157330432,11508510720,0
200,1772042349850,8083.709564208984,3366.6666666666665,1,0.42500000000000004,110145.05026245117,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.38350677490234375,0.2710723876953125,0.28466033935546875,0.205535888671875,0.50982666015625,0.189605712890625,0.2228240966796875,0.20833587646484375,100,1.6366653442382813,0.2489471435546875,0.6184616088867188,0.49224090576171875,0.2988433837890625,1.6109390258789063,1.9194717407226563,33411727360,34157330432,11678564352,0
200,1772042350051,8083.715148925781,3366.6666666666665,1,0.41874999999999996,110150.3706817627,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.42618560791015625,0.249786376953125,0.18523406982421875,0.1517333984375,0.13625335693359375,0.10324859619140625,0.10285186767578125,0.13690185546875,100,0.15283203125,0.18653106689453125,0.1578216552734375,0.20684814453125,0.3218841552734375,0.5303802490234375,0.81317138671875,33411727360,34157330432,11844915200,0
200,1772042350251,8083.739822387695,3350,1,0.3999999999999999,110155.76856994629,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.27166748046875,0.127105712890625,0.12799835205078125,0.1148834228515625,0.082305908203125,0.07512664794921875,0.38375091552734375,0.1082000732421875,100,0.1473541259765625,0.08440399169921875,0.1187744140625,0.1148834228515625,0.4142303466796875,0.3765716552734375,2.8058013916015625,33411727360,34157330432,12017258496,0
200,1772042350452,8083.743865966797,3366.6666666666665,1,0.42500000000000004,110161.09017944336,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.25614166259765625,0.133087158203125,0.0850982666015625,0.15657806396484375,0.084197998046875,0.1188201904296875,0.083648681640625,0.11687469482421875,100,0.1177215576171875,1.1007843017578125,0.11353302001953125,0.14196014404296875,0.1697998046875,0.4841461181640625,0.33715057373046875,33411727360,34157330432,12183719936,0
200,1772042350652,8083.756378173828,3366.6666666666665,1,0.41874999999999996,110166.43338012695,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.36370849609375,0.26462554931640625,0.10666656494140625,0.1984100341796875,0.063720703125,0.0849456787109375,0.36865234375,0.0930328369140625,100,0.10886383056640625,0.0944366455078125,0.12149810791015625,0.149169921875,0.16070556640625,2.18707275390625,0.8508071899414063,33411727360,34157330432,12349874176,0
199,1772042350852,4584.272994995117,3350,1,0.4125000000000001,110171.91542053223,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.76416015625,0.5275039672851563,0.1228179931640625,0.14551544189453125,0.05323028564453125,0.092437744140625,0.07727813720703125,0.14232635498046875,100,1.4025650024414063,0.1094512939453125,0.1125946044921875,0.18064117431640625,0.1703643798828125,33.853553771972656,0.223541259765625,33411727360,34157330432,12522659840,0
