Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772042243321,1986.3995819091797,4040,1,0.4750000000000001,107317.18270874023,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.920623779296875,33411727360,34157330432,3633627136,0
200,1772042243321,9143.022186279297,3979.9999999999995,1,0.375,107317.21005249023,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,33411727360,34157330432,3633655808,0
200,1772042243522,7812.198516845703,3366.6666666666665,1,0.38749999999999996,107322.31837463379,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,5.4800567626953125,3.3318710327148438,2.771514892578125,2.837158203125,2.4168319702148438,2.5089645385742188,2.5267181396484375,2.50384521484375,88.8148422241211,3.1011199951171875,2.5353012084960938,2.52325439453125,3.3242645263671875,2.747711181640625,7.791679382324219,5.380706787109375,33411727360,34157330432,7889780736,0
199,1772042243722,7812.247650146484,3233.3333333333335,1,0.5249999999999999,107326.87251281738,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.9627151489257813,0.33289337158203125,0.210723876953125,0.175811767578125,0.27570343017578125,0.18889617919921875,0.718475341796875,0.47528839111328125,23.972320556640625,1.5302505493164063,0.16022491455078125,0.19634246826171875,0.21901702880859375,0.2015838623046875,1.8522109985351563,1.231475830078125,33411727360,34157330432,7038468096,0
199,1772042243922,7812.341751098633,4040,1,0.41874999999999996,107331.99076843262,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.6181869506835938,0.5467758178710938,0.38936614990234375,0.24395751953125,0.3010711669921875,0.04467010498046875,0.24115753173828125,0.15785980224609375,56.38815689086914,0.28823089599609375,0.2392578125,0.41954803466796875,0.2105255126953125,0.5639114379882813,1.4736251831054688,11.191001892089844,33411727360,34157330432,5743149056,0
200,1772042244122,7812.37516784668,3366.6666666666665,1,0.41874999999999996,107337.47169494629,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.7696533203125,0.5627822875976563,0.26105499267578125,0.29528045654296875,0.212432861328125,0.163604736328125,0.1978912353515625,0.25820159912109375,100,0.34710693359375,0.28759002685546875,0.7373886108398438,0.33196258544921875,0.7666168212890625,1.339599609375,4.500572204589844,33411727360,34157330432,7291039744,0
200,1772042244322,9146.345520019531,4040,1,0.5062500000000001,107341.91496276855,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.38022613525390625,0.2240142822265625,0.1411895751953125,0.13649749755859375,0.0808258056640625,0.13245391845703125,0.177734375,0.13889312744140625,51.46624755859375,0.15117645263671875,0.1843719482421875,0.13339996337890625,0.1634521484375,0.44483184814453125,0.424163818359375,1.8458786010742188,33411727360,34157330432,8376709120,0
200,1772042244523,7812.421417236328,3283.3333333333335,1,0.40625,107347.31843566895,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.3215484619140625,0.7893600463867188,0.19301605224609375,0.13642120361328125,0.031768798828125,0.1908721923828125,0.18477630615234375,0.09271240234375,74.75186157226563,0.5178680419921875,0.19281768798828125,0.03302001953125,0.48224639892578125,0.2769927978515625,3.4196548461914063,1.49969482421875,33411727360,34157330432,7897583616,0
199,1772042244723,7812.432281494141,3366.6666666666665,1,0.4125000000000001,107352.72648620605,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.6573104858398438,0.27855682373046875,0.00154876708984375,0.204071044921875,0,0,0,0,100,0.0122833251953125,0,0,0.07028961181640625,0.14582061767578125,1.2112655639648438,0.46695709228515625,33411727360,34157330432,8430358528,0
200,1772042244923,7812.436599731445,3366.6666666666665,1,0.42500000000000004,107358.1098022461,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.495208740234375,1.7532119750976563,0.660980224609375,0.587432861328125,0.59991455078125,0.5658111572265625,0.38227081298828125,0.5968704223632813,99.22208404541016,0.646453857421875,0.4025421142578125,0.6014633178710938,0.5647659301757813,0.66412353515625,0.8602066040039063,0.9992599487304688,33411727360,34157330432,8905093120,0
200,1772042245123,7812.451248168945,3366.6666666666665,1,0.42500000000000004,107363.69898986816,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.0238800048828125,1.206207275390625,0.145172119140625,0.1718902587890625,0.11341094970703125,0.1098175048828125,0.09073638916015625,0.13957977294921875,100,0.17987823486328125,0.2611236572265625,0.21233367919921875,0.16284942626953125,0.32415008544921875,2.3754119873046875,1.9615707397460938,33411727360,34157330432,10418155520,0
199,1772042245324,7812.45622253418,4040,1,0.41874999999999996,107369.28977966309,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.7071914672851563,0.24488067626953125,0.11270904541015625,0.1503448486328125,0.1663665771484375,0.12837982177734375,0.105072021484375,0.13446807861328125,100,0.30841827392578125,0.1256866455078125,0.12164306640625,0.1533355712890625,0.15837860107421875,0.49025726318359375,0.3415679931640625,33411727360,34157330432,11932954624,0
200,1772042245524,7812.469772338867,3366.6666666666665,1,0.42500000000000004,107374.93426513672,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,2.23974609375,0.2079925537109375,0.108367919921875,0.0978240966796875,0.04648590087890625,0.08637237548828125,0.06317901611328125,0.10296630859375,100,0.099273681640625,0.08612823486328125,0.1388092041015625,0.1096649169921875,0.17009735107421875,2.5984420776367188,0.8975372314453125,33411727360,34157330432,13437997056,0
200,1772042245724,7812.477645874023,3366.6666666666665,1,0.40625,107380.3324584961,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.51983642578125,0.2267608642578125,0.158477783203125,0.209991455078125,0.09873199462890625,0.14989471435546875,0.12892913818359375,0.13751220703125,100,0.622283935546875,0.1516876220703125,0.1264801025390625,0.1953125,0.28112030029296875,1.0627212524414063,0.5539474487304688,33411727360,34157330432,8859910144,0
200,1772042245925,7812.507476806641,3350,1,0.40625,107386.26829528809,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.3843536376953125,0.561492919921875,0.5154190063476563,0.23065185546875,0.15918731689453125,0.09639739990234375,0.12592315673828125,0.0962982177734375,100,2.1625518798828125,0.1613311767578125,0.11066436767578125,0.270751953125,43.9300422668457,3.32763671875,0.3523406982421875,33411727360,34157330432,9001758720,0
200,1772042246125,7812.517517089844,3350,1,0.41874999999999996,107391.97001647949,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.352996826171875,0.32970428466796875,0.1829833984375,0.15679931640625,0.1790924072265625,0.1923065185546875,0.2144012451171875,0.1643829345703125,100,2.6119766235351563,0.14517974853515625,0.17230987548828125,0.1842803955078125,23.529296875,2.1026763916015625,0.83306884765625,33411727360,34157330432,9154056192,0
200,1772042246325,7812.523574829102,3350,1,0.40625,107397.2758178711,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.372955322265625,0.20084381103515625,0.16550445556640625,0.1663055419921875,0.13475799560546875,0.11444854736328125,0.136260986328125,0.11229705810546875,82.49200439453125,17.79058837890625,0.1564178466796875,0.1212310791015625,0.1838226318359375,0.266326904296875,0.8353118896484375,0.30146026611328125,33411727360,34157330432,9315991552,0
