Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772042749568,11064.339324951172,4020.0000000000005,1,0.4312499999999999,120865.84718322754,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.601375579833984,33411727360,21474836480,3868983296,0
199,1772042749568,2068.904083251953,4040,1,0.3687499999999999,120865.88816833496,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,33411727360,21474836480,3869106176,0
199,1772042749768,9209.8466796875,3316.6666666666665,1,0.4375,120871.00637817383,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,5.361305236816406,2.4405441284179688,2.08612060546875,1.7634506225585938,1.6348037719726563,1.6446685791015625,1.6751861572265625,1.7091140747070313,83.86905670166016,3.5061416625976563,1.7434768676757813,1.6787872314453125,2.115509033203125,2.3723526000976563,5.159782409667969,9.142974853515625,33411727360,21474836480,8170909696,0
199,1772042749968,11065.460144042969,4850,0,0.5249999999999999,120875.44662475586,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.24054718017578125,0.33647918701171875,0.192626953125,0.42627716064453125,0.10938262939453125,0.18212890625,0.1429595947265625,0.14745330810546875,18.834938049316406,2.6807632446289063,0.140411376953125,0.15350341796875,0.2451934814453125,0.516815185546875,0.3675079345703125,3.2077178955078125,33411727360,21474836480,7326818304,0
199,1772042750168,9209.888549804688,3366.6666666666665,1,0.41874999999999996,120880.56474304199,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.404754638671875,0.42084503173828125,0.09152984619140625,0.0823822021484375,0.2874298095703125,0.00170135498046875,0.1888580322265625,0.17266082763671875,61.50021743774414,0.3053741455078125,0.0928802490234375,0.0870819091796875,0.13016510009765625,0.0704345703125,0.7207717895507813,0.7470169067382813,33411727360,21474836480,6024830976,0
199,1772042750368,9209.981506347656,3366.6666666666665,1,0.4125000000000001,120886.02807617188,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.92437744140625,2.1947784423828125,0.3484954833984375,0.402801513671875,0.2500152587890625,0.1999053955078125,0.199249267578125,0.35334014892578125,100,0.31366729736328125,0.34809112548828125,0.1815643310546875,0.38925933837890625,0.35918426513671875,1.88775634765625,9.326309204101563,33411727360,21474836480,7886053376,0
200,1772042750568,9210.017486572266,4850,0,0.5249999999999999,120890.51820373535,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.31414031982421875,0.197784423828125,0.1674957275390625,0.14875030517578125,0.11756134033203125,0.16504669189453125,0.1731414794921875,0.154449462890625,43.10398864746094,2.92315673828125,0.140350341796875,0.14910125732421875,0.2465667724609375,0.2061309814453125,0.9088897705078125,2.4547653198242188,33411727360,21474836480,8714715136,0
200,1772042750768,9210.053024291992,4040,1,0.41874999999999996,120895.84111022949,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.9527359008789063,0.72174072265625,0.32176971435546875,0.193389892578125,0.08913421630859375,0.206573486328125,0.22499847412109375,0.02227020263671875,68.83421325683594,0.49604034423828125,0.0702056884765625,0.1578369140625,0.0870819091796875,0.3304595947265625,3.7196044921875,2.2238388061523438,33411727360,21474836480,8175808512,0
199,1772042750969,9210.066146850586,4040,1,0.41874999999999996,120901.27952575684,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.0104522705078125,0.2714385986328125,0.1521148681640625,0.16454315185546875,0.1010589599609375,0.14153289794921875,0.142578125,0.08733367919921875,100,1.73089599609375,0.14926910400390625,0.1617431640625,0.4691162109375,0.18994140625,2.9389190673828125,0.5938339233398438,33411727360,21474836480,8968663040,0
200,1772042751169,9210.071716308594,3366.6666666666665,1,0.42500000000000004,120906.69366455078,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.39807891845703125,0.38028717041015625,0.1616058349609375,0.15201568603515625,0.107086181640625,0.142120361328125,0.1259307861328125,0.12458038330078125,100,0.1339263916015625,0.13592529296875,0.14492034912109375,0.2222747802734375,0.41611480712890625,0.49517059326171875,0.8057937622070313,33411727360,21474836480,9257422848,0
200,1772042751369,9210.078979492188,3366.6666666666665,1,0.42500000000000004,120912.31184387207,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.422149658203125,0.327178955078125,0.2751617431640625,0.14881134033203125,0.12210845947265625,0.1058349609375,0.07492828369140625,0.09100341796875,100,0.12764739990234375,0.1530609130859375,0.211517333984375,0.3039703369140625,0.171478271484375,1.0930709838867188,0.954742431640625,33411727360,21474836480,10773786624,0
200,1772042751570,9210.106140136719,3366.6666666666665,1,0.42500000000000004,120917.93496704102,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.30666351318359375,0.49057769775390625,0.2472381591796875,0.30975341796875,0.43560028076171875,0.23370361328125,0.1123046875,0.37762451171875,100,0.1679840087890625,0.1485595703125,0.16419219970703125,0.19140625,0.3349761962890625,0.6929702758789063,2.6049957275390625,33411727360,21474836480,12292349952,0
199,1772042751770,9210.113159179688,3366.6666666666665,1,0.42500000000000004,120923.52033996582,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.266998291015625,0.4962615966796875,0.10768890380859375,0.133148193359375,0.11822509765625,0.11522674560546875,0.106842041015625,0.07848358154296875,100,2.65203857421875,0.1162261962890625,0.10474395751953125,0.309234619140625,0.130401611328125,0.49750518798828125,0.6109390258789063,33411727360,21474836480,13801381888,0
200,1772042751970,9210.131942749023,4040,1,0.40625,120928.98411560059,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,2.0570526123046875,0.2859344482421875,0.4287261962890625,0.1832275390625,0.10680389404296875,0.14708709716796875,0.139495849609375,0.17032623291015625,100,1.7026443481445313,0.15174102783203125,0.154083251953125,0.33870697021484375,0.4884490966796875,2.196441650390625,1.4803390502929688,33411727360,21474836480,9158045696,0
199,1772042752170,9210.1572265625,3350,1,0.40625,120934.37828063965,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.320098876953125,0.51885986328125,0.10147857666015625,0.263671875,0.08875274658203125,0.09629058837890625,0.09868621826171875,0.1213836669921875,100,0.25524139404296875,0.1459808349609375,0.11200714111328125,0.15411376953125,0.17012786865234375,0.40241241455078125,3.31341552734375,33411727360,21474836480,9320845312,0
200,1772042752370,9210.174224853516,3366.6666666666665,1,0.40625,120940.49351501465,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,16.46673583984375,55.271427154541016,0.1232757568359375,0.271240234375,0.09514617919921875,0.14775848388671875,0.09589385986328125,0.11588287353515625,100,0.32880401611328125,0.1381683349609375,0.3232574462890625,0.3079681396484375,0.5576629638671875,1.5819473266601563,1.41094970703125,33411727360,21474836480,9441964032,0
200,1772042752571,9210.180450439453,3350,1,0.40625,120945.86695861816,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.7322921752929688,0.9463653564453125,0.10406494140625,0.1359710693359375,0.084991455078125,0.09502410888671875,0.07305145263671875,0.11035919189453125,100,0.1064605712890625,0.08763885498046875,0.07360076904296875,0.12084197998046875,0.19025421142578125,0.4217987060546875,0.35334014892578125,33411727360,21474836480,9611341824,0
200,1772042752771,9210.200759887695,3366.6666666666665,1,0.42500000000000004,120951.19721984863,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.146148681640625,0.6464920043945313,0.114776611328125,0.422576904296875,0.07888031005859375,0.08213043212890625,0.1147308349609375,0.08248138427734375,100,0.15362548828125,0.0713958740234375,0.08597564697265625,0.14423370361328125,0.23210906982421875,1.2557907104492188,1.6255874633789063,33411727360,21474836480,9772539904,0
200,1772042752971,4829.288803100586,4040,1,0.40625,120956.54063415527,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.6612472534179688,0.46031951904296875,0.14023590087890625,0.5476303100585938,0.1251678466796875,0.15839385986328125,0.1134490966796875,0.1310577392578125,100,0.1275634765625,0.17191314697265625,0.20778656005859375,0.176605224609375,0.4100341796875,3.1558609008789063,0.9538726806640625,33411727360,21474836480,9941901312,0
200,1772042753172,9210.231948852539,3366.6666666666665,1,0.4125000000000001,120961.88188171387,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.5531997680664063,0.2717132568359375,0.1244049072265625,0.18785858154296875,0.08704376220703125,0.0900421142578125,0.07901763916015625,0.1027069091796875,100,0.19573974609375,0.0847015380859375,0.1668548583984375,0.19194793701171875,0.13024139404296875,0.3795623779296875,1.6119155883789063,33411727360,21474836480,10111868928,0
200,1772042753372,9210.281173706055,5050,0,0.40625,120967.29145812988,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.6056137084960938,0.7806167602539063,0.163482666015625,0.2178497314453125,0.13101959228515625,0.27410125732421875,0.21929168701171875,0.1628875732421875,100,0.1913604736328125,1.104888916015625,0.1755523681640625,0.205078125,0.42531585693359375,11.281234741210938,1.161102294921875,33411727360,21474836480,10274607104,0
200,1772042753573,9210.553833007813,3333.3333333333335,1,0.4375,120972.92236328125,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.94415283203125,0.09001922607421875,0.30944061279296875,0.34523773193359375,0.0244598388671875,0.106689453125,0.04608154296875,0.01218414306640625,100,0.07259368896484375,0.02526092529296875,0.09186553955078125,0.2028961181640625,0.17279052734375,44.14733123779297,2.8177490234375,33411727360,21474836480,10442551296,0
200,1772042753773,9210.564178466797,3366.6666666666665,1,0.41874999999999996,120978.31758117676,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.43521881103515625,0.33197021484375,0.14344024658203125,0.41455078125,0.15228271484375,0.1699066162109375,0.11717987060546875,0.33531951904296875,100,1.0209274291992188,0.248138427734375,0.2935791015625,0.1682586669921875,0.3734130859375,2.1518478393554688,0.8615036010742188,33411727360,21474836480,10606014464,0
200,1772042753973,9210.574752807617,3366.6666666666665,1,0.42500000000000004,120983.6647644043,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.880706787109375,0.30645751953125,1.1381683349609375,0.1509552001953125,0.08402252197265625,0.1122894287109375,0.0978546142578125,0.10150146484375,100,0.1268768310546875,0.09680938720703125,0.155853271484375,0.16254425048828125,0.1953125,1.2592010498046875,1.9463424682617188,33411727360,21474836480,10772160512,0
200,1772042754174,9210.579467773438,3366.6666666666665,1,0.40625,120988.94284057617,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.8612747192382813,0.39513397216796875,0.1213836669921875,0.12677001953125,0.08039093017578125,0.11495208740234375,0.093658447265625,0.1170501708984375,100,0.10263824462890625,0.1390380859375,0.252197265625,0.2151947021484375,0.196197509765625,0.46285247802734375,0.7705612182617188,33411727360,21474836480,10940944384,0
200,1772042754374,4829.346343994141,3366.6666666666665,1,0.42500000000000004,120994.26463317871,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.1902008056640625,1.0497512817382813,0.31237030029296875,0.201141357421875,0.07701873779296875,0.078369140625,0.06423187255859375,0.0562896728515625,100,0.1556396484375,0.13550567626953125,0.10059356689453125,0.1339569091796875,0.15828704833984375,0.22661590576171875,0.31291961669921875,33411727360,21474836480,11106201600,0
200,1772042754574,9210.60237121582,3350,1,0.42500000000000004,120999.6566619873,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.327423095703125,0.3279266357421875,0.2471160888671875,0.192047119140625,0.1992340087890625,0.15179443359375,0.16880035400390625,0.33197021484375,100,0.240631103515625,0.20680999755859375,0.16461181640625,0.22357177734375,0.21698760986328125,1.0461883544921875,1.9644241333007813,33411727360,21474836480,11269558272,0
200,1772042754775,9210.60807800293,3350,1,0.42500000000000004,121004.97332763672,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.257293701171875,0.41548919677734375,0.10399627685546875,0.1111297607421875,0.0863800048828125,0.0965576171875,0.0595855712890625,0.08847808837890625,100,0.12535858154296875,0.09735870361328125,0.09710693359375,0.10324859619140625,0.14511871337890625,0.34152984619140625,0.9419097900390625,33411727360,21474836480,11437056000,0
199,1772042754975,11096.90788269043,3366.6666666666665,1,0.4125000000000001,121010.45205688477,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.13246917724609375,0.4399871826171875,0.15760040283203125,0.11486053466796875,0.1223907470703125,0.14328765869140625,0.12059783935546875,0.1630401611328125,10.015388488769531,3.19439697265625,0.0848388671875,0.1459808349609375,0.13825225830078125,0.191314697265625,1.5792160034179688,90.59391784667969,33411727360,21474836480,11605385216,0
199,1772042755175,11096.954559326172,4040,1,0.40625,121015.92932128906,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,2.0600738525390625,0.5536880493164063,0.19568634033203125,0.12274932861328125,0.0979156494140625,0.123992919921875,0.19263458251953125,0.17425537109375,1.5900650024414063,3.8671035766601563,0.1330413818359375,0.15137481689453125,0.6154327392578125,0.49163818359375,0.1653594970703125,100,33411727360,21474836480,11770044416,0
200,1772042755376,11097.004776000977,3366.6666666666665,1,0.4125000000000001,121021.3881225586,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.6650619506835938,0.5142135620117188,0.15345001220703125,0.9287948608398438,0.13321685791015625,0.14020538330078125,0.159698486328125,0.12256622314453125,2.375946044921875,1.4693374633789063,0.12671661376953125,0.1658935546875,0.4919281005859375,0.2932586669921875,0.6181488037109375,100,33411727360,21474836480,11936313344,0
199,1772042755576,11097.02133178711,3350,1,0.40625,121026.82907104492,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.0024795532226563,0.49649810791015625,0.15702056884765625,0.137420654296875,0.05078125,0.1118316650390625,0.1528778076171875,0.1183624267578125,1.3513870239257813,0.610076904296875,0.114471435546875,0.2061004638671875,0.17423248291015625,0.43250274658203125,0.25962066650390625,100,33411727360,21474836480,12103217152,0
200,1772042755776,11097.031188964844,3366.6666666666665,1,0.42500000000000004,121032.18577575684,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.0955810546875,0.5733261108398438,0.359893798828125,0.27504730224609375,0.37139129638671875,0.2273712158203125,0.27489471435546875,0.3311614990234375,1.0542068481445313,1.2590408325195313,0.46828460693359375,0.3200225830078125,0.5086135864257813,0.5338516235351563,0.449249267578125,100,33411727360,21474836480,12273201152,0
199,1772042755977,11097.044723510742,3366.6666666666665,1,0.42500000000000004,121037.63125610352,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.6062240600585938,0.3401336669921875,0.20459747314453125,0.17592620849609375,0.36457061767578125,0.1401214599609375,0.2853851318359375,0.3126068115234375,0.8641738891601563,3.00537109375,0.12975311279296875,0.17059326171875,0.5133209228515625,0.5173110961914063,1.5601043701171875,100,33411727360,21474836480,12435877888,0
199,1772042756177,11097.115737915039,3350,1,0.40625,121043.10417175293,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.4412460327148438,0.5298309326171875,0.151702880859375,0.178741455078125,0.08962249755859375,0.04938507080078125,0.42426300048828125,0.10791778564453125,2.3124160766601563,6.639793395996094,0.138458251953125,0.20258331298828125,0.9926834106445313,0.14260101318359375,0.0686798095703125,100,33411727360,21474836480,12603006976,0
200,1772042756377,9221.227828979492,4040,1,0.4125000000000001,121048.53062438965,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.8761978149414063,0.25736236572265625,0.190032958984375,0.1909332275390625,0.142547607421875,0.1666412353515625,0.2145233154296875,0.217376708984375,35.76524353027344,0.22711944580078125,0.153900146484375,0.377471923828125,0.1880340576171875,0.201629638671875,0.640777587890625,65.06396484375,33411727360,21474836480,12772524032,0
199,1772042756577,9221.233520507813,3350,1,0.40625,121053.91972351074,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.27236175537109375,0.3459625244140625,0.1062164306640625,0.12850189208984375,0.07375335693359375,0.103668212890625,0.0883636474609375,0.12944793701171875,100,0.12291717529296875,0.20066070556640625,0.1092529296875,0.1585235595703125,0.2010040283203125,1.2487258911132813,0.34252166748046875,33411727360,21474836480,12936704000,0
200,1772042756778,9221.26351928711,4040,1,0.41874999999999996,121059.27252197266,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.8369522094726563,0.408660888671875,0.2870941162109375,0.2251434326171875,0.1559906005859375,0.12171173095703125,0.1463470458984375,0.1800689697265625,100,0.14914703369140625,0.13076019287109375,0.141448974609375,0.227142333984375,0.20880126953125,1.2673568725585938,3.1914901733398438,33411727360,21474836480,13103013888,0
200,1772042756978,9221.278274536133,3350,1,0.41874999999999996,121064.59326171875,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.544921875,0.1527099609375,0.099273681640625,0.1944580078125,0.21009063720703125,0.37183380126953125,0.13668060302734375,0.33373260498046875,100,1.6885452270507813,0.21033477783203125,0.09393310546875,0.1148529052734375,0.38666534423828125,2.889892578125,0.5452728271484375,33411727360,21474836480,13272449024,0
