Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772187989726,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.609375,37.34952926635742,37.45049285888672,37.09926223754883,39.72415542602539,39.44102478027344,100,50,0,0,0,0,0,0,0,0,0,2.624826669692993,19327352832,2147483648,11635064832,1080229888
204,1772187989726,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.609375,37.34952926635742,37.45049285888672,37.09926223754883,39.72415542602539,39.44102478027344,100,50,0,0,0,0,0,0,0,0,0,2.624826669692993,19327352832,2147483648,11635064832,1080229888
201,1772187989932,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.609375,37.34952926635742,37.45049285888672,37.09926223754883,39.72415542602539,39.44102478027344,38.095237731933594,30.000001907348633,14.285715103149414,10,9.523809432983398,4.761904716491699,0,0,0,0,0,2.624826669692993,19327352832,2147483648,11635064832,1080229888
204,1772187990133,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.609375,37.34952926635742,37.45049285888672,37.09926223754883,39.72415542602539,39.44102478027344,45,26.3157901763916,0,15.789472579956055,0,0,0,0,0,0,0,2.667201280593872,19327352832,2147483648,11635064832,1080229888
203,1772187990339,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.609375,37.34952926635742,37.45049285888672,37.09926223754883,39.72415542602539,39.44102478027344,45,28.571430206298828,0,18.18181800842285,5,4.761904716491699,4.761904716491699,0,0,0,0,2.667201280593872,19327352832,2147483648,11635064832,1080229888
202,1772187990543,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.609375,37.34952926635742,37.45049285888672,37.09926223754883,39.72415542602539,39.44102478027344,42.105262756347656,26.3157901763916,0,15.789472579956055,5,0,0,0,0,0,0,2.667201280593872,19327352832,2147483648,11617271808,1080229888
203,1772187990745,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.109375,37.19495391845703,37.41886520385742,36.9641227722168,39.614776611328125,39.40229034423828,40,25,0,28.571430206298828,5,0,0,0,0,0,0,2.667201280593872,19327352832,2147483648,11617091584,1080229888
203,1772187990950,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.109375,37.19495391845703,37.41886520385742,36.9641227722168,39.614776611328125,39.40229034423828,45,25,19.047618865966797,30.000001907348633,4.761904716491699,9.523809432983398,4.761904716491699,4.761904716491699,0,0,0,2.667201280593872,19327352832,2147483648,11617615872,1080229888
199,1772187991155,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.109375,37.19495391845703,37.41886520385742,36.9641227722168,39.614776611328125,39.40229034423828,38.095237731933594,28.571430206298828,0,14.285715103149414,0,0,0,0,0,0,0,3.253648281097412,19327352832,2147483648,11617583104,1080229888
202,1772187991355,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.109375,37.19495391845703,37.41886520385742,36.9641227722168,39.614776611328125,39.40229034423828,44.4444465637207,31.57894515991211,0,15.789472579956055,9.523809432983398,4.761904716491699,0,0,0,0,0,3.253648281097412,19327352832,2147483648,11604508672,1080229888
