Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772187930864,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.578125,37.93273162841797,37.804786682128906,37.779029846191406,40.36876678466797,40.04627990722656,100,0,NaN,NaN,NaN,50,0,0,0,0,0,2.8119964599609375,19327352832,2147483648,11484479488,1080229888
205,1772187930864,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.578125,37.93273162841797,37.804786682128906,37.779029846191406,40.36876678466797,40.04627990722656,50,0,0,0,0,0,0,NaN,0,0,100,2.8119964599609375,19327352832,2147483648,11484774400,1080229888
201,1772187931070,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.578125,37.93273162841797,37.804786682128906,37.779029846191406,40.36876678466797,40.04627990722656,42.105262756347656,25,0,14.285715103149414,0,0,0,9.090909004211426,0,0,4.761904716491699,2.8119964599609375,19327352832,2147483648,11494326272,1080229888
200,1772187931272,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.578125,37.93273162841797,37.804786682128906,37.779029846191406,40.36876678466797,40.04627990722656,45,36.842105865478516,0,15.789472579956055,9.523809432983398,4.761904716491699,0,0,0,0,0,2.8558993339538574,19327352832,2147483648,11494359040,1080229888
200,1772187931474,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.578125,37.93273162841797,37.804786682128906,37.779029846191406,40.36876678466797,40.04627990722656,40,38.095237731933594,0,10,10.526315689086914,0,0,0,0,0,0,2.8558993339538574,19327352832,2147483648,11494326272,1080229888
200,1772187931676,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.8125,38.027896881103516,37.99709701538086,37.8314208984375,40.51570129394531,40.172882080078125,45,40,0,15.000000953674316,5,0,9.090909004211426,0,0,0,4.761904716491699,2.8558993339538574,19327352832,2147483648,11494375424,1080229888
204,1772187931877,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.8125,38.027896881103516,37.99709701538086,37.8314208984375,40.51570129394531,40.172882080078125,47.36842346191406,26.3157901763916,0,15.000000953674316,9.523809432983398,9.523809432983398,0,0,0,0,0,2.8558993339538574,19327352832,2147483648,11494686720,1080229888
201,1772187932082,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.8125,38.027896881103516,37.99709701538086,37.8314208984375,40.51570129394531,40.172882080078125,42.85714340209961,35,0,19.047618865966797,0,0,0,0,0,0,0,2.8558993339538574,19327352832,2147483648,11494817792,1080229888
201,1772187932284,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.8125,38.027896881103516,37.99709701538086,37.8314208984375,40.51570129394531,40.172882080078125,36.842105865478516,28.571430206298828,0,5.263157844543457,25,0,9.090909004211426,0,0,0,0,4.081043720245361,19327352832,2147483648,11494637568,1080229888
202,1772187932486,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.8125,38.027896881103516,37.99709701538086,37.8314208984375,40.51570129394531,40.172882080078125,42.105262756347656,21.052631378173828,4.761904716491699,15.000000953674316,4.761904716491699,9.523809432983398,21.052631378173828,0,0,0,0,4.081043720245361,19327352832,2147483648,11494604800,1080229888
